id,filename,name,datum,utm_zone
10323748,MDT02-ETRS89-HU29-0227-2-COB2.asc,0227-2,ETRS89,29
10323809,MDT02-ETRS89-HU29-0227-3-COB2.asc,0227-3,ETRS89,29
10323736,MDT02-ETRS89-HU29-0227-4-COB2.asc,0227-4,ETRS89,29
10323835,MDT02-ETRS89-HU29-0228-1-COB2.asc,0228-1,ETRS89,29
10323703,MDT02-ETRS89-HU29-0228-2-COB2.asc,0228-2,ETRS89,29
10323817,MDT02-ETRS89-HU29-0228-3-COB2.asc,0228-3,ETRS89,29
10323784,MDT02-ETRS89-HU29-0228-4-COB2.asc,0228-4,ETRS89,29
10323808,MDT02-ETRS89-HU29-0229-1-COB2.asc,0229-1,ETRS89,29
10323701,MDT02-ETRS89-HU29-0229-3-COB2.asc,0229-3,ETRS89,29
10323753,MDT02-ETRS89-HU29-0260-2-COB2.asc,0260-2,ETRS89,29
10323919,MDT02-ETRS89-HU29-0260-4-COB2.asc,0260-4,ETRS89,29
10323739,MDT02-ETRS89-HU29-0261-1-COB2.asc,0261-1,ETRS89,29
10323865,MDT02-ETRS89-HU29-0261-2-COB2.asc,0261-2,ETRS89,29
10323790,MDT02-ETRS89-HU29-0261-3-COB2.asc,0261-3,ETRS89,29
10323780,MDT02-ETRS89-HU29-0261-4-COB2.asc,0261-4,ETRS89,29
10323788,MDT02-ETRS89-HU29-0262-1-COB2.asc,0262-1,ETRS89,29
10323936,MDT02-ETRS89-HU29-0262-2-COB2.asc,0262-2,ETRS89,29
10323830,MDT02-ETRS89-HU29-0262-3-COB2.asc,0262-3,ETRS89,29
10323946,MDT02-ETRS89-HU29-0263-1-COB2.asc,0263-1,ETRS89,29
10323956,MDT02-ETRS89-HU29-0263-2-COB2.asc,0263-2,ETRS89,29
10323964,MDT02-ETRS89-HU29-0263-3-COB2.asc,0263-3,ETRS89,29
10323966,MDT02-ETRS89-HU29-0263-4-COB2.asc,0263-4,ETRS89,29
10323927,MDT02-ETRS89-HU29-0264-1-COB2.asc,0264-1,ETRS89,29
10323849,MDT02-ETRS89-HU29-0264-2-COB2.asc,0264-2,ETRS89,29
10323714,MDT02-ETRS89-HU29-0264-3-COB2.asc,0264-3,ETRS89,29
10323915,MDT02-ETRS89-HU29-0264-4-COB2.asc,0264-4,ETRS89,29
10323891,MDT02-ETRS89-HU29-0265-1-COB2.asc,0265-1,ETRS89,29
10323917,MDT02-ETRS89-HU29-0265-2-COB2.asc,0265-2,ETRS89,29
10323826,MDT02-ETRS89-HU29-0265-3-COB2.asc,0265-3,ETRS89,29
10323746,MDT02-ETRS89-HU29-0265-4-COB2.asc,0265-4,ETRS89,29
10323837,MDT02-ETRS89-HU29-0266-1-COB2.asc,0266-1,ETRS89,29
10323705,MDT02-ETRS89-HU29-0266-2-COB2.asc,0266-2,ETRS89,29
10323881,MDT02-ETRS89-HU29-0266-3-COB2.asc,0266-3,ETRS89,29
10323867,MDT02-ETRS89-HU29-0266-4-COB2.asc,0266-4,ETRS89,29
10323787,MDT02-ETRS89-HU29-0298-2-COB2.asc,0298-2,ETRS89,29
10323862,MDT02-ETRS89-HU29-0298-4-COB2.asc,0298-4,ETRS89,29
10323854,MDT02-ETRS89-HU29-0299-1-COB2.asc,0299-1,ETRS89,29
10323814,MDT02-ETRS89-HU29-0299-3-COB2.asc,0299-3,ETRS89,29
10323815,MDT02-ETRS89-HU29-0301-1-COB2.asc,0301-1,ETRS89,29
10323690,MDT02-ETRS89-HU29-0301-2-COB2.asc,0301-2,ETRS89,29
10323836,MDT02-ETRS89-HU29-0301-3-COB2.asc,0301-3,ETRS89,29
10323727,MDT02-ETRS89-HU29-0301-4-COB2.asc,0301-4,ETRS89,29
10323792,MDT02-ETRS89-HU29-0302-1-COB2.asc,0302-1,ETRS89,29
10323694,MDT02-ETRS89-HU29-0302-2-COB2.asc,0302-2,ETRS89,29
10323711,MDT02-ETRS89-HU29-0302-3-COB2.asc,0302-3,ETRS89,29
10323752,MDT02-ETRS89-HU29-0302-4-COB2.asc,0302-4,ETRS89,29
10323798,MDT02-ETRS89-HU29-0303-1-COB2.asc,0303-1,ETRS89,29
10323903,MDT02-ETRS89-HU29-0303-2-COB2.asc,0303-2,ETRS89,29
10323793,MDT02-ETRS89-HU29-0303-3-COB2.asc,0303-3,ETRS89,29
10323743,MDT02-ETRS89-HU29-0303-4-COB2.asc,0303-4,ETRS89,29
10323691,MDT02-ETRS89-HU29-0304-1-COB2.asc,0304-1,ETRS89,29
10323812,MDT02-ETRS89-HU29-0304-2-COB2.asc,0304-2,ETRS89,29
10323827,MDT02-ETRS89-HU29-0336-1-COB2.asc,0336-1,ETRS89,29
10410356,MDT02-ETRS89-HU29-0727-3-COB2.asc,0727-3,ETRS89,29
10410337,MDT02-ETRS89-HU29-0727-4-COB2.asc,0727-4,ETRS89,29
10410348,MDT02-ETRS89-HU29-0728-3-COB2.asc,0728-3,ETRS89,29
10410400,MDT02-ETRS89-HU29-0728-4-COB2.asc,0728-4,ETRS89,29
10410311,MDT02-ETRS89-HU29-0729-3-COB2.asc,0729-3,ETRS89,29
10410301,MDT02-ETRS89-HU29-0729-4-COB2.asc,0729-4,ETRS89,29
10410392,MDT02-ETRS89-HU29-0730-3-COB2.asc,0730-3,ETRS89,29
10410292,MDT02-ETRS89-HU29-0750-1-COB2.asc,0750-1,ETRS89,29
10410342,MDT02-ETRS89-HU29-0750-2-COB2.asc,0750-2,ETRS89,29
10410368,MDT02-ETRS89-HU29-0750-4-COB2.asc,0750-4,ETRS89,29
10410353,MDT02-ETRS89-HU29-0751-1-COB2.asc,0751-1,ETRS89,29
10410402,MDT02-ETRS89-HU29-0751-2-COB2.asc,0751-2,ETRS89,29
10410367,MDT02-ETRS89-HU29-0751-3-COB2.asc,0751-3,ETRS89,29
10410374,MDT02-ETRS89-HU29-0751-4-COB2.asc,0751-4,ETRS89,29
10410299,MDT02-ETRS89-HU29-0752-1-COB2.asc,0752-1,ETRS89,29
10410410,MDT02-ETRS89-HU29-0752-2-COB2.asc,0752-2,ETRS89,29
10410404,MDT02-ETRS89-HU29-0752-3-COB2.asc,0752-3,ETRS89,29
10410387,MDT02-ETRS89-HU29-0752-4-COB2.asc,0752-4,ETRS89,29
10410331,MDT02-ETRS89-HU29-0753-1-COB2.asc,0753-1,ETRS89,29
10410361,MDT02-ETRS89-HU29-0753-2-COB2.asc,0753-2,ETRS89,29
10410360,MDT02-ETRS89-HU29-0753-3-COB2.asc,0753-3,ETRS89,29
10410355,MDT02-ETRS89-HU29-0753-4-COB2.asc,0753-4,ETRS89,29
10410408,MDT02-ETRS89-HU29-0775-1-COB2.asc,0775-1,ETRS89,29
10410338,MDT02-ETRS89-HU29-0775-2-COB2.asc,0775-2,ETRS89,29
10410363,MDT02-ETRS89-HU29-0775-3-COB2.asc,0775-3,ETRS89,29
10410290,MDT02-ETRS89-HU29-0775-4-COB2.asc,0775-4,ETRS89,29
10410306,MDT02-ETRS89-HU29-0776-1-COB2.asc,0776-1,ETRS89,29
10410294,MDT02-ETRS89-HU29-0776-2-COB2.asc,0776-2,ETRS89,29
10410322,MDT02-ETRS89-HU29-0776-3-COB2.asc,0776-3,ETRS89,29
10410352,MDT02-ETRS89-HU29-0776-4-COB2.asc,0776-4,ETRS89,29
10410398,MDT02-ETRS89-HU29-0777-1-COB2.asc,0777-1,ETRS89,29
10410406,MDT02-ETRS89-HU29-0777-2-COB2.asc,0777-2,ETRS89,29
10410310,MDT02-ETRS89-HU29-0777-3-COB2.asc,0777-3,ETRS89,29
10410286,MDT02-ETRS89-HU29-0777-4-COB2.asc,0777-4,ETRS89,29
10410317,MDT02-ETRS89-HU29-0778-1-COB2.asc,0778-1,ETRS89,29
10410407,MDT02-ETRS89-HU29-0778-2-COB2.asc,0778-2,ETRS89,29
10410358,MDT02-ETRS89-HU29-0778-3-COB2.asc,0778-3,ETRS89,29
10410312,MDT02-ETRS89-HU29-0778-4-COB2.asc,0778-4,ETRS89,29
10410384,MDT02-ETRS89-HU29-0800-2-COB2.asc,0800-2,ETRS89,29
10410347,MDT02-ETRS89-HU29-0800-4-COB2.asc,0800-4,ETRS89,29
10410339,MDT02-ETRS89-HU29-0801-1-COB2.asc,0801-1,ETRS89,29
10410386,MDT02-ETRS89-HU29-0801-2-COB2.asc,0801-2,ETRS89,29
10410289,MDT02-ETRS89-HU29-0801-3-COB2.asc,0801-3,ETRS89,29
10410287,MDT02-ETRS89-HU29-0801-4-COB2.asc,0801-4,ETRS89,29
10410334,MDT02-ETRS89-HU29-0802-1-COB2.asc,0802-1,ETRS89,29
10410349,MDT02-ETRS89-HU29-0802-2-COB2.asc,0802-2,ETRS89,29
10410359,MDT02-ETRS89-HU29-0802-3-COB2.asc,0802-3,ETRS89,29
10410346,MDT02-ETRS89-HU29-0802-4-COB2.asc,0802-4,ETRS89,29
10410390,MDT02-ETRS89-HU29-0803-1-COB2.asc,0803-1,ETRS89,29
10410309,MDT02-ETRS89-HU29-0803-2-COB2.asc,0803-2,ETRS89,29
10410362,MDT02-ETRS89-HU29-0803-3-COB2.asc,0803-3,ETRS89,29
10410377,MDT02-ETRS89-HU29-0803-4-COB2.asc,0803-4,ETRS89,29
10410302,MDT02-ETRS89-HU29-0804-1-COB2.asc,0804-1,ETRS89,29
10410308,MDT02-ETRS89-HU29-0804-2-COB2.asc,0804-2,ETRS89,29
10410370,MDT02-ETRS89-HU29-0804-3-COB2.asc,0804-3,ETRS89,29
10410371,MDT02-ETRS89-HU29-0804-4-COB2.asc,0804-4,ETRS89,29
10410319,MDT02-ETRS89-HU29-0826-2-COB2.asc,0826-2,ETRS89,29
10410304,MDT02-ETRS89-HU29-0826-4-COB2.asc,0826-4,ETRS89,29
10410395,MDT02-ETRS89-HU29-0827-1-COB2.asc,0827-1,ETRS89,29
10410323,MDT02-ETRS89-HU29-0827-2-COB2.asc,0827-2,ETRS89,29
10410327,MDT02-ETRS89-HU29-0827-3-COB2.asc,0827-3,ETRS89,29
10410382,MDT02-ETRS89-HU29-0827-4-COB2.asc,0827-4,ETRS89,29
10410296,MDT02-ETRS89-HU29-0828-1-COB2.asc,0828-1,ETRS89,29
10410288,MDT02-ETRS89-HU29-0828-2-COB2.asc,0828-2,ETRS89,29
10410305,MDT02-ETRS89-HU29-0828-3-COB2.asc,0828-3,ETRS89,29
10410321,MDT02-ETRS89-HU29-0828-4-COB2.asc,0828-4,ETRS89,29
10410313,MDT02-ETRS89-HU29-0829-1-COB2.asc,0829-1,ETRS89,29
10410396,MDT02-ETRS89-HU29-0829-2-COB2.asc,0829-2,ETRS89,29
10410405,MDT02-ETRS89-HU29-0829-3-COB2.asc,0829-3,ETRS89,29
10410316,MDT02-ETRS89-HU29-0829-4-COB2.asc,0829-4,ETRS89,29
10410336,MDT02-ETRS89-HU29-0830-1-COB2.asc,0830-1,ETRS89,29
10410369,MDT02-ETRS89-HU29-0830-2-COB2.asc,0830-2,ETRS89,29
10410399,MDT02-ETRS89-HU29-0830-3-COB2.asc,0830-3,ETRS89,29
10410409,MDT02-ETRS89-HU29-0830-4-COB2.asc,0830-4,ETRS89,29
10410393,MDT02-ETRS89-HU29-0851-2-COB2.asc,0851-2,ETRS89,29
10410375,MDT02-ETRS89-HU29-0851-4-COB2.asc,0851-4,ETRS89,29
10410307,MDT02-ETRS89-HU29-0852-1-COB2.asc,0852-1,ETRS89,29
10410378,MDT02-ETRS89-HU29-0852-2-COB2.asc,0852-2,ETRS89,29
10410364,MDT02-ETRS89-HU29-0852-3-COB2.asc,0852-3,ETRS89,29
10410391,MDT02-ETRS89-HU29-0852-4-COB2.asc,0852-4,ETRS89,29
10410329,MDT02-ETRS89-HU29-0853-1-COB2.asc,0853-1,ETRS89,29
10410412,MDT02-ETRS89-HU29-0853-2-COB2.asc,0853-2,ETRS89,29
10410328,MDT02-ETRS89-HU29-0853-3-COB2.asc,0853-3,ETRS89,29
10410293,MDT02-ETRS89-HU29-0853-4-COB2.asc,0853-4,ETRS89,29
10410376,MDT02-ETRS89-HU29-0854-1-COB2.asc,0854-1,ETRS89,29
10410315,MDT02-ETRS89-HU29-0854-2-COB2.asc,0854-2,ETRS89,29
10410381,MDT02-ETRS89-HU29-0854-3-COB2.asc,0854-3,ETRS89,29
10410354,MDT02-ETRS89-HU29-0854-4-COB2.asc,0854-4,ETRS89,29
10410298,MDT02-ETRS89-HU29-0855-1-COB2.asc,0855-1,ETRS89,29
10410324,MDT02-ETRS89-HU29-0855-2-COB2.asc,0855-2,ETRS89,29
10410326,MDT02-ETRS89-HU29-0855-3-COB2.asc,0855-3,ETRS89,29
10410344,MDT02-ETRS89-HU29-0855-4-COB2.asc,0855-4,ETRS89,29
10410401,MDT02-ETRS89-HU29-0873-2-COB2.asc,0873-2,ETRS89,29
10410403,MDT02-ETRS89-HU29-0874-1-COB2.asc,0874-1,ETRS89,29
10410357,MDT02-ETRS89-HU29-0874-2-COB2.asc,0874-2,ETRS89,29
10410340,MDT02-ETRS89-HU29-0874-3-COB2.asc,0874-3,ETRS89,29
10410350,MDT02-ETRS89-HU29-0874-4-COB2.asc,0874-4,ETRS89,29
10410366,MDT02-ETRS89-HU29-0875-1-COB2.asc,0875-1,ETRS89,29
10410380,MDT02-ETRS89-HU29-0875-2-COB2.asc,0875-2,ETRS89,29
10410303,MDT02-ETRS89-HU29-0875-3-COB2.asc,0875-3,ETRS89,29
10410397,MDT02-ETRS89-HU29-0875-4-COB2.asc,0875-4,ETRS89,29
10410314,MDT02-ETRS89-HU29-0876-1-COB2.asc,0876-1,ETRS89,29
10410341,MDT02-ETRS89-HU29-0876-2-COB2.asc,0876-2,ETRS89,29
10410330,MDT02-ETRS89-HU29-0876-3-COB2.asc,0876-3,ETRS89,29
10410394,MDT02-ETRS89-HU29-0876-4-COB2.asc,0876-4,ETRS89,29
10410318,MDT02-ETRS89-HU29-0877-1-COB2.asc,0877-1,ETRS89,29
10410365,MDT02-ETRS89-HU29-0877-2-COB2.asc,0877-2,ETRS89,29
10410291,MDT02-ETRS89-HU29-0877-3-COB2.asc,0877-3,ETRS89,29
10410300,MDT02-ETRS89-HU29-0877-4-COB2.asc,0877-4,ETRS89,29
10410383,MDT02-ETRS89-HU29-0896-1-COB2.asc,0896-1,ETRS89,29
10410332,MDT02-ETRS89-HU29-0896-2-COB2.asc,0896-2,ETRS89,29
10410373,MDT02-ETRS89-HU29-0896-4-COB2.asc,0896-4,ETRS89,29
10410388,MDT02-ETRS89-HU29-0897-1-COB2.asc,0897-1,ETRS89,29
10410295,MDT02-ETRS89-HU29-0897-2-COB2.asc,0897-2,ETRS89,29
10410343,MDT02-ETRS89-HU29-0897-3-COB2.asc,0897-3,ETRS89,29
10410345,MDT02-ETRS89-HU29-0897-4-COB2.asc,0897-4,ETRS89,29
10410335,MDT02-ETRS89-HU29-0898-1-COB2.asc,0898-1,ETRS89,29
10410411,MDT02-ETRS89-HU29-0898-2-COB2.asc,0898-2,ETRS89,29
10410389,MDT02-ETRS89-HU29-0898-3-COB2.asc,0898-3,ETRS89,29
10410333,MDT02-ETRS89-HU29-0898-4-COB2.asc,0898-4,ETRS89,29
10410325,MDT02-ETRS89-HU29-0918-2-COB2.asc,0918-2,ETRS89,29
10410297,MDT02-ETRS89-HU29-0919-1-COB2.asc,0919-1,ETRS89,29
10410379,MDT02-ETRS89-HU29-0919-2-COB2.asc,0919-2,ETRS89,29
10324840,MDT02-ETRS89-HU30-0064-4-COB2.asc,0064-4,ETRS89,30
10324680,MDT02-ETRS89-HU30-0065-1-COB2.asc,0065-1,ETRS89,30
10325198,MDT02-ETRS89-HU30-0065-2-COB2.asc,0065-2,ETRS89,30
10324859,MDT02-ETRS89-HU30-0065-3-COB2.asc,0065-3,ETRS89,30
10325160,MDT02-ETRS89-HU30-0065-4-COB2.asc,0065-4,ETRS89,30
10325064,MDT02-ETRS89-HU30-0066-1-COB2.asc,0066-1,ETRS89,30
10324542,MDT02-ETRS89-HU30-0066-3-COB2.asc,0066-3,ETRS89,30
10324659,MDT02-ETRS89-HU30-0089-2-COB2.asc,0089-2,ETRS89,30
10324775,MDT02-ETRS89-HU30-0089-3-COB2.asc,0089-3,ETRS89,30
10324624,MDT02-ETRS89-HU30-0089-4-COB2.asc,0089-4,ETRS89,30
10324681,MDT02-ETRS89-HU30-0090-1-COB2.asc,0090-1,ETRS89,30
10324671,MDT02-ETRS89-HU30-0090-2-COB2.asc,0090-2,ETRS89,30
10325277,MDT02-ETRS89-HU30-0090-3-COB2.asc,0090-3,ETRS89,30
10324733,MDT02-ETRS89-HU30-0090-4-COB2.asc,0090-4,ETRS89,30
10325061,MDT02-ETRS89-HU30-0091-1-COB2.asc,0091-1,ETRS89,30
10324686,MDT02-ETRS89-HU30-0091-2-COB2.asc,0091-2,ETRS89,30
10324549,MDT02-ETRS89-HU30-0091-3-COB2.asc,0091-3,ETRS89,30
10325047,MDT02-ETRS89-HU30-0091-4-COB2.asc,0091-4,ETRS89,30
10324419,MDT02-ETRS89-HU30-0091B-3-COB2.asc,0091B-3,ETRS89,30
10324613,MDT02-ETRS89-HU30-0113-2-COB2.asc,0113-2,ETRS89,30
10325115,MDT02-ETRS89-HU30-0113-4-COB2.asc,0113-4,ETRS89,30
10324472,MDT02-ETRS89-HU30-0114-1-COB2.asc,0114-1,ETRS89,30
10324723,MDT02-ETRS89-HU30-0114-2-COB2.asc,0114-2,ETRS89,30
10324668,MDT02-ETRS89-HU30-0114-3-COB2.asc,0114-3,ETRS89,30
10325268,MDT02-ETRS89-HU30-0114-4-COB2.asc,0114-4,ETRS89,30
10324401,MDT02-ETRS89-HU30-0115-1-COB2.asc,0115-1,ETRS89,30
10324632,MDT02-ETRS89-HU30-0115-2-COB2.asc,0115-2,ETRS89,30
10325060,MDT02-ETRS89-HU30-0115-3-COB2.asc,0115-3,ETRS89,30
10324829,MDT02-ETRS89-HU30-0115-4-COB2.asc,0115-4,ETRS89,30
10325086,MDT02-ETRS89-HU30-0116-1-COB2.asc,0116-1,ETRS89,30
10324918,MDT02-ETRS89-HU30-0116-2-COB2.asc,0116-2,ETRS89,30
10324944,MDT02-ETRS89-HU30-0116-3-COB2.asc,0116-3,ETRS89,30
10324428,MDT02-ETRS89-HU30-0116-4-COB2.asc,0116-4,ETRS89,30
10324823,MDT02-ETRS89-HU30-0117-1-COB2.asc,0117-1,ETRS89,30
10324438,MDT02-ETRS89-HU30-0117-2-COB2.asc,0117-2,ETRS89,30
10325167,MDT02-ETRS89-HU30-0117-3-COB2.asc,0117-3,ETRS89,30
10324906,MDT02-ETRS89-HU30-0117-4-COB2.asc,0117-4,ETRS89,30
10325197,MDT02-ETRS89-HU30-0118-1-COB2.asc,0118-1,ETRS89,30
10324585,MDT02-ETRS89-HU30-0118-3-COB2.asc,0118-3,ETRS89,30
10325284,MDT02-ETRS89-HU30-0139-2-COB2.asc,0139-2,ETRS89,30
10325019,MDT02-ETRS89-HU30-0139-4-COB2.asc,0139-4,ETRS89,30
10324677,MDT02-ETRS89-HU30-0140-1-COB2.asc,0140-1,ETRS89,30
10324756,MDT02-ETRS89-HU30-0140-2-COB2.asc,0140-2,ETRS89,30
10325148,MDT02-ETRS89-HU30-0140-3-COB2.asc,0140-3,ETRS89,30
10324966,MDT02-ETRS89-HU30-0140-4-COB2.asc,0140-4,ETRS89,30
10325066,MDT02-ETRS89-HU30-0141-1-COB2.asc,0141-1,ETRS89,30
10324636,MDT02-ETRS89-HU30-0141-2-COB2.asc,0141-2,ETRS89,30
10324764,MDT02-ETRS89-HU30-0141-3-COB2.asc,0141-3,ETRS89,30
10324424,MDT02-ETRS89-HU30-0141-4-COB2.asc,0141-4,ETRS89,30
10324886,MDT02-ETRS89-HU30-0142-1-COB2.asc,0142-1,ETRS89,30
10324700,MDT02-ETRS89-HU30-0142-2-COB2.asc,0142-2,ETRS89,30
10324949,MDT02-ETRS89-HU30-0142-3-COB2.asc,0142-3,ETRS89,30
10325255,MDT02-ETRS89-HU30-0142-4-COB2.asc,0142-4,ETRS89,30
10324617,MDT02-ETRS89-HU30-0143-1-COB2.asc,0143-1,ETRS89,30
10324564,MDT02-ETRS89-HU30-0143-2-COB2.asc,0143-2,ETRS89,30
10325069,MDT02-ETRS89-HU30-0143-3-COB2.asc,0143-3,ETRS89,30
10325092,MDT02-ETRS89-HU30-0143-4-COB2.asc,0143-4,ETRS89,30
10325027,MDT02-ETRS89-HU30-0144-1-COB2.asc,0144-1,ETRS89,30
10324403,MDT02-ETRS89-HU30-0169-1-COB2.asc,0169-1,ETRS89,30
10324604,MDT02-ETRS89-HU30-0169-2-COB2.asc,0169-2,ETRS89,30
10324789,MDT02-ETRS89-HU30-0169-3-COB2.asc,0169-3,ETRS89,30
10325017,MDT02-ETRS89-HU30-0169-4-COB2.asc,0169-4,ETRS89,30
10324608,MDT02-ETRS89-HU30-0170-1-COB2.asc,0170-1,ETRS89,30
10325020,MDT02-ETRS89-HU30-0170-3-COB2.asc,0170-3,ETRS89,30
10325054,MDT02-ETRS89-HU30-0170-4-COB2.asc,0170-4,ETRS89,30
10325042,MDT02-ETRS89-HU30-0171-1-COB2.asc,0171-1,ETRS89,30
10325183,MDT02-ETRS89-HU30-0171-2-COB2.asc,0171-2,ETRS89,30
10325363,MDT02-ETRS89-HU30-0171-3-COB2.asc,0171-3,ETRS89,30
10325055,MDT02-ETRS89-HU30-0171-4-COB2.asc,0171-4,ETRS89,30
10324514,MDT02-ETRS89-HU30-0172-1-COB2.asc,0172-1,ETRS89,30
10324781,MDT02-ETRS89-HU30-0172-2-COB2.asc,0172-2,ETRS89,30
10325293,MDT02-ETRS89-HU30-0172-3-COB2.asc,0172-3,ETRS89,30
10324594,MDT02-ETRS89-HU30-0172-4-COB2.asc,0172-4,ETRS89,30
10324837,MDT02-ETRS89-HU30-0173-1-COB2.asc,0173-1,ETRS89,30
10324440,MDT02-ETRS89-HU30-0173-2-COB2.asc,0173-2,ETRS89,30
10324517,MDT02-ETRS89-HU30-0173-3-COB2.asc,0173-3,ETRS89,30
10324844,MDT02-ETRS89-HU30-0173-4-COB2.asc,0173-4,ETRS89,30
10324879,MDT02-ETRS89-HU30-0174-1-COB2.asc,0174-1,ETRS89,30
10324662,MDT02-ETRS89-HU30-0174-2-COB2.asc,0174-2,ETRS89,30
10324379,MDT02-ETRS89-HU30-0174-3-COB2.asc,0174-3,ETRS89,30
10324934,MDT02-ETRS89-HU30-0174-4-COB2.asc,0174-4,ETRS89,30
10325153,MDT02-ETRS89-HU30-0175-1-COB2.asc,0175-1,ETRS89,30
10325182,MDT02-ETRS89-HU30-0202-1-COB2.asc,0202-1,ETRS89,30
10324664,MDT02-ETRS89-HU30-0202-2-COB2.asc,0202-2,ETRS89,30
10324550,MDT02-ETRS89-HU30-0202-3-COB2.asc,0202-3,ETRS89,30
10324763,MDT02-ETRS89-HU30-0202-4-COB2.asc,0202-4,ETRS89,30
10324497,MDT02-ETRS89-HU30-0203-1-COB2.asc,0203-1,ETRS89,30
10324508,MDT02-ETRS89-HU30-0203-2-COB2.asc,0203-2,ETRS89,30
10325288,MDT02-ETRS89-HU30-0203-3-COB2.asc,0203-3,ETRS89,30
10324979,MDT02-ETRS89-HU30-0203-4-COB2.asc,0203-4,ETRS89,30
10325337,MDT02-ETRS89-HU30-0204-1-COB2.asc,0204-1,ETRS89,30
10325410,MDT02-ETRS89-HU30-0204-2-COB2.asc,0204-2,ETRS89,30
10325123,MDT02-ETRS89-HU30-0204-3-COB2.asc,0204-3,ETRS89,30
10325383,MDT02-ETRS89-HU30-0204-4-COB2.asc,0204-4,ETRS89,30
10325393,MDT02-ETRS89-HU30-0205-1-COB2.asc,0205-1,ETRS89,30
10324480,MDT02-ETRS89-HU30-0205-2-COB2.asc,0205-2,ETRS89,30
10325347,MDT02-ETRS89-HU30-0205-3-COB2.asc,0205-3,ETRS89,30
10325402,MDT02-ETRS89-HU30-0205-4-COB2.asc,0205-4,ETRS89,30
10324801,MDT02-ETRS89-HU30-0206-1-COB2.asc,0206-1,ETRS89,30
10325290,MDT02-ETRS89-HU30-0206-2-COB2.asc,0206-2,ETRS89,30
10325237,MDT02-ETRS89-HU30-0206-3-COB2.asc,0206-3,ETRS89,30
10324736,MDT02-ETRS89-HU30-0206-4-COB2.asc,0206-4,ETRS89,30
10324461,MDT02-ETRS89-HU30-0207-1-COB2.asc,0207-1,ETRS89,30
10324770,MDT02-ETRS89-HU30-0207-2-COB2.asc,0207-2,ETRS89,30
10324782,MDT02-ETRS89-HU30-0207-3-COB2.asc,0207-3,ETRS89,30
10325169,MDT02-ETRS89-HU30-0207-4-COB2.asc,0207-4,ETRS89,30
10324899,MDT02-ETRS89-HU30-0208-1-COB2.asc,0208-1,ETRS89,30
10324555,MDT02-ETRS89-HU30-0208-3-COB2.asc,0208-3,ETRS89,30
10409915,MDT02-ETRS89-HU30-0233-1-COB2.asc,0233-1,ETRS89,30
10410048,MDT02-ETRS89-HU30-0233-2-COB2.asc,0233-2,ETRS89,30
10410010,MDT02-ETRS89-HU30-0233-3-COB2.asc,0233-3,ETRS89,30
10410240,MDT02-ETRS89-HU30-0233-4-COB2.asc,0233-4,ETRS89,30
10410143,MDT02-ETRS89-HU30-0234-1-COB2.asc,0234-1,ETRS89,30
10410206,MDT02-ETRS89-HU30-0234-2-COB2.asc,0234-2,ETRS89,30
10410151,MDT02-ETRS89-HU30-0234-3-COB2.asc,0234-3,ETRS89,30
10410194,MDT02-ETRS89-HU30-0234-4-COB2.asc,0234-4,ETRS89,30
10409970,MDT02-ETRS89-HU30-0235-1-COB2.asc,0235-1,ETRS89,30
10410122,MDT02-ETRS89-HU30-0235-2-COB2.asc,0235-2,ETRS89,30
10409887,MDT02-ETRS89-HU30-0235-3-COB2.asc,0235-3,ETRS89,30
10410220,MDT02-ETRS89-HU30-0235-4-COB2.asc,0235-4,ETRS89,30
10410213,MDT02-ETRS89-HU30-0236-1-COB2.asc,0236-1,ETRS89,30
10410205,MDT02-ETRS89-HU30-0236-2-COB2.asc,0236-2,ETRS89,30
10410084,MDT02-ETRS89-HU30-0236-3-COB2.asc,0236-3,ETRS89,30
10409910,MDT02-ETRS89-HU30-0236-4-COB2.asc,0236-4,ETRS89,30
10410110,MDT02-ETRS89-HU30-0237-1-COB2.asc,0237-1,ETRS89,30
10410066,MDT02-ETRS89-HU30-0237-2-COB2.asc,0237-2,ETRS89,30
10410208,MDT02-ETRS89-HU30-0237-3-COB2.asc,0237-3,ETRS89,30
10409933,MDT02-ETRS89-HU30-0237-4-COB2.asc,0237-4,ETRS89,30
10324499,MDT02-ETRS89-HU30-0240-1-COB2.asc,0240-1,ETRS89,30
10324821,MDT02-ETRS89-HU30-0240-2-COB2.asc,0240-2,ETRS89,30
10325028,MDT02-ETRS89-HU30-0240-3-COB2.asc,0240-3,ETRS89,30
10325219,MDT02-ETRS89-HU30-0240-4-COB2.asc,0240-4,ETRS89,30
10325279,MDT02-ETRS89-HU30-0241-1-COB2.asc,0241-1,ETRS89,30
10324794,MDT02-ETRS89-HU30-0241-2-COB2.asc,0241-2,ETRS89,30
10325109,MDT02-ETRS89-HU30-0241-3-COB2.asc,0241-3,ETRS89,30
10324813,MDT02-ETRS89-HU30-0241-4-COB2.asc,0241-4,ETRS89,30
10324965,MDT02-ETRS89-HU30-0242-1-COB2.asc,0242-1,ETRS89,30
10324390,MDT02-ETRS89-HU30-0242-2-COB2.asc,0242-2,ETRS89,30
10324938,MDT02-ETRS89-HU30-0242-3-COB2.asc,0242-3,ETRS89,30
10325006,MDT02-ETRS89-HU30-0242-4-COB2.asc,0242-4,ETRS89,30
10324526,MDT02-ETRS89-HU30-0243-1-COB2.asc,0243-1,ETRS89,30
