id,download_id,series,datum,utm_zone,date,size
0024-1,10323885,MDT02,ETRS89,29,2016,126.11
0024-2,10323912,MDT02,ETRS89,29,2016,128.04
0024-3,10323738,MDT02,ETRS89,29,2016,124.76
0024-4,10323740,MDT02,ETRS89,29,2016,130.73
0025-1,10323741,MDT02,ETRS89,29,2020,141.69
0025-2,10323807,MDT02,ETRS89,29,2020,140.41
0025-3,10323745,MDT02,ETRS89,29,2020,140.56
0025-4,11274714,MDT02,ETRS89,29,2020,136.85
0026-1,11274715,MDT02,ETRS89,29,2020,140.72
0026-2,11274716,MDT02,ETRS89,29,2020,141.4
0026-3,11274717,MDT02,ETRS89,29,2020,141.01
0026-4,11274718,MDT02,ETRS89,29,2020,140.31
0027-1,11274719,MDT02,ETRS89,29,2020,143.35
0027-2,11274720,MDT02,ETRS89,29,2020,141.46
0027-3,11274721,MDT02,ETRS89,29,2020,134.29
0027-4,11274722,MDT02,ETRS89,29,2020,137.39
0028-1,11274723,MDT02,ETRS89,29,2020,145.02
0028-2,11274724,MDT02,ETRS89,29,2020,142.1
0028-3,11274725,MDT02,ETRS89,29,2020,142.71
0028-4,11274726,MDT02,ETRS89,29,2020,143.42
0043-2,10323730,MDT02,ETRS89,29,2015,73.06
0043-3,10323913,MDT02,ETRS89,29,2015,54.37
0043-4,10323859,MDT02,ETRS89,29,2015,112.04
0044-1,10323749,MDT02,ETRS89,29,2015,92.94
0044-2,10323723,MDT02,ETRS89,29,2015,99.27
0044-3,10323708,MDT02,ETRS89,29,2015,115.61
0044-4,10323892,MDT02,ETRS89,29,2015,117.08
0045-1,10323843,MDT02,ETRS89,29,2015,117.87
0045-2,10323907,MDT02,ETRS89,29,2015,115.27
0045-3,10323720,MDT02,ETRS89,29,2015,123.26
0045-4,10323910,MDT02,ETRS89,29,2015,121.73
0046-1,10323874,MDT02,ETRS89,29,2015,121.39
0046-2,10323944,MDT02,ETRS89,29,"2015, 2016",120.3
0046-3,10323897,MDT02,ETRS89,29,2015,119.22
0046-4,10323943,MDT02,ETRS89,29,"2015, 2016",114.54
0047-1,10323950,MDT02,ETRS89,29,"2015, 2016",115.16
0047-2,10323953,MDT02,ETRS89,29,"2015, 2016",107.66
0047-3,10323970,MDT02,ETRS89,29,"2015, 2016",116.05
0047-4,10323839,MDT02,ETRS89,29,2016,106.78
0048-1,10323905,MDT02,ETRS89,29,2016,112.46
0048-2,10323918,MDT02,ETRS89,29,2016,127.47
0048-3,10323930,MDT02,ETRS89,29,2016,104.37
0048-4,10323731,MDT02,ETRS89,29,2016,126.69
0049-1,10323811,MDT02,ETRS89,29,2020,134.97
0049-2,11274727,MDT02,ETRS89,29,2020,135.87
0049-3,10323783,MDT02,ETRS89,29,2020,135.41
0049-4,10323819,MDT02,ETRS89,29,2020,135.19
0050-1,11274728,MDT02,ETRS89,29,2020,139.12
0050-2,11274729,MDT02,ETRS89,29,2020,133.71
0050-3,10323770,MDT02,ETRS89,29,2020,136.87
0050-4,11274730,MDT02,ETRS89,29,2020,137.37
0051-1,11274731,MDT02,ETRS89,29,2020,138.6
0051-2,11274732,MDT02,ETRS89,29,2020,140.77
0051-3,11274733,MDT02,ETRS89,29,2020,139.55
0051-4,11274734,MDT02,ETRS89,29,2020,140.21
0052-1,11274735,MDT02,ETRS89,29,2020,141.74
0052-2,11274736,MDT02,ETRS89,29,2020,144.23
0052-3,11274737,MDT02,ETRS89,29,2020,140.29
0052-4,11274738,MDT02,ETRS89,29,2020,142.91
0067-2,10323803,MDT02,ETRS89,29,2015,31.79
0067-4,10323724,MDT02,ETRS89,29,2015,79.07
0068-1,10323838,MDT02,ETRS89,29,2015,116.35
0068-2,10323916,MDT02,ETRS89,29,2015,112.89
0068-3,10323861,MDT02,ETRS89,29,2015,116.92
0068-4,10323696,MDT02,ETRS89,29,2015,112.72
0069-1,10323848,MDT02,ETRS89,29,2015,115.79
0069-2,10323709,MDT02,ETRS89,29,2015,113.8
0069-3,10323777,MDT02,ETRS89,29,2015,112.29
0069-4,10323850,MDT02,ETRS89,29,2015,117.48
0070-1,10323695,MDT02,ETRS89,29,2015,115.61
0070-2,10323882,MDT02,ETRS89,29,2015,118.24
0070-3,10323710,MDT02,ETRS89,29,2015,115.31
0070-4,10323900,MDT02,ETRS89,29,2015,116.51
0071-1,10323721,MDT02,ETRS89,29,2015,113.77
0071-2,10323973,MDT02,ETRS89,29,"2015, 2016",114.06
0071-3,10323855,MDT02,ETRS89,29,2015,117.02
0071-4,10323945,MDT02,ETRS89,29,"2015, 2016",116.91
0072-1,10323957,MDT02,ETRS89,29,"2015, 2016",116.77
0072-2,10323719,MDT02,ETRS89,29,2016,106.47
0072-3,10323940,MDT02,ETRS89,29,"2015, 2016",112
0072-4,10323902,MDT02,ETRS89,29,2016,115.78
0073-1,10323785,MDT02,ETRS89,29,2016,112.48
0073-2,10323832,MDT02,ETRS89,29,2016,128.77
0073-3,10323922,MDT02,ETRS89,29,2016,118.28
0073-4,10323750,MDT02,ETRS89,29,2016,127.59
0074-1,10323791,MDT02,ETRS89,29,2016,131.37
0074-2,10323805,MDT02,ETRS89,29,2020,136.63
0074-3,10323853,MDT02,ETRS89,29,2016,132.47
0074-4,10323794,MDT02,ETRS89,29,2020,139.68
0075-1,10323877,MDT02,ETRS89,29,2020,138.12
0075-2,11274739,MDT02,ETRS89,29,2020,139.55
0075-3,11274740,MDT02,ETRS89,29,2020,137.3
0075-4,11274741,MDT02,ETRS89,29,2020,137.51
0076-1,11274742,MDT02,ETRS89,29,2020,137.19
0076-2,11274743,MDT02,ETRS89,29,2020,139.37
0076-3,11274744,MDT02,ETRS89,29,2020,136.02
0076-4,11274745,MDT02,ETRS89,29,2020,134.89
0077-1,11274746,MDT02,ETRS89,29,2020,137.85
0077-2,11274747,MDT02,ETRS89,29,2020,141.38
0077-3,11274748,MDT02,ETRS89,29,2020,135.01
0077-4,11274749,MDT02,ETRS89,29,2020,138.66
0092-2,10323888,MDT02,ETRS89,29,2015,81.64
0092-4,10323845,MDT02,ETRS89,29,2015,20.76
0093-1,10323718,MDT02,ETRS89,29,2015,119.82
0093-2,10323831,MDT02,ETRS89,29,2015,110.85
0093-3,10323713,MDT02,ETRS89,29,2015,108.51
0093-4,10323896,MDT02,ETRS89,29,2015,121
0094-1,10323797,MDT02,ETRS89,29,2015,118.61
0094-2,10323876,MDT02,ETRS89,29,2015,120.26
0094-3,10323801,MDT02,ETRS89,29,2015,119.68
0094-4,10323754,MDT02,ETRS89,29,2015,119.27
0095-1,10323796,MDT02,ETRS89,29,2015,116.31
0095-2,10323804,MDT02,ETRS89,29,2015,115.03
0095-3,10323890,MDT02,ETRS89,29,2015,118.42
0095-4,10323879,MDT02,ETRS89,29,2015,119.34
0096-1,10323824,MDT02,ETRS89,29,2015,119.26
0096-2,10323941,MDT02,ETRS89,29,"2015, 2016",119.95
0096-3,10323795,MDT02,ETRS89,29,2015,117.67
0096-4,10323980,MDT02,ETRS89,29,"2015, 2016",117.92
0097-1,10323951,MDT02,ETRS89,29,"2015, 2016",117.04
0097-2,10323762,MDT02,ETRS89,29,2016,115.67
0097-3,10323972,MDT02,ETRS89,29,"2015, 2016",119.26
0097-4,10323880,MDT02,ETRS89,29,2016,118.64
0098-1,10323729,MDT02,ETRS89,29,2016,115.8
0098-2,10323722,MDT02,ETRS89,29,2016,124.46
0098-3,10323898,MDT02,ETRS89,29,2016,116.19
0098-4,10323923,MDT02,ETRS89,29,2016,127.73
0099-1,10323693,MDT02,ETRS89,29,2016,132.95
0099-2,10323757,MDT02,ETRS89,29,2020,139.8
0099-3,10323844,MDT02,ETRS89,29,2016,133.24
0099-4,10323884,MDT02,ETRS89,29,2016,126.85
0100-1,10323858,MDT02,ETRS89,29,2020,136.62
0100-2,11274750,MDT02,ETRS89,29,2020,134.76
0100-3,10323702,MDT02,ETRS89,29,2020,135.81
0100-4,11274751,MDT02,ETRS89,29,2020,136.14
0101-1,11274752,MDT02,ETRS89,29,2020,133.57
0101-2,11410466,MDT02,ETRS89,29,2021,122.1
0101-3,11274753,MDT02,ETRS89,29,2020,137.44
0101-4,11410467,MDT02,ETRS89,29,2021,124.65
0102-1,11410468,MDT02,ETRS89,29,2021,119.39
0102-2,11274754,MDT02,ETRS89,29,2020,134.37
0102-3,11410469,MDT02,ETRS89,29,2021,124.06
0102-4,11410470,MDT02,ETRS89,29,2021,119.76
0119-1,10323767,MDT02,ETRS89,29,2015,86.83
0119-2,10323756,MDT02,ETRS89,29,2015,116.28
0119-3,10323873,MDT02,ETRS89,29,2015,24.98
0119-4,10323842,MDT02,ETRS89,29,2015,125.35
0120-1,10323887,MDT02,ETRS89,29,2015,123.62
0120-2,10323715,MDT02,ETRS89,29,2015,118.98
0120-3,10323758,MDT02,ETRS89,29,2015,121.36
0120-4,10323841,MDT02,ETRS89,29,2015,122.22
0121-1,10323737,MDT02,ETRS89,29,2015,120.37
0121-2,10323825,MDT02,ETRS89,29,2015,125.01
0121-3,10323914,MDT02,ETRS89,29,2015,119.78
0121-4,10323894,MDT02,ETRS89,29,2015,120.72
0122-1,10323833,MDT02,ETRS89,29,2015,122.48
0122-2,10323938,MDT02,ETRS89,29,"2015, 2016",116.52
0122-3,10323712,MDT02,ETRS89,29,2015,119.29
0122-4,10323935,MDT02,ETRS89,29,"2015, 2016",118
0123-1,10323954,MDT02,ETRS89,29,"2015, 2016",118.1
0123-2,10323775,MDT02,ETRS89,29,2016,120.53
0123-3,10323960,MDT02,ETRS89,29,"2015, 2016",117.14
0123-4,10323846,MDT02,ETRS89,29,2016,120.17
0124-1,10323699,MDT02,ETRS89,29,2016,117.54
0124-2,10323847,MDT02,ETRS89,29,2016,126.84
0124-3,10323823,MDT02,ETRS89,29,2016,121.8
0124-4,10323763,MDT02,ETRS89,29,2016,129.32
0125-1,10323755,MDT02,ETRS89,29,2016,133.08
0125-2,10323717,MDT02,ETRS89,29,2016,130.07
0125-3,10323840,MDT02,ETRS89,29,2016,127.82
0125-4,10323764,MDT02,ETRS89,29,2016,125.3
0126-1,10323800,MDT02,ETRS89,29,2021,125.98
0126-2,11410471,MDT02,ETRS89,29,2021,120.27
0126-3,11410472,MDT02,ETRS89,29,2021,124.6
0126-4,11410473,MDT02,ETRS89,29,2021,118.22
0127-1,11410474,MDT02,ETRS89,29,2021,123.8
0127-2,11410475,MDT02,ETRS89,29,2021,125.93
0127-3,11410476,MDT02,ETRS89,29,2021,120.43
0127-4,11410477,MDT02,ETRS89,29,2021,123.16
0128-1,11410478,MDT02,ETRS89,29,2021,120.15
0128-2,11410479,MDT02,ETRS89,29,2021,122.59
0128-3,11410480,MDT02,ETRS89,29,2021,116.08
0128-4,11410481,MDT02,ETRS89,29,2021,117.53
0151-1,10323697,MDT02,ETRS89,29,2015,35.18
0151-2,10323852,MDT02,ETRS89,29,2015,117.59
0151-3,10323901,MDT02,ETRS89,29,2015,36.52
0151-4,10323773,MDT02,ETRS89,29,2015,85.49
0152-1,10323732,MDT02,ETRS89,29,2015,99.13
0152-2,10323742,MDT02,ETRS89,29,2015,121.09
0152-3,10323834,MDT02,ETRS89,29,2015,105.4
0152-4,10323782,MDT02,ETRS89,29,2015,123.9
0153-1,10323768,MDT02,ETRS89,29,2015,123.23
0153-2,10323698,MDT02,ETRS89,29,2015,122.75
0153-3,10323769,MDT02,ETRS89,29,2015,127.1
0153-4,10323955,MDT02,ETRS89,29,"2015, 2016",126.1
0154-1,10323813,MDT02,ETRS89,29,2015,120.75
0154-2,10323975,MDT02,ETRS89,29,"2015, 2016",120.5
0154-3,10323942,MDT02,ETRS89,29,"2015, 2016",123.15
0154-4,10323962,MDT02,ETRS89,29,"2015, 2016",122.53
0155-1,10323939,MDT02,ETRS89,29,"2015, 2016",117.37
0155-2,10323810,MDT02,ETRS89,29,2016,122.81
0155-3,10323937,MDT02,ETRS89,29,"2015, 2016",120.43
0155-4,10323786,MDT02,ETRS89,29,2016,117.28
0156-1,10323886,MDT02,ETRS89,29,2016,121
0156-2,10323870,MDT02,ETRS89,29,2016,132.73
0156-3,10323929,MDT02,ETRS89,29,2016,118.48
0156-4,10323728,MDT02,ETRS89,29,2016,133.42
0157-1,10323725,MDT02,ETRS89,29,2016,130.67
0157-2,10323802,MDT02,ETRS89,29,2021,124.92
0157-3,10323765,MDT02,ETRS89,29,2016,130.44
0157-4,10323799,MDT02,ETRS89,29,2016,126.32
0158-1,11410482,MDT02,ETRS89,29,2021,115.99
0158-2,11410483,MDT02,ETRS89,29,2021,103.48
0158-3,10323920,MDT02,ETRS89,29,2021,106.95
0158-4,11410484,MDT02,ETRS89,29,2021,106.53
0159-1,11410485,MDT02,ETRS89,29,2021,110.33
0159-2,11410486,MDT02,ETRS89,29,2021,116.8
0159-3,11410487,MDT02,ETRS89,29,2021,122.74
0159-4,11410488,MDT02,ETRS89,29,2021,116.38
0160-1,11410489,MDT02,ETRS89,29,2021,104.09
0160-2,11410490,MDT02,ETRS89,29,2021,109.41
0160-3,11410491,MDT02,ETRS89,29,2021,104.5
0160-4,11410492,MDT02,ETRS89,29,2021,102.88
0184-2,10323772,MDT02,ETRS89,29,2015,72.32
0184-4,10323759,MDT02,ETRS89,29,2015,58.31
0185-1,10323856,MDT02,ETRS89,29,2015,114.21
0185-2,10323928,MDT02,ETRS89,29,2015,123.56
0185-3,10323871,MDT02,ETRS89,29,2015,94.76
0185-4,10323872,MDT02,ETRS89,29,2015,127.71
0186-1,10323706,MDT02,ETRS89,29,2015,126.12
0186-2,10323976,MDT02,ETRS89,29,"2015, 2016",126.13
0186-3,10323744,MDT02,ETRS89,29,2015,125.12
0186-4,10323931,MDT02,ETRS89,29,"2015, 2016",127.3
0187-1,10323978,MDT02,ETRS89,29,"2015, 2016",123.3
0187-2,10323906,MDT02,ETRS89,29,2016,118.45
0187-3,10323965,MDT02,ETRS89,29,"2015, 2016",125.59
0187-4,10323771,MDT02,ETRS89,29,2016,121.16
0188-1,10323806,MDT02,ETRS89,29,2016,126
0188-2,10323734,MDT02,ETRS89,29,2016,120.88
0188-3,10323889,MDT02,ETRS89,29,2016,123.06
0188-4,10323816,MDT02,ETRS89,29,2016,123.26
0189-1,10323895,MDT02,ETRS89,29,2016,127.23
0189-2,10323822,MDT02,ETRS89,29,2016,130.88
0189-3,10323925,MDT02,ETRS89,29,2016,125.06
0189-4,10323776,MDT02,ETRS89,29,2016,127.58
0190-1,10323911,MDT02,ETRS89,29,2016,132.37
0190-2,10323863,MDT02,ETRS89,29,2016,129.88
0190-3,10323781,MDT02,ETRS89,29,2016,129.24
0190-4,10323735,MDT02,ETRS89,29,2016,130.52
0191-1,10323924,MDT02,ETRS89,29,2016,122.34
0191-2,11410493,MDT02,ETRS89,29,2021,127.22
0191-3,10323883,MDT02,ETRS89,29,2016,126.38
0191-4,11410494,MDT02,ETRS89,29,2021,128.82
0192-1,11410495,MDT02,ETRS89,29,2021,122.47
0192-2,11410496,MDT02,ETRS89,29,2021,107.34
0192-3,11410497,MDT02,ETRS89,29,2021,122.23
0192-4,11410498,MDT02,ETRS89,29,2021,107.76
0193-1,11410499,MDT02,ETRS89,29,2021,99.51
0193-2,11410500,MDT02,ETRS89,29,2021,100.16
0193-3,11410501,MDT02,ETRS89,29,2021,102.8
0193-4,11410502,MDT02,ETRS89,29,2021,88.75
0222-2,10323868,MDT02,ETRS89,29,2015,47.53
0222-4,10323908,MDT02,ETRS89,29,2015,42.78
0223-1,10323733,MDT02,ETRS89,29,2015,109.34
0223-2,10323818,MDT02,ETRS89,29,2015,123.52
0223-3,10323921,MDT02,ETRS89,29,2015,97.76
0223-4,10323860,MDT02,ETRS89,29,2015,125.09
0224-1,10323716,MDT02,ETRS89,29,2015,127.81
0224-2,10323971,MDT02,ETRS89,29,"2015, 2016",127.53
0224-3,10323692,MDT02,ETRS89,29,2015,124.32
0224-4,10323974,MDT02,ETRS89,29,"2015, 2016",127.31
0225-1,10323981,MDT02,ETRS89,29,"2015, 2016",120.03
0225-2,10323967,MDT02,ETRS89,29,"2015, 2016",124.34
0225-3,10323952,MDT02,ETRS89,29,"2015, 2016",127
0225-4,10323933,MDT02,ETRS89,29,"2015, 2016",122.3
0226-1,10323893,MDT02,ETRS89,29,2016,118.8
0226-2,10323926,MDT02,ETRS89,29,2016,118.83
0226-3,10323828,MDT02,ETRS89,29,2016,121.65
0226-4,10323878,MDT02,ETRS89,29,2016,120.13
0227-1,10323751,MDT02,ETRS89,29,2016,122.16
0227-2,10323748,MDT02,ETRS89,29,2016,126.96
0227-3,10323809,MDT02,ETRS89,29,2016,130.62
0227-4,10323736,MDT02,ETRS89,29,2016,124.58
0228-1,10323835,MDT02,ETRS89,29,2016,127.3
0228-2,10323703,MDT02,ETRS89,29,2016,126.48
0228-3,10323817,MDT02,ETRS89,29,2016,124.92
0228-4,10323784,MDT02,ETRS89,29,2016,121.72
0229-1,10323808,MDT02,ETRS89,29,2016,128.65
0229-2,11410503,MDT02,ETRS89,29,2021,123.36
0229-3,10323701,MDT02,ETRS89,29,2016,119.63
0229-4,11410504,MDT02,ETRS89,29,2021,124.39
0230-1,11410505,MDT02,ETRS89,29,2021,120.87
0230-2,11410506,MDT02,ETRS89,29,2021,115.58
0230-3,11410507,MDT02,ETRS89,29,2021,119.13
0230-4,11410508,MDT02,ETRS89,29,2021,114.48
0231-1,11410509,MDT02,ETRS89,29,2021,94.06
0231-2,11410510,MDT02,ETRS89,29,2021,94.71
0231-3,11410511,MDT02,ETRS89,29,2021,96.52
0231-4,11410512,MDT02,ETRS89,29,2021,109.21
0260-2,10323753,MDT02,ETRS89,29,2015,40.21
0260-4,10323919,MDT02,ETRS89,29,2015,35.62
0261-1,10323739,MDT02,ETRS89,29,2015,117.93
0261-2,10323865,MDT02,ETRS89,29,2015,121.99
0261-3,10323790,MDT02,ETRS89,29,2015,124.79
0261-4,10323780,MDT02,ETRS89,29,2015,106.67
0262-1,10323788,MDT02,ETRS89,29,2015,122.15
0262-2,10323936,MDT02,ETRS89,29,"2015, 2016",133.44
0262-3,10323830,MDT02,ETRS89,29,2015,35.88
0263-1,10323946,MDT02,ETRS89,29,"2015, 2016",129.15
0263-2,10323956,MDT02,ETRS89,29,"2015, 2016",122.94
0263-3,10323964,MDT02,ETRS89,29,"2015, 2016",100.46
0263-4,10323966,MDT02,ETRS89,29,"2015, 2016",122.29
0264-1,10323927,MDT02,ETRS89,29,2016,103.1
0264-2,10323849,MDT02,ETRS89,29,2016,111.48
0264-3,10323714,MDT02,ETRS89,29,2016,94.79
0264-4,10323915,MDT02,ETRS89,29,2016,108.9
0265-1,10323891,MDT02,ETRS89,29,2016,129.87
0265-2,10323917,MDT02,ETRS89,29,2016,123.33
0265-3,10323826,MDT02,ETRS89,29,2016,129.95
0265-4,10323746,MDT02,ETRS89,29,2016,127.43
0266-1,10323837,MDT02,ETRS89,29,2016,129.32
0266-2,10323705,MDT02,ETRS89,29,2016,117.57
0266-3,10323881,MDT02,ETRS89,29,2016,120.6
0266-4,10323867,MDT02,ETRS89,29,2016,121.1
0267-1,11410513,MDT02,ETRS89,29,2021,112.04
0267-2,11410514,MDT02,ETRS89,29,2021,113.01
0267-3,11410515,MDT02,ETRS89,29,2021,115.63
0267-4,11410516,MDT02,ETRS89,29,2021,107.92
0268-1,11410517,MDT02,ETRS89,29,2021,112.89
0268-2,11410518,MDT02,ETRS89,29,2021,105.76
0268-3,11410519,MDT02,ETRS89,29,2021,101.47
0268-4,11410520,MDT02,ETRS89,29,2021,101.75
0269-1,11410521,MDT02,ETRS89,29,2021,102.72
0269-2,11410522,MDT02,ETRS89,29,2021,108.35
0269-3,11410523,MDT02,ETRS89,29,2021,93.74
0269-4,11410524,MDT02,ETRS89,29,2021,98.9
0298-2,10323787,MDT02,ETRS89,29,2015,32.86
0298-4,10323862,MDT02,ETRS89,29,2015,19.22
0299-1,10323854,MDT02,ETRS89,29,2015,114.88
0299-3,10323814,MDT02,ETRS89,29,2015,45.99
0301-1,10323815,MDT02,ETRS89,29,2016,111.24
0301-2,10323690,MDT02,ETRS89,29,2016,116.77
0301-3,10323836,MDT02,ETRS89,29,2016,121.64
0301-4,10323727,MDT02,ETRS89,29,2016,127.22
0302-1,10323792,MDT02,ETRS89,29,2016,120.34
0302-2,10323694,MDT02,ETRS89,29,2016,119.4
0302-3,10323711,MDT02,ETRS89,29,2016,108.31
0302-4,10323752,MDT02,ETRS89,29,2016,122.56
0303-1,10323798,MDT02,ETRS89,29,2016,121.44
0303-2,10323903,MDT02,ETRS89,29,2016,127.17
0303-3,10323793,MDT02,ETRS89,29,2016,126.8
0303-4,10323743,MDT02,ETRS89,29,2016,123.88
0304-1,10323691,MDT02,ETRS89,29,2016,108.47
0304-2,10323812,MDT02,ETRS89,29,2016,107.9
0305-1,11410525,MDT02,ETRS89,29,2021,120.31
0305-2,11410526,MDT02,ETRS89,29,2021,118.5
0305-4,11410527,MDT02,ETRS89,29,2021,87.1
0306-1,11410528,MDT02,ETRS89,29,2021,108.04
0306-2,11410529,MDT02,ETRS89,29,2021,99.24
0306-3,11410530,MDT02,ETRS89,29,2021,111.91
0306-4,11410531,MDT02,ETRS89,29,2021,109.27
0307-1,11410532,MDT02,ETRS89,29,2021,96.43
0307-2,11410533,MDT02,ETRS89,29,2021,96.81
0307-3,11410534,MDT02,ETRS89,29,2021,110.78
0307-4,11410535,MDT02,ETRS89,29,2021,113.73
0336-1,10323827,MDT02,ETRS89,29,2016,63.95
0337-2,11410536,MDT02,ETRS89,29,2021,77.65
0337-4,11410537,MDT02,ETRS89,29,2021,72.8
0338-1,11410538,MDT02,ETRS89,29,2021,111.87
0338-2,11410539,MDT02,ETRS89,29,2021,101.67
0338-3,11410540,MDT02,ETRS89,29,2021,119.18
0338-4,11410541,MDT02,ETRS89,29,2021,114.96
0339-1,11410542,MDT02,ETRS89,29,2021,108.62
0339-2,11410543,MDT02,ETRS89,29,2021,111.44
0339-3,11410544,MDT02,ETRS89,29,2021,118.19
0339-4,11410545,MDT02,ETRS89,29,2021,113.22
0550-4,11410546,MDT02,ETRS89,29,2018,126
0551-1,11410547,MDT02,ETRS89,29,2018,112.57
0551-2,11410548,MDT02,ETRS89,29,2018,136.42
0551-3,11410549,MDT02,ETRS89,29,2018,138.07
0551-4,11410550,MDT02,ETRS89,29,2018,156.03
0552-1,11410551,MDT02,ETRS89,29,2018,120.63
0552-3,11410552,MDT02,ETRS89,29,2018,142.94
0552-4,11410553,MDT02,ETRS89,29,2018,146.99
0572-2,11410554,MDT02,ETRS89,29,2018,98.11
0572-3,11411791,MDT02,ETRS89,29,2018,58.01
0572-4,11410555,MDT02,ETRS89,29,2018,141.51
0573-1,11410556,MDT02,ETRS89,29,2018,106.99
0573-2,11410557,MDT02,ETRS89,29,2018,129.39
0573-3,11410558,MDT02,ETRS89,29,2018,139.48
0573-4,11410559,MDT02,ETRS89,29,2018,146.99
0574-1,11410560,MDT02,ETRS89,29,2018,129.21
0574-2,11410561,MDT02,ETRS89,29,2018,137.22
0574-3,11410562,MDT02,ETRS89,29,2018,136.68
0574-4,11410563,MDT02,ETRS89,29,2018,137.45
0575-1,11410564,MDT02,ETRS89,29,2018,113.84
0575-2,11410565,MDT02,ETRS89,29,2018,131.49
0575-3,11410566,MDT02,ETRS89,29,2018,104.09
0575-4,11410567,MDT02,ETRS89,29,2018,146.38
0595-2,11410568,MDT02,ETRS89,29,2018,123.32
0595-4,11410569,MDT02,ETRS89,29,2018,91.75
0596-1,11410570,MDT02,ETRS89,29,2018,119.54
0596-2,11410571,MDT02,ETRS89,29,2018,109.28
0596-3,11410572,MDT02,ETRS89,29,2018,122.73
0596-4,11410573,MDT02,ETRS89,29,2018,125.02
0597-1,11410574,MDT02,ETRS89,29,2018,113.37
0597-2,11410575,MDT02,ETRS89,29,2018,121.77
0597-3,11410576,MDT02,ETRS89,29,2018,126.82
0597-4,11410577,MDT02,ETRS89,29,2018,129.08
0598-1,11410578,MDT02,ETRS89,29,2018,113.08
0598-2,11410579,MDT02,ETRS89,29,2018,136.7
0598-3,11410580,MDT02,ETRS89,29,2018,133.77
0598-4,11410581,MDT02,ETRS89,29,2018,139.74
0620-2,11410582,MDT02,ETRS89,29,2018,78.15
0620-4,11410583,MDT02,ETRS89,29,2018,113.27
0621-1,11410584,MDT02,ETRS89,29,2018,117.4
0621-2,11410585,MDT02,ETRS89,29,2018,119.3
0621-3,11410586,MDT02,ETRS89,29,2018,125.61
0621-4,11410587,MDT02,ETRS89,29,2018,131.64
0622-1,11410588,MDT02,ETRS89,29,2018,104.17
0622-2,11410589,MDT02,ETRS89,29,2018,117.45
0622-3,11410590,MDT02,ETRS89,29,2018,122.18
0622-4,11410591,MDT02,ETRS89,29,2018,142.17
0623-1,11410592,MDT02,ETRS89,29,2018,117.53
0623-2,11410593,MDT02,ETRS89,29,2018,122.64
0623-3,11410594,MDT02,ETRS89,29,2018,131.96
0623-4,11410595,MDT02,ETRS89,29,2018,133.62
