id,download_id,series,datum,utm_zone,date,size
0003-3,11779991,T25C2,ETRS89,29,2016,0.33
0006-2,11779992,T25C2,ETRS89,29,2015,0.05
0006-4,11779993,T25C2,ETRS89,29,2015,0.53
0007-1,11779994,T25C2,ETRS89,29,2015,0.6
0007-2,11779995,T25C2,ETRS89,29,2015,0.82
0007-3,11779996,T25C2,ETRS89,29,2015,0.8
0007-4,11779997,T25C2,ETRS89,29,2015,0.82
0008-1,11779998,T25C2,ETRS89,29,"2015, 2016",0.83
0008-2,11779999,T25C2,ETRS89,29,"2015, 2016",0.85
0008-3,11780000,T25C2,ETRS89,29,"2015, 2016",0.84
0008-4,11780001,T25C2,ETRS89,29,"2015, 2016",0.84
0009-1,11780002,T25C2,ETRS89,29,2016,0.84
0009-2,11780003,T25C2,ETRS89,29,2016,0.18
0009-3,11780004,T25C2,ETRS89,29,2016,0.85
0009-4,11780005,T25C2,ETRS89,29,2016,0.76
0010-3,11780006,T25C2,ETRS89,29,2020,0.55
0010-4,11780007,T25C2,ETRS89,29,2020,0.64
0011-3,11780008,T25C2,ETRS89,29,2020,0.62
0011-4,11780009,T25C2,ETRS89,29,2020,0.6
0012-2,11780010,T25C2,ETRS89,29,2020,0.02
0012-3,11780011,T25C2,ETRS89,29,2020,0.58
0012-4,11780012,T25C2,ETRS89,29,2020,0.74
0013-1,11780013,T25C2,ETRS89,29,2020,0.01
0013-2,11780014,T25C2,ETRS89,29,2020,0.23
0013-3,11780015,T25C2,ETRS89,29,2020,0.7
0013-4,11780016,T25C2,ETRS89,29,2020,0.81
0020-3,11780017,T25C2,ETRS89,29,2015,0.02
0020-4,11780018,T25C2,ETRS89,29,2015,0.01
0021-2,11780019,T25C2,ETRS89,29,2015,0.46
0021-3,11780020,T25C2,ETRS89,29,2015,0.27
0021-4,11780021,T25C2,ETRS89,29,2015,0.48
0022-1,11780022,T25C2,ETRS89,29,2015,0.8
0022-2,11780023,T25C2,ETRS89,29,2015,0.8
0022-3,11780024,T25C2,ETRS89,29,2015,0.82
0022-4,11780025,T25C2,ETRS89,29,"2015, 2016",0.83
0023-1,11780026,T25C2,ETRS89,29,"2015, 2016",0.84
0023-2,11780027,T25C2,ETRS89,29,"2015, 2016",0.82
0023-3,11780028,T25C2,ETRS89,29,"2015, 2016",0.82
0023-4,11780029,T25C2,ETRS89,29,"2015, 2016",0.81
0024-1,11780030,T25C2,ETRS89,29,2016,0.86
0024-2,11780031,T25C2,ETRS89,29,2016,0.85
0024-3,11780032,T25C2,ETRS89,29,2016,0.85
0024-4,11780033,T25C2,ETRS89,29,2016,0.87
0025-1,11780034,T25C2,ETRS89,29,2020,0.86
0025-2,11780035,T25C2,ETRS89,29,2020,0.86
0025-3,11780036,T25C2,ETRS89,29,2020,0.88
0025-4,11780037,T25C2,ETRS89,29,2020,0.87
0026-1,11780038,T25C2,ETRS89,29,2020,0.88
0026-2,11780039,T25C2,ETRS89,29,2020,0.88
0026-3,11780040,T25C2,ETRS89,29,2020,0.88
0026-4,11780041,T25C2,ETRS89,29,2020,0.89
0027-1,11780042,T25C2,ETRS89,29,2020,0.88
0027-2,11780043,T25C2,ETRS89,29,2020,0.89
0027-3,11780044,T25C2,ETRS89,29,2020,0.88
0027-4,11780045,T25C2,ETRS89,29,2020,0.89
0028-1,11780046,T25C2,ETRS89,29,2020,0.88
0028-2,11780047,T25C2,ETRS89,29,2020,0.86
0028-3,11780048,T25C2,ETRS89,29,2020,0.88
0028-4,11780049,T25C2,ETRS89,29,2020,0.86
0043-2,11780050,T25C2,ETRS89,29,2015,0.39
0043-3,11780051,T25C2,ETRS89,29,2015,0.25
0043-4,11780052,T25C2,ETRS89,29,2015,0.7
0044-1,11780053,T25C2,ETRS89,29,2015,0.56
0044-2,11780054,T25C2,ETRS89,29,2015,0.6
0044-3,11780055,T25C2,ETRS89,29,2015,0.8
0044-4,11780056,T25C2,ETRS89,29,2015,0.8
0045-1,11780057,T25C2,ETRS89,29,2015,0.81
0045-2,11780058,T25C2,ETRS89,29,2015,0.79
0045-3,11780059,T25C2,ETRS89,29,2015,0.81
0045-4,11780060,T25C2,ETRS89,29,2015,0.81
0046-1,11780061,T25C2,ETRS89,29,2015,0.82
0046-2,11780062,T25C2,ETRS89,29,"2015, 2016",0.83
0046-3,11780063,T25C2,ETRS89,29,2015,0.81
0046-4,11780064,T25C2,ETRS89,29,"2015, 2016",0.81
0047-1,11780065,T25C2,ETRS89,29,"2015, 2016",0.8
0047-2,11780066,T25C2,ETRS89,29,"2015, 2016",0.77
0047-3,11780067,T25C2,ETRS89,29,"2015, 2016",0.81
0047-4,11780068,T25C2,ETRS89,29,2016,0.76
0048-1,11780069,T25C2,ETRS89,29,2016,0.79
0048-2,11780070,T25C2,ETRS89,29,2016,0.86
0048-3,11780071,T25C2,ETRS89,29,2016,0.76
0048-4,11780072,T25C2,ETRS89,29,2016,0.86
0049-1,11780073,T25C2,ETRS89,29,2020,0.86
0049-2,11780074,T25C2,ETRS89,29,2020,0.87
0049-3,11780075,T25C2,ETRS89,29,2020,0.86
0049-4,11780076,T25C2,ETRS89,29,2020,0.87
0050-1,11780077,T25C2,ETRS89,29,2020,0.89
0050-2,11780078,T25C2,ETRS89,29,2020,0.87
0050-3,11780079,T25C2,ETRS89,29,2020,0.88
0050-4,11780080,T25C2,ETRS89,29,2020,0.88
0051-1,11780081,T25C2,ETRS89,29,2020,0.88
0051-2,11780082,T25C2,ETRS89,29,2020,0.89
0051-3,11780083,T25C2,ETRS89,29,2020,0.89
0051-4,11780084,T25C2,ETRS89,29,2020,0.89
0052-1,11780085,T25C2,ETRS89,29,2020,0.89
0052-2,11780086,T25C2,ETRS89,29,2020,0.89
0052-3,11780087,T25C2,ETRS89,29,2020,0.9
0052-4,11780088,T25C2,ETRS89,29,2020,0.91
0067-2,11780089,T25C2,ETRS89,29,2015,0.11
0067-4,11780090,T25C2,ETRS89,29,2015,0.41
0068-1,11780091,T25C2,ETRS89,29,2015,0.77
0068-2,11780092,T25C2,ETRS89,29,2015,0.77
0068-3,11780093,T25C2,ETRS89,29,2015,0.81
0068-4,11780094,T25C2,ETRS89,29,2015,0.76
0069-1,11780095,T25C2,ETRS89,29,2015,0.78
0069-2,11780096,T25C2,ETRS89,29,2015,0.78
0069-3,11780097,T25C2,ETRS89,29,2015,0.77
0069-4,11780098,T25C2,ETRS89,29,2015,0.79
0070-1,11780099,T25C2,ETRS89,29,2015,0.78
0070-2,11780100,T25C2,ETRS89,29,2015,0.79
0070-3,11780101,T25C2,ETRS89,29,2015,0.78
0070-4,11780102,T25C2,ETRS89,29,2015,0.78
0071-1,11780103,T25C2,ETRS89,29,2015,0.79
0071-2,11780104,T25C2,ETRS89,29,"2015, 2016",0.81
0071-3,11780105,T25C2,ETRS89,29,2015,0.81
0071-4,11780106,T25C2,ETRS89,29,"2015, 2016",0.8
0072-1,11780107,T25C2,ETRS89,29,"2015, 2016",0.82
0072-2,11780108,T25C2,ETRS89,29,2016,0.76
0072-3,11780109,T25C2,ETRS89,29,"2015, 2016",0.78
0072-4,11780110,T25C2,ETRS89,29,2016,0.81
0073-1,11780111,T25C2,ETRS89,29,2016,0.81
0073-2,11780112,T25C2,ETRS89,29,2016,0.86
0073-3,11780113,T25C2,ETRS89,29,2016,0.82
0073-4,11780114,T25C2,ETRS89,29,2016,0.84
0074-1,11780115,T25C2,ETRS89,29,2016,0.85
0074-2,11780116,T25C2,ETRS89,29,2020,0.87
0074-3,11780117,T25C2,ETRS89,29,2016,0.86
0074-4,11780118,T25C2,ETRS89,29,2020,0.88
0075-1,11780119,T25C2,ETRS89,29,2020,0.87
0075-2,11780120,T25C2,ETRS89,29,2020,0.88
0075-3,11780121,T25C2,ETRS89,29,2020,0.88
0075-4,11780122,T25C2,ETRS89,29,2020,0.87
0076-1,11780123,T25C2,ETRS89,29,2020,0.87
0076-2,11780124,T25C2,ETRS89,29,2020,0.88
0076-3,11780125,T25C2,ETRS89,29,2020,0.84
0076-4,11780126,T25C2,ETRS89,29,2020,0.85
0077-1,11780127,T25C2,ETRS89,29,2020,0.88
0077-2,11780128,T25C2,ETRS89,29,2020,0.88
0077-3,11780129,T25C2,ETRS89,29,2020,0.87
0077-4,11780130,T25C2,ETRS89,29,2020,0.84
0092-2,11780131,T25C2,ETRS89,29,2015,0.4
0092-4,11780132,T25C2,ETRS89,29,2015,0.04
0093-1,11780133,T25C2,ETRS89,29,2015,0.78
0093-2,11780134,T25C2,ETRS89,29,2015,0.76
0093-3,11780135,T25C2,ETRS89,29,2015,0.6
0093-4,11780136,T25C2,ETRS89,29,2015,0.81
0094-1,11780137,T25C2,ETRS89,29,2015,0.79
0094-2,11780138,T25C2,ETRS89,29,2015,0.8
0094-3,11780139,T25C2,ETRS89,29,2015,0.8
0094-4,11780140,T25C2,ETRS89,29,2015,0.81
0095-1,11780141,T25C2,ETRS89,29,2015,0.79
0095-2,11780142,T25C2,ETRS89,29,2015,0.79
0095-3,11780143,T25C2,ETRS89,29,2015,0.8
0095-4,11780144,T25C2,ETRS89,29,2015,0.8
0096-1,11780145,T25C2,ETRS89,29,2015,0.83
0096-2,11780146,T25C2,ETRS89,29,"2015, 2016",0.83
0096-3,11780147,T25C2,ETRS89,29,2015,0.79
0096-4,11780148,T25C2,ETRS89,29,"2015, 2016",0.83
0097-1,11780149,T25C2,ETRS89,29,"2015, 2016",0.81
0097-2,11780150,T25C2,ETRS89,29,2016,0.82
0097-3,11780151,T25C2,ETRS89,29,"2015, 2016",0.82
0097-4,11780152,T25C2,ETRS89,29,2016,0.82
0098-1,11780153,T25C2,ETRS89,29,2016,0.8
0098-2,11780154,T25C2,ETRS89,29,2016,0.84
0098-3,11780155,T25C2,ETRS89,29,2016,0.82
0098-4,11780156,T25C2,ETRS89,29,2016,0.86
