id,filename,name,datum,utm_zone,date,size
9072827,PNOA_MDT25_ETRS89_HU29_0703_LID.asc,0703,ETRS89,29,2010,6.84
9072828,PNOA_MDT25_ETRS89_HU29_0704_LID.asc,0704,ETRS89,29,2010,6.9
9072829,PNOA_MDT25_ETRS89_HU29_0705_LID.asc,0705,ETRS89,29,2010,6.95
9072830,PNOA_MDT25_ETRS89_HU29_0726_LID.asc,0726,ETRS89,29,2010,5.51
9072831,PNOA_MDT25_ETRS89_HU29_0727_LID.asc,0727,ETRS89,29,2010,6.79
9072832,PNOA_MDT25_ETRS89_HU29_0728_LID.asc,0728,ETRS89,29,2010,6.84
9072833,PNOA_MDT25_ETRS89_HU29_0729_LID.asc,0729,ETRS89,29,2010,6.91
9072834,PNOA_MDT25_ETRS89_HU29_0730_LID.asc,0730,ETRS89,29,2010,6.970000000000001
9072835,PNOA_MDT25_ETRS89_HU29_0750_LID.asc,0750,ETRS89,29,2010,6.22
9072836,PNOA_MDT25_ETRS89_HU29_0751_LID.asc,0751,ETRS89,29,2010,6.87
9072837,PNOA_MDT25_ETRS89_HU29_0752_LID.asc,0752,ETRS89,29,2010,6.92
9072838,PNOA_MDT25_ETRS89_HU29_0753_LID.asc,0753,ETRS89,29,2010,6.98
9072839,PNOA_MDT25_ETRS89_HU29_0775_LID.asc,0775,ETRS89,29,2010,6.1899999999999995
9072840,PNOA_MDT25_ETRS89_HU29_0776_LID.asc,0776,ETRS89,29,2010,6.9
9072841,PNOA_MDT25_ETRS89_HU29_0777_LID.asc,0777,ETRS89,29,2010,6.94
9072842,PNOA_MDT25_ETRS89_HU29_0778_LID.asc,0778,ETRS89,29,2010,7
9072843,PNOA_MDT25_ETRS89_HU29_0800_LID.asc,0800,ETRS89,29,2010,5
9072844,PNOA_MDT25_ETRS89_HU29_0801_LID.asc,0801,ETRS89,29,2010,6.84
9072845,PNOA_MDT25_ETRS89_HU29_0802_LID.asc,0802,ETRS89,29,2010,6.91
9072846,PNOA_MDT25_ETRS89_HU29_0803_LID.asc,0803,ETRS89,29,2010,6.95
9072847,PNOA_MDT25_ETRS89_HU29_0804_LID.asc,0804,ETRS89,29,2010,7.01
9072848,PNOA_MDT25_ETRS89_HU29_0826_LID.asc,0826,ETRS89,29,2010,5.42
9072849,PNOA_MDT25_ETRS89_HU29_0827_LID.asc,0827,ETRS89,29,2010,6.87
9072850,PNOA_MDT25_ETRS89_HU29_0828_LID.asc,0828,ETRS89,29,2010,6.92
9072851,PNOA_MDT25_ETRS89_HU29_0829_LID.asc,0829,ETRS89,29,2010,6.970000000000001
9072852,PNOA_MDT25_ETRS89_HU29_0830_LID.asc,0830,ETRS89,29,2010,7.03
9072853,PNOA_MDT25_ETRS89_HU29_0851_LID.asc,0851,ETRS89,29,2010,5.5
9072854,PNOA_MDT25_ETRS89_HU29_0852_LID.asc,0852,ETRS89,29,2010,6.88
9072855,PNOA_MDT25_ETRS89_HU29_0853_LID.asc,0853,ETRS89,29,2010,6.94
9072856,PNOA_MDT25_ETRS89_HU29_0854_LID.asc,0854,ETRS89,29,2010,6.99
9072857,PNOA_MDT25_ETRS89_HU29_0855_LID.asc,0855,ETRS89,29,2010,7.05
9072858,PNOA_MDT25_ETRS89_HU29_0873_LID.asc,0873,ETRS89,29,2010,4.619999999999999
9072859,PNOA_MDT25_ETRS89_HU29_0874_LID.asc,0874,ETRS89,29,"2014, 2010",6.87
9072860,PNOA_MDT25_ETRS89_HU29_0875_LID.asc,0875,ETRS89,29,"2014, 2010",6.95
9072861,PNOA_MDT25_ETRS89_HU29_0876_LID.asc,0876,ETRS89,29,2010,7
9072862,PNOA_MDT25_ETRS89_HU29_0877_LID.asc,0877,ETRS89,29,2010,7.06
9072864,PNOA_MDT25_ETRS89_HU29_0895B_LID.asc,0895B,ETRS89,29,"2010, 2014, 2015",4.41
9072863,PNOA_MDT25_ETRS89_HU29_0895_LID.asc,0895,ETRS89,29,"2014, 2010",6.22
9072865,PNOA_MDT25_ETRS89_HU29_0896_LID.asc,0896,ETRS89,29,"2014, 2010",6.96
9072866,PNOA_MDT25_ETRS89_HU29_0897_LID.asc,0897,ETRS89,29,"2014, 2010",7.02
9072867,PNOA_MDT25_ETRS89_HU29_0898_LID.asc,0898,ETRS89,29,"2014, 2010",7.05
9072868,PNOA_MDT25_ETRS89_HU29_0915_LID.asc,0915,ETRS89,29,2014,5.38
9072869,PNOA_MDT25_ETRS89_HU29_0916_LID.asc,0916,ETRS89,29,"2015, 2014",6.930000000000001
9072870,PNOA_MDT25_ETRS89_HU29_0917_LID.asc,0917,ETRS89,29,"2015, 2014, 2010",6.98
9072871,PNOA_MDT25_ETRS89_HU29_0918_LID.asc,0918,ETRS89,29,"2015, 2014, 2010",6.970000000000001
9072872,PNOA_MDT25_ETRS89_HU29_0919_LID.asc,0919,ETRS89,29,"2014, 2010",7.05
9072873,PNOA_MDT25_ETRS89_HU29_0936_LID.asc,0936,ETRS89,29,2014,6.54
9072874,PNOA_MDT25_ETRS89_HU29_0937_LID.asc,0937,ETRS89,29,"2015, 2014",6.94
9072875,PNOA_MDT25_ETRS89_HU29_0938_LID.asc,0938,ETRS89,29,"2015, 2014",6.99
9072876,PNOA_MDT25_ETRS89_HU29_0939_LID.asc,0939,ETRS89,29,"2015, 2014",7.02
9072877,PNOA_MDT25_ETRS89_HU29_0940_LID.asc,0940,ETRS89,29,2014,7
9072878,PNOA_MDT25_ETRS89_HU29_0958_LID.asc,0958,ETRS89,29,"2015, 2014",6.619999999999999
9072879,PNOA_MDT25_ETRS89_HU29_0959_LID.asc,0959,ETRS89,29,"2015, 2014",6.84
9072880,PNOA_MDT25_ETRS89_HU29_0960_LID.asc,0960,ETRS89,29,2015,6.99
9072881,PNOA_MDT25_ETRS89_HU29_0961_LID.asc,0961,ETRS89,29,"2015, 2014",7.01
9072882,PNOA_MDT25_ETRS89_HU29_0962_LID.asc,0962,ETRS89,29,2014,6.619999999999999
9072883,PNOA_MDT25_ETRS89_HU29_0980_LID.asc,0980,ETRS89,29,"2015, 2014",6.55
9072884,PNOA_MDT25_ETRS89_HU29_0981_LID.asc,0981,ETRS89,29,2015,6.45
9072885,PNOA_MDT25_ETRS89_HU29_0982_LID.asc,0982,ETRS89,29,"2015, 2014",6.57
9072886,PNOA_MDT25_ETRS89_HU29_0983_LID.asc,0983,ETRS89,29,"2015, 2014",6.59
9072887,PNOA_MDT25_ETRS89_HU29_0984_LID.asc,0984,ETRS89,29,2014,6.22
9072888,PNOA_MDT25_ETRS89_HU29_0998_LID.asc,0998,ETRS89,29,"2015, 2014",5.159999999999999
9072889,PNOA_MDT25_ETRS89_HU29_0999_LID.asc,0999,ETRS89,29,2015,5.1
9072890,PNOA_MDT25_ETRS89_HU29_1000_LID.asc,1000,ETRS89,29,"2015, 2014",6.23
9072891,PNOA_MDT25_ETRS89_HU29_1001_LID.asc,1001,ETRS89,29,2014,6.159999999999999
9072892,PNOA_MDT25_ETRS89_HU29_1002_LID.asc,1002,ETRS89,29,2014,5.87
9072893,PNOA_MDT25_ETRS89_HU29_1016_LID.asc,1016,ETRS89,29,2015,3.8
9072894,PNOA_MDT25_ETRS89_HU29_1017_LID.asc,1017,ETRS89,29,"2015, 2014",4.4
9072895,PNOA_MDT25_ETRS89_HU29_1018_LID.asc,1018,ETRS89,29,2014,5.46
9072896,PNOA_MDT25_ETRS89_HU29_1019_LID.asc,1019,ETRS89,29,2014,5.42
9072897,PNOA_MDT25_ETRS89_HU29_1032B_LID.asc,1032B,ETRS89,29,2014,3.7600000000000002
9072898,PNOA_MDT25_ETRS89_HU29_1033_LID.asc,1033,ETRS89,29,2014,4.73
9072899,PNOA_MDT25_ETRS89_HU29_1034_LID.asc,1034,ETRS89,29,"2015, 2014",6.02
9072900,PNOA_MDT25_ETRS89_HU29_1047_LID.asc,1047,ETRS89,29,"2015, 2014",4.56
9072901,PNOA_MDT25_ETRS89_HU29_1048_LID.asc,1048,ETRS89,29,"2015, 2014",6.34
9072902,PNOA_MDT25_ETRS89_HU29_1061_LID.asc,1061,ETRS89,29,2015,3.73
9072903,PNOA_MDT25_ETRS89_HU29_1062_LID.asc,1062,ETRS89,29,2015,6.1899999999999995
9072904,PNOA_MDT25_ETRS89_HU29_1068_LID.asc,1068,ETRS89,29,2015,3.51
9072905,PNOA_MDT25_ETRS89_HU29_1069_LID.asc,1069,ETRS89,29,2015,6.28
9072906,PNOA_MDT25_ETRS89_HU29_1073_LID.asc,1073,ETRS89,29,2015,4.76
9072907,PNOA_MDT25_ETRS89_HU29_1076_LID.asc,1076,ETRS89,29,2015,3.66
9072908,PNOA_MDT25_ETRS89_HU30_0001_LID.asc,0001,ETRS89,30,2010,3.32
9072909,PNOA_MDT25_ETRS89_HU30_0002_LID.asc,0002,ETRS89,30,"2010, 2009",3.6
9072910,PNOA_MDT25_ETRS89_HU30_0003_LID.asc,0003,ETRS89,30,2009,4.02
9072911,PNOA_MDT25_ETRS89_HU30_0006_LID.asc,0006,ETRS89,30,2010,3.8899999999999997
9072912,PNOA_MDT25_ETRS89_HU30_0007_LID.asc,0007,ETRS89,30,2010,6.1899999999999995
9072913,PNOA_MDT25_ETRS89_HU30_0008_LID.asc,0008,ETRS89,30,"2010, 2009",6.7700000000000005
9072914,PNOA_MDT25_ETRS89_HU30_0009_LID.asc,0009,ETRS89,30,2009,5.45
9072915,PNOA_MDT25_ETRS89_HU30_0010_LID.asc,0010,ETRS89,30,"2009, 2012",4.54
9072916,PNOA_MDT25_ETRS89_HU30_0011_LID.asc,0011,ETRS89,30,2012,4.619999999999999
9072917,PNOA_MDT25_ETRS89_HU30_0012_LID.asc,0012,ETRS89,30,2012,4.18
9072918,PNOA_MDT25_ETRS89_HU30_0013_LID.asc,0013,ETRS89,30,2012,3.9299999999999997
9072919,PNOA_MDT25_ETRS89_HU30_0014_LID.asc,0014,ETRS89,30,2012,3.7
