MDT02-ETRS89-HU29-0001-2-COB2.TIF,COG,19.52,2015
MDT02-ETRS89-HU29-0001-3-COB2.TIF,COG,30.34,2015
MDT02-ETRS89-HU29-0001-4-COB2.TIF,COG,107.29,2015
MDT02-ETRS89-HU29-0002-1-COB2.TIF,COG,16.62,"2015, 2016"
MDT02-ETRS89-HU29-0002-2-COB2.TIF,COG,19.38,"2015, 2016"
MDT02-ETRS89-HU29-0002-3-COB2.TIF,COG,113.37,"2015, 2016"
MDT02-ETRS89-HU29-0002-4-COB2.TIF,COG,104.28,"2015, 2016"
MDT02-ETRS89-HU29-0003-3-COB2.TIF,COG,67.05,2016
MDT02-ETRS89-HU29-0006-2-COB2.TIF,COG,11.36,2015
MDT02-ETRS89-HU29-0006-4-COB2.TIF,COG,96.72,2015
MDT02-ETRS89-HU29-0007-1-COB2.TIF,COG,103.34,2015
MDT02-ETRS89-HU29-0007-2-COB2.TIF,COG,123.77,2015
MDT02-ETRS89-HU29-0007-3-COB2.TIF,COG,117.66,2015
MDT02-ETRS89-HU29-0007-4-COB2.TIF,COG,123.46,2015
MDT02-ETRS89-HU29-0008-1-COB2.TIF,COG,127.31,"2015, 2016"
MDT02-ETRS89-HU29-0008-2-COB2.TIF,COG,126.80,"2015, 2016"
MDT02-ETRS89-HU29-0008-3-COB2.TIF,COG,128.64,"2015, 2016"
MDT02-ETRS89-HU29-0008-4-COB2.TIF,COG,128.39,"2015, 2016"
MDT02-ETRS89-HU29-0009-1-COB2.TIF,COG,126.25,2016
MDT02-ETRS89-HU29-0009-2-COB2.TIF,COG,37.69,2016
MDT02-ETRS89-HU29-0009-3-COB2.TIF,COG,123.41,2016
MDT02-ETRS89-HU29-0009-4-COB2.TIF,COG,119.16,2016
MDT02-ETRS89-HU29-0010-3-COB2.TIF,COG,79.03,2020
MDT02-ETRS89-HU29-0010-4-COB2.TIF,COG,104.24,2020
MDT02-ETRS89-HU29-0011-3-COB2.TIF,COG,101.41,2020
MDT02-ETRS89-HU29-0011-4-COB2.TIF,COG,97.72,2020
MDT02-ETRS89-HU29-0012-2-COB2.TIF,COG,2.80,2020
MDT02-ETRS89-HU29-0012-3-COB2.TIF,COG,94.32,2020
MDT02-ETRS89-HU29-0012-4-COB2.TIF,COG,120.95,2020
MDT02-ETRS89-HU29-0013-1-COB2.TIF,COG,1.34,2020
MDT02-ETRS89-HU29-0013-2-COB2.TIF,COG,37.29,2020
MDT02-ETRS89-HU29-0013-3-COB2.TIF,COG,113.47,2020
MDT02-ETRS89-HU29-0013-4-COB2.TIF,COG,138.80,2020
MDT02-ETRS89-HU29-0020-3-COB2.TIF,COG,9.50,2015
MDT02-ETRS89-HU29-0021-2-COB2.TIF,COG,95.27,2015
MDT02-ETRS89-HU29-0021-3-COB2.TIF,COG,59.92,2015
MDT02-ETRS89-HU29-0021-4-COB2.TIF,COG,95.58,2015
MDT02-ETRS89-HU29-0022-1-COB2.TIF,COG,120.10,2015
MDT02-ETRS89-HU29-0022-2-COB2.TIF,COG,117.06,2015
MDT02-ETRS89-HU29-0022-3-COB2.TIF,COG,122.18,2015
MDT02-ETRS89-HU29-0022-4-COB2.TIF,COG,124.07,"2015, 2016"
MDT02-ETRS89-HU29-0023-1-COB2.TIF,COG,123.54,"2015, 2016"
MDT02-ETRS89-HU29-0023-2-COB2.TIF,COG,124.79,"2015, 2016"
MDT02-ETRS89-HU29-0023-3-COB2.TIF,COG,116.58,"2015, 2016"
MDT02-ETRS89-HU29-0023-4-COB2.TIF,COG,115.44,"2015, 2016"
MDT02-ETRS89-HU29-0024-1-COB2.TIF,COG,126.11,2016
MDT02-ETRS89-HU29-0024-2-COB2.TIF,COG,128.04,2016
MDT02-ETRS89-HU29-0024-3-COB2.TIF,COG,124.76,2016
MDT02-ETRS89-HU29-0024-4-COB2.TIF,COG,130.73,2016
MDT02-ETRS89-HU29-0025-1-COB2.TIF,COG,141.69,2020
MDT02-ETRS89-HU29-0025-2-COB2.TIF,COG,140.41,2020
MDT02-ETRS89-HU29-0025-3-COB2.TIF,COG,140.56,2020
MDT02-ETRS89-HU29-0025-4-COB2.TIF,COG,136.85,2020
MDT02-ETRS89-HU29-0026-1-COB2.TIF,COG,140.72,2020
MDT02-ETRS89-HU29-0026-2-COB2.TIF,COG,141.40,2020
MDT02-ETRS89-HU29-0026-3-COB2.TIF,COG,141.01,2020
MDT02-ETRS89-HU29-0026-4-COB2.TIF,COG,140.31,2020
MDT02-ETRS89-HU29-0027-1-COB2.TIF,COG,143.35,2020
MDT02-ETRS89-HU29-0027-2-COB2.TIF,COG,141.46,2020
MDT02-ETRS89-HU29-0027-3-COB2.TIF,COG,134.29,2020
MDT02-ETRS89-HU29-0027-4-COB2.TIF,COG,137.39,2020
MDT02-ETRS89-HU29-0028-1-COB2.TIF,COG,145.02,2020
MDT02-ETRS89-HU29-0028-2-COB2.TIF,COG,142.10,2020
MDT02-ETRS89-HU29-0028-3-COB2.TIF,COG,142.71,2020
MDT02-ETRS89-HU29-0028-4-COB2.TIF,COG,143.42,2020
MDT02-ETRS89-HU29-0043-2-COB2.TIF,COG,73.06,2015
MDT02-ETRS89-HU29-0043-3-COB2.TIF,COG,54.37,2015
MDT02-ETRS89-HU29-0043-4-COB2.TIF,COG,112.04,2015
MDT02-ETRS89-HU29-0044-1-COB2.TIF,COG,92.94,2015
MDT02-ETRS89-HU29-0044-2-COB2.TIF,COG,99.27,2015
MDT02-ETRS89-HU29-0044-3-COB2.TIF,COG,115.61,2015
MDT02-ETRS89-HU29-0044-4-COB2.TIF,COG,117.08,2015
MDT02-ETRS89-HU29-0045-1-COB2.TIF,COG,117.87,2015
MDT02-ETRS89-HU29-0045-2-COB2.TIF,COG,115.27,2015
MDT02-ETRS89-HU29-0045-3-COB2.TIF,COG,123.26,2015
MDT02-ETRS89-HU29-0045-4-COB2.TIF,COG,121.73,2015
MDT02-ETRS89-HU29-0046-1-COB2.TIF,COG,121.39,2015
MDT02-ETRS89-HU29-0046-2-COB2.TIF,COG,120.30,"2015, 2016"
MDT02-ETRS89-HU29-0046-3-COB2.TIF,COG,119.22,2015
MDT02-ETRS89-HU29-0046-4-COB2.TIF,COG,114.54,"2015, 2016"
MDT02-ETRS89-HU29-0047-1-COB2.TIF,COG,115.16,"2015, 2016"
MDT02-ETRS89-HU29-0047-2-COB2.TIF,COG,107.66,"2015, 2016"
MDT02-ETRS89-HU29-0047-3-COB2.TIF,COG,116.05,"2015, 2016"
MDT02-ETRS89-HU29-0047-4-COB2.TIF,COG,106.78,2016
MDT02-ETRS89-HU29-0048-1-COB2.TIF,COG,112.46,2016
MDT02-ETRS89-HU29-0048-2-COB2.TIF,COG,127.47,2016
MDT02-ETRS89-HU29-0048-3-COB2.TIF,COG,104.37,2016
MDT02-ETRS89-HU29-0048-4-COB2.TIF,COG,126.69,2016
MDT02-ETRS89-HU29-0049-1-COB2.TIF,COG,134.97,2020
MDT02-ETRS89-HU29-0049-2-COB2.TIF,COG,135.87,2020
MDT02-ETRS89-HU29-0049-3-COB2.TIF,COG,135.41,2020
MDT02-ETRS89-HU29-0049-4-COB2.TIF,COG,135.19,2020
MDT02-ETRS89-HU29-0050-1-COB2.TIF,COG,139.12,2020
MDT02-ETRS89-HU29-0050-2-COB2.TIF,COG,133.71,2020
MDT02-ETRS89-HU29-0050-3-COB2.TIF,COG,136.87,2020
MDT02-ETRS89-HU29-0050-4-COB2.TIF,COG,137.37,2020
MDT02-ETRS89-HU29-0051-1-COB2.TIF,COG,138.60,2020
MDT02-ETRS89-HU29-0051-2-COB2.TIF,COG,140.77,2020
MDT02-ETRS89-HU29-0051-3-COB2.TIF,COG,139.55,2020
MDT02-ETRS89-HU29-0051-4-COB2.TIF,COG,140.21,2020
MDT02-ETRS89-HU29-0052-1-COB2.TIF,COG,141.74,2020
MDT02-ETRS89-HU29-0052-2-COB2.TIF,COG,144.23,2020
MDT02-ETRS89-HU29-0052-3-COB2.TIF,COG,140.29,2020
MDT02-ETRS89-HU29-0052-4-COB2.TIF,COG,142.91,2020
MDT02-ETRS89-HU29-0067-2-COB2.TIF,COG,31.79,2015
MDT02-ETRS89-HU29-0067-4-COB2.TIF,COG,79.07,2015
MDT02-ETRS89-HU29-0068-1-COB2.TIF,COG,116.35,2015
MDT02-ETRS89-HU29-0068-2-COB2.TIF,COG,112.89,2015
MDT02-ETRS89-HU29-0068-3-COB2.TIF,COG,116.92,2015
MDT02-ETRS89-HU29-0068-4-COB2.TIF,COG,112.72,2015
MDT02-ETRS89-HU29-0069-1-COB2.TIF,COG,115.79,2015
MDT02-ETRS89-HU29-0069-2-COB2.TIF,COG,113.80,2015
MDT02-ETRS89-HU29-0069-3-COB2.TIF,COG,112.29,2015
MDT02-ETRS89-HU29-0069-4-COB2.TIF,COG,117.48,2015
MDT02-ETRS89-HU29-0070-1-COB2.TIF,COG,115.61,2015
MDT02-ETRS89-HU29-0070-2-COB2.TIF,COG,118.24,2015
MDT02-ETRS89-HU29-0070-3-COB2.TIF,COG,115.31,2015
MDT02-ETRS89-HU29-0070-4-COB2.TIF,COG,116.51,2015
