filename,name,datum,utm_zone,date,size
PNOA-MDT05-ETRS89-HU30-0041-LID.TIF,0041,MDT05,30,2012,12.48
PNOA-MDT05-ETRS89-HU30-0043-LID.TIF,0043,MDT05,30,2010,38.85
PNOA-MDT05-ETRS89-HU30-0044-LID.TIF,0044,MDT05,30,2010,73.89
PNOA-MDT05-ETRS89-HU30-0045-LID.TIF,0045,MDT05,30,2010,88.11
PNOA-MDT05-ETRS89-HU30-0046-LID.TIF,0046,MDT05,30,"2009, 2010",88.46
PNOA-MDT05-ETRS89-HU30-0047-LID.TIF,0047,MDT05,30,"2009, 2010",82.5
PNOA-MDT05-ETRS89-HU30-0048-LID.TIF,0048,MDT05,30,2009,85.05
PNOA-MDT05-ETRS89-HU30-0049-LID.TIF,0049,MDT05,30,"2009, 2012",91.51
PNOA-MDT05-ETRS89-HU30-0050-LID.TIF,0050,MDT05,30,"2009, 2012",91.26
PNOA-MDT05-ETRS89-HU30-0051-LID.TIF,0051,MDT05,30,2012,91.57
PNOA-MDT05-ETRS89-HU30-0052-LID.TIF,0052,MDT05,30,2012,90.65
PNOA-MDT05-ETRS89-HU30-0053-LID.TIF,0053,MDT05,30,2012,89.32
PNOA-MDT05-ETRS89-HU30-0054-LID.TIF,0054,MDT05,30,2012,89.3
PNOA-MDT05-ETRS89-HU30-0055-LID.TIF,0055,MDT05,30,"2010, 2012",88.38
PNOA-MDT05-ETRS89-HU30-0056-LID.TIF,0056,MDT05,30,"2010, 2012",87.58
PNOA-MDT05-ETRS89-HU30-0057-LID.TIF,0057,MDT05,30,2012,85.9
PNOA-MDT05-ETRS89-HU30-0058-LID.TIF,0058,MDT05,30,2012,84.39
PNOA-MDT05-ETRS89-HU30-0059-LID.TIF,0059,MDT05,30,"2010, 2012",84.48
PNOA-MDT05-ETRS89-HU30-0060-LID.TIF,0060,MDT05,30,"2010, 2012",83.66
PNOA-MDT05-ETRS89-HU30-0061-LID.TIF,0061,MDT05,30,"2010, 2012",80.43
PNOA-MDT05-ETRS89-HU30-0062-LID.TIF,0062,MDT05,30,2012,82.48
PNOA-MDT05-ETRS89-HU30-0063-LID.TIF,0063,MDT05,30,2012,74.43
PNOA-MDT05-ETRS89-HU30-0064-LID.TIF,0064,MDT05,30,2012,74.47
PNOA-MDT05-ETRS89-HU30-0065-LID.TIF,0065,MDT05,30,2012,83.15
PNOA-MDT05-ETRS89-HU30-0066-LID.TIF,0066,MDT05,30,2012,35.07
PNOA-MDT05-ETRS89-HU30-0067-LID.TIF,0067,MDT05,30,2010,14.23
PNOA-MDT05-ETRS89-HU30-0068-LID.TIF,0068,MDT05,30,2010,86.95
PNOA-MDT05-ETRS89-HU30-0069-LID.TIF,0069,MDT05,30,2010,88.27
PNOA-MDT05-ETRS89-HU30-0070-LID.TIF,0070,MDT05,30,2010,87.58
PNOA-MDT05-ETRS89-HU30-0071-LID.TIF,0071,MDT05,30,"2009, 2010",86.52
PNOA-MDT05-ETRS89-HU30-0072-LID.TIF,0072,MDT05,30,2009,83.41
PNOA-MDT05-ETRS89-HU30-0073-LID.TIF,0073,MDT05,30,2009,87.27
PNOA-MDT05-ETRS89-HU30-0074-LID.TIF,0074,MDT05,30,"2009, 2012",92.13
PNOA-MDT05-ETRS89-HU30-0075-LID.TIF,0075,MDT05,30,"2009, 2010, 2012",92.08
PNOA-MDT05-ETRS89-HU30-0076-LID.TIF,0076,MDT05,30,"2010, 2012",90.4
PNOA-MDT05-ETRS89-HU30-0077-LID.TIF,0077,MDT05,30,"2010, 2012",89.36
PNOA-MDT05-ETRS89-HU30-0078-LID.TIF,0078,MDT05,30,"2010, 2012",89.6
PNOA-MDT05-ETRS89-HU30-0079-LID.TIF,0079,MDT05,30,"2010, 2012",87.04
PNOA-MDT05-ETRS89-HU30-0080-LID.TIF,0080,MDT05,30,"2010, 2012",86.01
PNOA-MDT05-ETRS89-HU30-0081-LID.TIF,0081,MDT05,30,"2010, 2012",86.79
PNOA-MDT05-ETRS89-HU30-0082-LID.TIF,0082,MDT05,30,"2010, 2012",84.77
PNOA-MDT05-ETRS89-HU30-0083-LID.TIF,0083,MDT05,30,"2010, 2012",78.04
PNOA-MDT05-ETRS89-HU30-0084-LID.TIF,0084,MDT05,30,"2010, 2012",82.29
PNOA-MDT05-ETRS89-HU30-0085-LID.TIF,0085,MDT05,30,"2010, 2012",79.59
PNOA-MDT05-ETRS89-HU30-0086-LID.TIF,0086,MDT05,30,"2010, 2012",80.83
PNOA-MDT05-ETRS89-HU30-0087-LID.TIF,0087,MDT05,30,2012,82.98
PNOA-MDT05-ETRS89-HU30-0088-LID.TIF,0088,MDT05,30,2012,85.2
PNOA-MDT05-ETRS89-HU30-0089-LID.TIF,0089,MDT05,30,2012,85.79
PNOA-MDT05-ETRS89-HU30-0090-LID.TIF,0090,MDT05,30,2012,85.58
PNOA-MDT05-ETRS89-HU30-0091B-LID.TIF,0091,MDT05,30,2012,10.36
PNOA-MDT05-ETRS89-HU30-0091-LID.TIF,0091,MDT05,30,2012,67.57
PNOA-MDT05-ETRS89-HU30-0092-LID.TIF,0092,MDT05,30,2010,12.61
PNOA-MDT05-ETRS89-HU30-0093-LID.TIF,0093,MDT05,30,2010,81.91
PNOA-MDT05-ETRS89-HU30-0094-LID.TIF,0094,MDT05,30,2010,90.75
PNOA-MDT05-ETRS89-HU30-0095-LID.TIF,0095,MDT05,30,2010,88.37
PNOA-MDT05-ETRS89-HU30-0096-LID.TIF,0096,MDT05,30,"2009, 2010",87.81
PNOA-MDT05-ETRS89-HU30-0097-LID.TIF,0097,MDT05,30,2009,86.85
PNOA-MDT05-ETRS89-HU30-0098-LID.TIF,0098,MDT05,30,2009,87.39
PNOA-MDT05-ETRS89-HU30-0099-LID.TIF,0099,MDT05,30,"2009, 2010, 2012",92.47
PNOA-MDT05-ETRS89-HU30-0100-LID.TIF,0100,MDT05,30,"2009, 2010, 2012",90.89
PNOA-MDT05-ETRS89-HU30-0101-LID.TIF,0101,MDT05,30,"2010, 2012",88.7
PNOA-MDT05-ETRS89-HU30-0102-LID.TIF,0102,MDT05,30,"2010, 2012",86.28
PNOA-MDT05-ETRS89-HU30-0103-LID.TIF,0103,MDT05,30,"2010, 2012",86.05
PNOA-MDT05-ETRS89-HU30-0104-LID.TIF,0104,MDT05,30,2010,84.11
PNOA-MDT05-ETRS89-HU30-0105-LID.TIF,0105,MDT05,30,2010,83.31
PNOA-MDT05-ETRS89-HU30-0106-LID.TIF,0106,MDT05,30,"2010, 2012",83.35
PNOA-MDT05-ETRS89-HU30-0107-LID.TIF,0107,MDT05,30,"2010, 2012",80.68
PNOA-MDT05-ETRS89-HU30-0108-LID.TIF,0108,MDT05,30,"2010, 2012",76.57
PNOA-MDT05-ETRS89-HU30-0109-LID.TIF,0109,MDT05,30,2010,79.5
PNOA-MDT05-ETRS89-HU30-0110-LID.TIF,0110,MDT05,30,"2010, 2012",78.77
PNOA-MDT05-ETRS89-HU30-0111-LID.TIF,0111,MDT05,30,"2010, 2012",78.29
PNOA-MDT05-ETRS89-HU30-0112-LID.TIF,0112,MDT05,30,"2010, 2012",69.24
PNOA-MDT05-ETRS89-HU30-0113-LID.TIF,0113,MDT05,30,2012,79.95
PNOA-MDT05-ETRS89-HU30-0114-LID.TIF,0114,MDT05,30,2012,80.85
PNOA-MDT05-ETRS89-HU30-0115-LID.TIF,0115,MDT05,30,2012,83.26
PNOA-MDT05-ETRS89-HU30-0116-LID.TIF,0116,MDT05,30,2012,84.28
PNOA-MDT05-ETRS89-HU30-0117-LID.TIF,0117,MDT05,30,"2010, 2012",82.34
PNOA-MDT05-ETRS89-HU30-0118B-LID.TIF,0118,MDT05,30,"2008, 2009, 2010",17.55
PNOA-MDT05-ETRS89-HU30-0118-LID.TIF,0118,MDT05,30,"2010, 2012",47.41
PNOA-MDT05-ETRS89-HU30-0119-LID.TIF,0119,MDT05,30,2010,53.54
PNOA-MDT05-ETRS89-HU30-0120-LID.TIF,0120,MDT05,30,2010,91.36
PNOA-MDT05-ETRS89-HU30-0121-LID.TIF,0121,MDT05,30,2010,91.28
PNOA-MDT05-ETRS89-HU30-0122-LID.TIF,0122,MDT05,30,"2009, 2010",88.67
PNOA-MDT05-ETRS89-HU30-0123-LID.TIF,0123,MDT05,30,2009,87.66
PNOA-MDT05-ETRS89-HU30-0124-LID.TIF,0124,MDT05,30,2009,88.78
PNOA-MDT05-ETRS89-HU30-0125-LID.TIF,0125,MDT05,30,"2009, 2010",91.53
PNOA-MDT05-ETRS89-HU30-0126-LID.TIF,0126,MDT05,30,"2009, 2010, 2012",89.47
PNOA-MDT05-ETRS89-HU30-0127-LID.TIF,0127,MDT05,30,"2010, 2012",88.49
PNOA-MDT05-ETRS89-HU30-0128-LID.TIF,0128,MDT05,30,2010,83.24
PNOA-MDT05-ETRS89-HU30-0129-LID.TIF,0129,MDT05,30,2010,81.24
PNOA-MDT05-ETRS89-HU30-0130-LID.TIF,0130,MDT05,30,2010,81.2
PNOA-MDT05-ETRS89-HU30-0131-LID.TIF,0131,MDT05,30,2010,79.65
PNOA-MDT05-ETRS89-HU30-0132-LID.TIF,0132,MDT05,30,2010,75.38
PNOA-MDT05-ETRS89-HU30-0133-LID.TIF,0133,MDT05,30,2010,76.64
PNOA-MDT05-ETRS89-HU30-0134-LID.TIF,0134,MDT05,30,2010,77.35
PNOA-MDT05-ETRS89-HU30-0135-LID.TIF,0135,MDT05,30,2010,78.73
PNOA-MDT05-ETRS89-HU30-0136-LID.TIF,0136,MDT05,30,"2010, 2012",79
PNOA-MDT05-ETRS89-HU30-0137-LID.TIF,0137,MDT05,30,"2010, 2012",77.64
PNOA-MDT05-ETRS89-HU30-0138-LID.TIF,0138,MDT05,30,"2010, 2012",78.35
PNOA-MDT05-ETRS89-HU30-0139-LID.TIF,0139,MDT05,30,"2010, 2012",76.71
PNOA-MDT05-ETRS89-HU30-0140-LID.TIF,0140,MDT05,30,2012,81.83
PNOA-MDT05-ETRS89-HU30-0141-LID.TIF,0141,MDT05,30,2012,80.61
PNOA-MDT05-ETRS89-HU30-0142-LID.TIF,0142,MDT05,30,"2010, 2012",82.74
PNOA-MDT05-ETRS89-HU30-0143-LID.TIF,0143,MDT05,30,"2010, 2012",85.85
PNOA-MDT05-ETRS89-HU30-0144-LID.TIF,0144,MDT05,30,"2010, 2012",88.2
PNOA-MDT05-ETRS89-HU30-0145B-LID.TIF,0145,MDT05,30,2010,7.44
PNOA-MDT05-ETRS89-HU30-0145-LID.TIF,0145,MDT05,30,2010,85.59
PNOA-MDT05-ETRS89-HU30-0146-LID.TIF,0146,MDT05,30,2010,45.11
PNOA-MDT05-ETRS89-HU30-0147-LID.TIF,0147,MDT05,30,2010,38.25
PNOA-MDT05-ETRS89-HU30-0148-LID.TIF,0148,MDT05,30,"2008, 2009, 2010",71.98
PNOA-MDT05-ETRS89-HU30-0149B-LID.TIF,0149,MDT05,30,"2008, 2009, 2010",5.16
PNOA-MDT05-ETRS89-HU30-0149-LID.TIF,0149,MDT05,30,"2008, 2009, 2010",85.4
PNOA-MDT05-ETRS89-HU30-0150-LID.TIF,0150,MDT05,30,"2008, 2009, 2010",43.03
PNOA-MDT05-ETRS89-HU30-0151-LID.TIF,0151,MDT05,30,2010,30.41
PNOA-MDT05-ETRS89-HU30-0152-LID.TIF,0152,MDT05,30,2010,79
PNOA-MDT05-ETRS89-HU30-0153-LID.TIF,0153,MDT05,30,"2009, 2010",93.46
PNOA-MDT05-ETRS89-HU30-0154-LID.TIF,0154,MDT05,30,"2009, 2010",90.12
PNOA-MDT05-ETRS89-HU30-0155-LID.TIF,0155,MDT05,30,2009,87.85
PNOA-MDT05-ETRS89-HU30-0156-LID.TIF,0156,MDT05,30,2009,90.34
PNOA-MDT05-ETRS89-HU30-0157-LID.TIF,0157,MDT05,30,"2009, 2010",92.33
PNOA-MDT05-ETRS89-HU30-0158-LID.TIF,0158,MDT05,30,"2009, 2010",83.8
PNOA-MDT05-ETRS89-HU30-0159-LID.TIF,0159,MDT05,30,2010,85.75
PNOA-MDT05-ETRS89-HU30-0160-LID.TIF,0160,MDT05,30,2010,77.33
PNOA-MDT05-ETRS89-HU30-0161-LID.TIF,0161,MDT05,30,2010,73.05
PNOA-MDT05-ETRS89-HU30-0162-LID.TIF,0162,MDT05,30,2010,73.93
PNOA-MDT05-ETRS89-HU30-0163-LID.TIF,0163,MDT05,30,2010,74.52
PNOA-MDT05-ETRS89-HU30-0164-LID.TIF,0164,MDT05,30,2010,73.03
PNOA-MDT05-ETRS89-HU30-0165-LID.TIF,0165,MDT05,30,2010,75.18
PNOA-MDT05-ETRS89-HU30-0166-LID.TIF,0166,MDT05,30,2010,74.84
PNOA-MDT05-ETRS89-HU30-0167-LID.TIF,0167,MDT05,30,2010,76.53
PNOA-MDT05-ETRS89-HU30-0168-LID.TIF,0168,MDT05,30,2010,74.2
PNOA-MDT05-ETRS89-HU30-0169-LID.TIF,0169,MDT05,30,"2010, 2012",71.98
PNOA-MDT05-ETRS89-HU30-0170-LID.TIF,0170,MDT05,30,"2010, 2012",73.49
PNOA-MDT05-ETRS89-HU30-0171-LID.TIF,0171,MDT05,30,"2010, 2012",77.64
PNOA-MDT05-ETRS89-HU30-0172-LID.TIF,0172,MDT05,30,2012,78.7
PNOA-MDT05-ETRS89-HU30-0173-LID.TIF,0173,MDT05,30,2012,80.17
PNOA-MDT05-ETRS89-HU30-0174-LID.TIF,0174,MDT05,30,"2010, 2012",81.87
PNOA-MDT05-ETRS89-HU30-0175-LID.TIF,0175,MDT05,30,"2010, 2012",81.18
PNOA-MDT05-ETRS89-HU30-0176-LID.TIF,0176,MDT05,30,2010,84.14
PNOA-MDT05-ETRS89-HU30-0177-LID.TIF,0177,MDT05,30,2010,86.53
PNOA-MDT05-ETRS89-HU30-0178-LID.TIF,0178,MDT05,30,2010,89.73
PNOA-MDT05-ETRS89-HU30-0179-LID.TIF,0179,MDT05,30,2010,91
PNOA-MDT05-ETRS89-HU30-0180-LID.TIF,0180,MDT05,30,"2008, 2009, 2010",91.41
PNOA-MDT05-ETRS89-HU30-0181-LID.TIF,0181,MDT05,30,"2008, 2009, 2010",91.28
PNOA-MDT05-ETRS89-HU30-0182-LID.TIF,0182,MDT05,30,"2008, 2009, 2010",93.52
PNOA-MDT05-ETRS89-HU30-0183-LID.TIF,0183,MDT05,30,"2008, 2009, 2010",86.62
PNOA-MDT05-ETRS89-HU30-0184-LID.TIF,0184,MDT05,30,2010,6.81
PNOA-MDT05-ETRS89-HU30-0185-LID.TIF,0185,MDT05,30,"2009, 2010",77.39
PNOA-MDT05-ETRS89-HU30-0186-LID.TIF,0186,MDT05,30,"2009, 2010",94
PNOA-MDT05-ETRS89-HU30-0187-LID.TIF,0187,MDT05,30,2009,90.65
PNOA-MDT05-ETRS89-HU30-0188-LID.TIF,0188,MDT05,30,2009,90.42
PNOA-MDT05-ETRS89-HU30-0189-LID.TIF,0189,MDT05,30,2009,91.62
PNOA-MDT05-ETRS89-HU30-0190-LID.TIF,0190,MDT05,30,"2009, 2010",91.89
PNOA-MDT05-ETRS89-HU30-0191-LID.TIF,0191,MDT05,30,"2009, 2010",91.27
PNOA-MDT05-ETRS89-HU30-0192-LID.TIF,0192,MDT05,30,2010,85.08
PNOA-MDT05-ETRS89-HU30-0193-LID.TIF,0193,MDT05,30,2010,73.96
PNOA-MDT05-ETRS89-HU30-0194-LID.TIF,0194,MDT05,30,2010,64.38
PNOA-MDT05-ETRS89-HU30-0195-LID.TIF,0195,MDT05,30,2010,67.03
PNOA-MDT05-ETRS89-HU30-0196-LID.TIF,0196,MDT05,30,2010,71.22
PNOA-MDT05-ETRS89-HU30-0197-LID.TIF,0197,MDT05,30,2010,67.68
PNOA-MDT05-ETRS89-HU30-0198-LID.TIF,0198,MDT05,30,2010,69.31
PNOA-MDT05-ETRS89-HU30-0199-LID.TIF,0199,MDT05,30,2010,71.57
PNOA-MDT05-ETRS89-HU30-0200-LID.TIF,0200,MDT05,30,2010,74.04
PNOA-MDT05-ETRS89-HU30-0201-LID.TIF,0201,MDT05,30,2010,77.02
PNOA-MDT05-ETRS89-HU30-0202-LID.TIF,0202,MDT05,30,2010,76.06
PNOA-MDT05-ETRS89-HU30-0203-LID.TIF,0203,MDT05,30,"2010, 2012",74.13
PNOA-MDT05-ETRS89-HU30-0204-LID.TIF,0204,MDT05,30,"2010, 2012",75.02
PNOA-MDT05-ETRS89-HU30-0205-LID.TIF,0205,MDT05,30,"2010, 2012",76
PNOA-MDT05-ETRS89-HU30-0206-LID.TIF,0206,MDT05,30,"2010, 2012",73.66
PNOA-MDT05-ETRS89-HU30-0207-LID.TIF,0207,MDT05,30,"2010, 2012",80.11
PNOA-MDT05-ETRS89-HU30-0208-LID.TIF,0208,MDT05,30,"2010, 2012",85.06
PNOA-MDT05-ETRS89-HU30-0209-LID.TIF,0209,MDT05,30,2010,86.18
PNOA-MDT05-ETRS89-HU30-0210-LID.TIF,0210,MDT05,30,2010,85.45
PNOA-MDT05-ETRS89-HU30-0211-LID.TIF,0211,MDT05,30,2010,87.67
PNOA-MDT05-ETRS89-HU30-0212-LID.TIF,0212,MDT05,30,2010,89.21
PNOA-MDT05-ETRS89-HU30-0213-LID.TIF,0213,MDT05,30,"2008, 2009, 2010",89.95
PNOA-MDT05-ETRS89-HU30-0214-LID.TIF,0214,MDT05,30,"2008, 2009, 2010",92.2
PNOA-MDT05-ETRS89-HU30-0215-LID.TIF,0215,MDT05,30,"2008, 2009, 2010",92.39
PNOA-MDT05-ETRS89-HU30-0216-LID.TIF,0216,MDT05,30,"2008, 2009, 2010",91.83
PNOA-MDT05-ETRS89-HU30-0217B-LID.TIF,0217,MDT05,30,"2008, 2009, 2010",3.44
PNOA-MDT05-ETRS89-HU30-0217-LID.TIF,0217,MDT05,30,"2008, 2009, 2010",76.65
PNOA-MDT05-ETRS89-HU30-0218-LID.TIF,0218,MDT05,30,"2008, 2009, 2010",63.61
PNOA-MDT05-ETRS89-HU30-0219-LID.TIF,0219,MDT05,30,"2008, 2009, 2010",55.66
PNOA-MDT05-ETRS89-HU30-0220-LID.TIF,0220,MDT05,30,"2008, 2009, 2010",84.7
PNOA-MDT05-ETRS89-HU30-0221-LID.TIF,0221,MDT05,30,"2008, 2009, 2010",9.63
PNOA-MDT05-ETRS89-HU30-0222-LID.TIF,0222,MDT05,30,2010,2.27
PNOA-MDT05-ETRS89-HU30-0223-LID.TIF,0223,MDT05,30,"2009, 2010",74.12
PNOA-MDT05-ETRS89-HU30-0224-LID.TIF,0224,MDT05,30,2009,94.58
PNOA-MDT05-ETRS89-HU30-0225-LID.TIF,0225,MDT05,30,2009,91.09
PNOA-MDT05-ETRS89-HU30-0226-LID.TIF,0226,MDT05,30,2009,88.16
PNOA-MDT05-ETRS89-HU30-0227-LID.TIF,0227,MDT05,30,2009,90
PNOA-MDT05-ETRS89-HU30-0228-LID.TIF,0228,MDT05,30,"2009, 2010",88.4
PNOA-MDT05-ETRS89-HU30-0229-LID.TIF,0229,MDT05,30,"2009, 2010",89.99
PNOA-MDT05-ETRS89-HU30-0230-LID.TIF,0230,MDT05,30,2010,86.43
PNOA-MDT05-ETRS89-HU30-0231-LID.TIF,0231,MDT05,30,2010,75.09
PNOA-MDT05-ETRS89-HU30-0232-LID.TIF,0232,MDT05,30,2010,64.19
PNOA-MDT05-ETRS89-HU30-0233-LID.TIF,0233,MDT05,30,2010,71.46
PNOA-MDT05-ETRS89-HU30-0234-LID.TIF,0234,MDT05,30,2010,71.21
PNOA-MDT05-ETRS89-HU30-0235-LID.TIF,0235,MDT05,30,2010,69.19
PNOA-MDT05-ETRS89-HU30-0236-LID.TIF,0236,MDT05,30,2010,69.96
PNOA-MDT05-ETRS89-HU30-0237-LID.TIF,0237,MDT05,30,2010,73.21
PNOA-MDT05-ETRS89-HU30-0238-LID.TIF,0238,MDT05,30,2010,74.35
PNOA-MDT05-ETRS89-HU30-0239-LID.TIF,0239,MDT05,30,2010,78.77
PNOA-MDT05-ETRS89-HU30-0240-LID.TIF,0240,MDT05,30,2010,83.55
PNOA-MDT05-ETRS89-HU30-0241-LID.TIF,0241,MDT05,30,2010,83.11
PNOA-MDT05-ETRS89-HU30-0242-LID.TIF,0242,MDT05,30,2010,83.18
PNOA-MDT05-ETRS89-HU30-0243-LID.TIF,0243,MDT05,30,"2010, 2012",78.12
PNOA-MDT05-ETRS89-HU30-0244-LID.TIF,0244,MDT05,30,"2010, 2012",70.84
PNOA-MDT05-ETRS89-HU30-0245-LID.TIF,0245,MDT05,30,"2010, 2012",72.68
PNOA-MDT05-ETRS89-HU30-0246-LID.TIF,0246,MDT05,30,2010,82.57
PNOA-MDT05-ETRS89-HU30-0247-LID.TIF,0247,MDT05,30,2010,81.92
PNOA-MDT05-ETRS89-HU30-0248-LID.TIF,0248,MDT05,30,2010,84.49
PNOA-MDT05-ETRS89-HU30-0249-LID.TIF,0249,MDT05,30,2010,88.09
PNOA-MDT05-ETRS89-HU30-0250-LID.TIF,0250,MDT05,30,2010,87.23
PNOA-MDT05-ETRS89-HU30-0251-LID.TIF,0251,MDT05,30,"2008, 2009, 2010",89.35
PNOA-MDT05-ETRS89-HU30-0252-LID.TIF,0252,MDT05,30,"2008, 2009, 2010",89.91
PNOA-MDT05-ETRS89-HU30-0253-LID.TIF,0253,MDT05,30,"2008, 2009, 2010",91.75
PNOA-MDT05-ETRS89-HU30-0254-LID.TIF,0254,MDT05,30,"2008, 2009, 2010",93.04
PNOA-MDT05-ETRS89-HU30-0255-LID.TIF,0255,MDT05,30,"2008, 2009, 2010",93.09
PNOA-MDT05-ETRS89-HU30-0256-LID.TIF,0256,MDT05,30,"2008, 2009, 2010",93.96
PNOA-MDT05-ETRS89-HU30-0257-LID.TIF,0257,MDT05,30,"2008, 2009, 2010",95.07
PNOA-MDT05-ETRS89-HU30-0258-LID.TIF,0258,MDT05,30,"2008, 2009, 2010",78.14
PNOA-MDT05-ETRS89-HU30-0259-LID.TIF,0259,MDT05,30,"2008, 2009, 2010",22.69
PNOA-MDT05-ETRS89-HU30-0260-LID.TIF,0260,MDT05,30,"2009, 2010",8.83
PNOA-MDT05-ETRS89-HU30-0261-LID.TIF,0261,MDT05,30,"2009, 2010",85.11
PNOA-MDT05-ETRS89-HU30-0262-LID.TIF,0262,MDT05,30,2009,54.27
PNOA-MDT05-ETRS89-HU30-0263-LID.TIF,0263,MDT05,30,2009,86.96
PNOA-MDT05-ETRS89-HU30-0264-LID.TIF,0264,MDT05,30,2009,79.02
PNOA-MDT05-ETRS89-HU30-0265-LID.TIF,0265,MDT05,30,2009,90.68
PNOA-MDT05-ETRS89-HU30-0266-LID.TIF,0266,MDT05,30,"2009, 2010",88.96
PNOA-MDT05-ETRS89-HU30-0267-LID.TIF,0267,MDT05,30,2010,84.83
PNOA-MDT05-ETRS89-HU30-0268-LID.TIF,0268,MDT05,30,2010,80.75
PNOA-MDT05-ETRS89-HU30-0269-LID.TIF,0269,MDT05,30,2010,75.84
PNOA-MDT05-ETRS89-HU30-0270-LID.TIF,0270,MDT05,30,2010,70.93
PNOA-MDT05-ETRS89-HU30-0271-LID.TIF,0271,MDT05,30,2010,71.65
PNOA-MDT05-ETRS89-HU30-0272-LID.TIF,0272,MDT05,30,2010,69.3
PNOA-MDT05-ETRS89-HU30-0273-LID.TIF,0273,MDT05,30,2010,65
PNOA-MDT05-ETRS89-HU30-0274-LID.TIF,0274,MDT05,30,2010,72.34
PNOA-MDT05-ETRS89-HU30-0275-LID.TIF,0275,MDT05,30,2010,73.24
PNOA-MDT05-ETRS89-HU30-0276-LID.TIF,0276,MDT05,30,2010,73.67
PNOA-MDT05-ETRS89-HU30-0277-LID.TIF,0277,MDT05,30,2010,77.52
PNOA-MDT05-ETRS89-HU30-0278-LID.TIF,0278,MDT05,30,2010,81.1
PNOA-MDT05-ETRS89-HU30-0279-LID.TIF,0279,MDT05,30,2010,82.72
PNOA-MDT05-ETRS89-HU30-0280-LID.TIF,0280,MDT05,30,2010,82.18
PNOA-MDT05-ETRS89-HU30-0281-LID.TIF,0281,MDT05,30,"2010, 2012",82.97
PNOA-MDT05-ETRS89-HU30-0282-LID.TIF,0282,MDT05,30,"2010, 2012",71.93
PNOA-MDT05-ETRS89-HU30-0283-LID.TIF,0283,MDT05,30,"2010, 2012",75.73
PNOA-MDT05-ETRS89-HU30-0284-LID.TIF,0284,MDT05,30,2010,75.98
PNOA-MDT05-ETRS89-HU30-0285-LID.TIF,0285,MDT05,30,2010,76.18
PNOA-MDT05-ETRS89-HU30-0286-LID.TIF,0286,MDT05,30,2010,77.16
PNOA-MDT05-ETRS89-HU30-0287-LID.TIF,0287,MDT05,30,2010,83.68
PNOA-MDT05-ETRS89-HU30-0288-LID.TIF,0288,MDT05,30,2010,86.63
PNOA-MDT05-ETRS89-HU30-0289-LID.TIF,0289,MDT05,30,"2008, 2009, 2010",88.24
PNOA-MDT05-ETRS89-HU30-0290-LID.TIF,0290,MDT05,30,"2008, 2009, 2010",90.08
PNOA-MDT05-ETRS89-HU30-0291-LID.TIF,0291,MDT05,30,"2008, 2009, 2010",91.21
PNOA-MDT05-ETRS89-HU30-0292-LID.TIF,0292,MDT05,30,"2008, 2009, 2010",91.68
PNOA-MDT05-ETRS89-HU30-0293-LID.TIF,0293,MDT05,30,"2008, 2009, 2010",91.65
PNOA-MDT05-ETRS89-HU30-0294-LID.TIF,0294,MDT05,30,"2008, 2009, 2010",93.04
PNOA-MDT05-ETRS89-HU30-0295-LID.TIF,0295,MDT05,30,"2008, 2009, 2010",94.51
PNOA-MDT05-ETRS89-HU30-0296-LID.TIF,0296,MDT05,30,"2008, 2009, 2010",82.21
PNOA-MDT05-ETRS89-HU30-0297-LID.TIF,0297,MDT05,30,"2008, 2009, 2010",9.71
PNOA-MDT05-ETRS89-HU30-0298-LID.TIF,0298,MDT05,30,2009,8.44
PNOA-MDT05-ETRS89-HU30-0299-LID.TIF,0299,MDT05,30,2009,30.45
PNOA-MDT05-ETRS89-HU30-0300B-LID.TIF,0300,MDT05,30,2009,0.98
PNOA-MDT05-ETRS89-HU30-0300-LID.TIF,0300,MDT05,30,2009,12.93
PNOA-MDT05-ETRS89-HU30-0301-LID.TIF,0301,MDT05,30,2009,89.98
PNOA-MDT05-ETRS89-HU30-0302B-LID.TIF,0302,MDT05,30,2009,9.46
PNOA-MDT05-ETRS89-HU30-0302-LID.TIF,0302,MDT05,30,2009,82.47
PNOA-MDT05-ETRS89-HU30-0303B-LID.TIF,0303,MDT05,30,2009,12.39
PNOA-MDT05-ETRS89-HU30-0303-LID.TIF,0303,MDT05,30,2009,88.06
PNOA-MDT05-ETRS89-HU30-0304-LID.TIF,0304,MDT05,30,"2009, 2010",44
PNOA-MDT05-ETRS89-HU30-0305-LID.TIF,0305,MDT05,30,2010,58.74
PNOA-MDT05-ETRS89-HU30-0306-LID.TIF,0306,MDT05,30,2010,81.02
PNOA-MDT05-ETRS89-HU30-0307-LID.TIF,0307,MDT05,30,2010,77.12
PNOA-MDT05-ETRS89-HU30-0308-LID.TIF,0308,MDT05,30,2010,68.76
PNOA-MDT05-ETRS89-HU30-0309-LID.TIF,0309,MDT05,30,2010,69.72
PNOA-MDT05-ETRS89-HU30-0310-LID.TIF,0310,MDT05,30,2010,69.11
PNOA-MDT05-ETRS89-HU30-0311-LID.TIF,0311,MDT05,30,2010,66.11
PNOA-MDT05-ETRS89-HU30-0312-LID.TIF,0312,MDT05,30,2010,72.65
PNOA-MDT05-ETRS89-HU30-0313-LID.TIF,0313,MDT05,30,2010,68.26
PNOA-MDT05-ETRS89-HU30-0314-LID.TIF,0314,MDT05,30,2010,72.56
