filename,name,datum,utm_zone,date,size
PNOA-MDT25-ETRS89-HU29-0051-LID.TIF,0051,MDT25,29,2012,3.53
PNOA-MDT25-ETRS89-HU29-0052-LID.TIF,0052,MDT25,29,2012,3.56
PNOA-MDT25-ETRS89-HU29-0067-LID.TIF,0067,MDT25,29,2010,0.53
PNOA-MDT25-ETRS89-HU29-0068-LID.TIF,0068,MDT25,29,2010,3.08
PNOA-MDT25-ETRS89-HU29-0069-LID.TIF,0069,MDT25,29,2010,3.12
PNOA-MDT25-ETRS89-HU29-0070-LID.TIF,0070,MDT25,29,2010,3.12
PNOA-MDT25-ETRS89-HU29-0071-LID.TIF,0071,MDT25,29,"2009, 2010",3.22
PNOA-MDT25-ETRS89-HU29-0072-LID.TIF,0072,MDT25,29,2009,3.18
PNOA-MDT25-ETRS89-HU29-0073-LID.TIF,0073,MDT25,29,2009,3.33
PNOA-MDT25-ETRS89-HU29-0074-LID.TIF,0074,MDT25,29,"2009, 2012",3.44
PNOA-MDT25-ETRS89-HU29-0075-LID.TIF,0075,MDT25,29,"2009, 2010, 2012",3.48
PNOA-MDT25-ETRS89-HU29-0076-LID.TIF,0076,MDT25,29,"2010, 2012",3.46
PNOA-MDT25-ETRS89-HU29-0077-LID.TIF,0077,MDT25,29,"2010, 2012",3.5
PNOA-MDT25-ETRS89-HU29-0092-LID.TIF,0092,MDT25,29,2010,0.45
PNOA-MDT25-ETRS89-HU29-0093-LID.TIF,0093,MDT25,29,2010,2.91
PNOA-MDT25-ETRS89-HU29-0094-LID.TIF,0094,MDT25,29,2010,3.19
PNOA-MDT25-ETRS89-HU29-0095-LID.TIF,0095,MDT25,29,2010,3.16
PNOA-MDT25-ETRS89-HU29-0096-LID.TIF,0096,MDT25,29,"2009, 2010",3.25
PNOA-MDT25-ETRS89-HU29-0097-LID.TIF,0097,MDT25,29,2009,3.27
PNOA-MDT25-ETRS89-HU29-0098-LID.TIF,0098,MDT25,29,2009,3.32
PNOA-MDT25-ETRS89-HU29-0099-LID.TIF,0099,MDT25,29,"2009, 2010, 2012",3.46
PNOA-MDT25-ETRS89-HU29-0100-LID.TIF,0100,MDT25,29,"2009, 2010, 2012",3.44
PNOA-MDT25-ETRS89-HU29-0101-LID.TIF,0101,MDT25,29,"2010, 2012",3.43
PNOA-MDT25-ETRS89-HU29-0102-LID.TIF,0102,MDT25,29,"2010, 2012",3.42
PNOA-MDT25-ETRS89-HU29-0119-LID.TIF,0119,MDT25,29,2010,1.89
PNOA-MDT25-ETRS89-HU29-0120-LID.TIF,0120,MDT25,29,2010,3.27
PNOA-MDT25-ETRS89-HU29-0121-LID.TIF,0121,MDT25,29,2010,3.27
PNOA-MDT25-ETRS89-HU29-0122-LID.TIF,0122,MDT25,29,"2009, 2010",3.28
PNOA-MDT25-ETRS89-HU29-0123-LID.TIF,0123,MDT25,29,2009,3.32
PNOA-MDT25-ETRS89-HU29-0124-LID.TIF,0124,MDT25,29,2009,3.37
PNOA-MDT25-ETRS89-HU29-0125-LID.TIF,0125,MDT25,29,"2009, 2010",3.4
PNOA-MDT25-ETRS89-HU29-0126-LID.TIF,0126,MDT25,29,"2009, 2010, 2012",3.41
PNOA-MDT25-ETRS89-HU29-0127-LID.TIF,0127,MDT25,29,"2010, 2012",3.43
PNOA-MDT25-ETRS89-HU29-0128-LID.TIF,0128,MDT25,29,2010,3.35
PNOA-MDT25-ETRS89-HU29-0151-LID.TIF,0151,MDT25,29,2010,1.12
PNOA-MDT25-ETRS89-HU29-0152-LID.TIF,0152,MDT25,29,2010,2.81
PNOA-MDT25-ETRS89-HU29-0153-LID.TIF,0153,MDT25,29,"2009, 2010",3.34
PNOA-MDT25-ETRS89-HU29-0154-LID.TIF,0154,MDT25,29,"2009, 2010",3.28
PNOA-MDT25-ETRS89-HU29-0155-LID.TIF,0155,MDT25,29,2009,3.34
PNOA-MDT25-ETRS89-HU29-0156-LID.TIF,0156,MDT25,29,2009,3.4
PNOA-MDT25-ETRS89-HU29-0157-LID.TIF,0157,MDT25,29,"2009, 2010",3.43
PNOA-MDT25-ETRS89-HU29-0158-LID.TIF,0158,MDT25,29,"2009, 2010",3.35
PNOA-MDT25-ETRS89-HU29-0159-LID.TIF,0159,MDT25,29,2010,3.39
PNOA-MDT25-ETRS89-HU29-0160-LID.TIF,0160,MDT25,29,2010,3.23
PNOA-MDT25-ETRS89-HU29-0184-LID.TIF,0184,MDT25,29,2010,0.28
PNOA-MDT25-ETRS89-HU29-0185-LID.TIF,0185,MDT25,29,"2009, 2010",2.74
PNOA-MDT25-ETRS89-HU29-0186-LID.TIF,0186,MDT25,29,"2009, 2010",3.38
PNOA-MDT25-ETRS89-HU29-0187-LID.TIF,0187,MDT25,29,2009,3.29
PNOA-MDT25-ETRS89-HU29-0188-LID.TIF,0188,MDT25,29,2009,3.4
PNOA-MDT25-ETRS89-HU29-0189-LID.TIF,0189,MDT25,29,2009,3.44
PNOA-MDT25-ETRS89-HU29-0190-LID.TIF,0190,MDT25,29,"2009, 2010",3.49
PNOA-MDT25-ETRS89-HU29-0191-LID.TIF,0191,MDT25,29,"2009, 2010",3.49
PNOA-MDT25-ETRS89-HU29-0192-LID.TIF,0192,MDT25,29,2010,3.39
PNOA-MDT25-ETRS89-HU29-0193-LID.TIF,0193,MDT25,29,2010,3.18
PNOA-MDT25-ETRS89-HU29-0222-LID.TIF,0222,MDT25,29,2010,0.09
PNOA-MDT25-ETRS89-HU29-0223-LID.TIF,0223,MDT25,29,"2009, 2010",2.64
PNOA-MDT25-ETRS89-HU29-0224-LID.TIF,0224,MDT25,29,2009,3.39
PNOA-MDT25-ETRS89-HU29-0225-LID.TIF,0225,MDT25,29,2009,3.3
PNOA-MDT25-ETRS89-HU29-0226-LID.TIF,0226,MDT25,29,2009,3.34
PNOA-MDT25-ETRS89-HU29-0227-LID.TIF,0227,MDT25,29,2009,3.36
PNOA-MDT25-ETRS89-HU29-0228-LID.TIF,0228,MDT25,29,"2009, 2010",3.37
PNOA-MDT25-ETRS89-HU29-0229-LID.TIF,0229,MDT25,29,"2009, 2010",3.43
PNOA-MDT25-ETRS89-HU29-0230-LID.TIF,0230,MDT25,29,2010,3.42
PNOA-MDT25-ETRS89-HU29-0231-LID.TIF,0231,MDT25,29,2010,3.22
PNOA-MDT25-ETRS89-HU29-0260-LID.TIF,0260,MDT25,29,"2009, 2010",0.3
PNOA-MDT25-ETRS89-HU29-0261-LID.TIF,0261,MDT25,29,"2009, 2010",3.1
PNOA-MDT25-ETRS89-HU29-0262-LID.TIF,0262,MDT25,29,2009,1.97
PNOA-MDT25-ETRS89-HU29-0263-LID.TIF,0263,MDT25,29,2009,3.16
PNOA-MDT25-ETRS89-HU29-0264-LID.TIF,0264,MDT25,29,2009,3.04
PNOA-MDT25-ETRS89-HU29-0265-LID.TIF,0265,MDT25,29,2009,3.37
PNOA-MDT25-ETRS89-HU29-0266-LID.TIF,0266,MDT25,29,"2009, 2010",3.38
PNOA-MDT25-ETRS89-HU29-0267-LID.TIF,0267,MDT25,29,2010,3.34
PNOA-MDT25-ETRS89-HU29-0268-LID.TIF,0268,MDT25,29,2010,3.27
PNOA-MDT25-ETRS89-HU29-0269-LID.TIF,0269,MDT25,29,2010,3.19
PNOA-MDT25-ETRS89-HU29-0298-LID.TIF,0298,MDT25,29,2009,0.28
PNOA-MDT25-ETRS89-HU29-0299-LID.TIF,0299,MDT25,29,2009,1.12
PNOA-MDT25-ETRS89-HU29-0300B-LID.TIF,0300,MDT25,29,2009,0.03
PNOA-MDT25-ETRS89-HU29-0300-LID.TIF,0300,MDT25,29,2009,0.48
PNOA-MDT25-ETRS89-HU29-0301-LID.TIF,0301,MDT25,29,2009,3.29
PNOA-MDT25-ETRS89-HU29-0302B-LID.TIF,0302,MDT25,29,2009,0.33
PNOA-MDT25-ETRS89-HU29-0302-LID.TIF,0302,MDT25,29,2009,3.16
PNOA-MDT25-ETRS89-HU29-0303B-LID.TIF,0303,MDT25,29,2009,0.46
PNOA-MDT25-ETRS89-HU29-0303-LID.TIF,0303,MDT25,29,2009,3.33
PNOA-MDT25-ETRS89-HU29-0304-LID.TIF,0304,MDT25,29,"2009, 2010",1.68
PNOA-MDT25-ETRS89-HU29-0305-LID.TIF,0305,MDT25,29,2010,2.29
PNOA-MDT25-ETRS89-HU29-0306-LID.TIF,0306,MDT25,29,2010,3.28
PNOA-MDT25-ETRS89-HU29-0307-LID.TIF,0307,MDT25,29,2010,3.22
PNOA-MDT25-ETRS89-HU29-0336-LID.TIF,0336,MDT25,29,2009,0.47
PNOA-MDT25-ETRS89-HU29-0337-LID.TIF,0337,MDT25,29,"2010, 2014",0.77
PNOA-MDT25-ETRS89-HU29-0338-LID.TIF,0338,MDT25,29,"2010, 2014",3.29
PNOA-MDT25-ETRS89-HU29-0339-LID.TIF,0339,MDT25,29,"2010, 2014",3.29
PNOA-MDT25-ETRS89-HU29-0367-LID.TIF,0367,MDT25,29,2014,0.88
PNOA-MDT25-ETRS89-HU29-0368-LID.TIF,0368,MDT25,29,"2010, 2014",3.17
PNOA-MDT25-ETRS89-HU29-0395-LID.TIF,0395,MDT25,29,2014,1.76
PNOA-MDT25-ETRS89-HU29-0396-LID.TIF,0396,MDT25,29,2014,3.19
PNOA-MDT25-ETRS89-HU29-0422-LID.TIF,0422,MDT25,29,2014,1.11
PNOA-MDT25-ETRS89-HU29-0423-LID.TIF,0423,MDT25,29,2014,2.81
PNOA-MDT25-ETRS89-HU29-0424-LID.TIF,0424,MDT25,29,2014,3.14
PNOA-MDT25-ETRS89-HU29-0448B-LID.TIF,0448,MDT25,29,2014,0.29
PNOA-MDT25-ETRS89-HU29-0449-LID.TIF,0449,MDT25,29,2014,2.84
PNOA-MDT25-ETRS89-HU29-0450-LID.TIF,0450,MDT25,29,2014,3.18
PNOA-MDT25-ETRS89-HU29-0451-LID.TIF,0451,MDT25,29,2014,3.18
PNOA-MDT25-ETRS89-HU29-0474-LID.TIF,0474,MDT25,29,2014,0.29
PNOA-MDT25-ETRS89-HU29-0475-LID.TIF,0475,MDT25,29,2014,3.26
PNOA-MDT25-ETRS89-HU29-0476-LID.TIF,0476,MDT25,29,2014,3.23
PNOA-MDT25-ETRS89-HU29-0477-LID.TIF,0477,MDT25,29,2014,3.19
PNOA-MDT25-ETRS89-HU29-0500-LID.TIF,0500,MDT25,29,2014,3.11
PNOA-MDT25-ETRS89-HU29-0501-LID.TIF,0501,MDT25,29,2014,3.12
PNOA-MDT25-ETRS89-HU29-0502-LID.TIF,0502,MDT25,29,2014,3.28
PNOA-MDT25-ETRS89-HU29-0525-LID.TIF,0525,MDT25,29,2014,3.06
PNOA-MDT25-ETRS89-HU29-0526-LID.TIF,0526,MDT25,29,"2010, 2014",3.38
PNOA-MDT25-ETRS89-HU29-0527-LID.TIF,0527,MDT25,29,"2010, 2014",3.45
PNOA-MDT25-ETRS89-HU29-0550-LID.TIF,0550,MDT25,29,"2010, 2014",3.26
PNOA-MDT25-ETRS89-HU29-0551-LID.TIF,0551,MDT25,29,"2010, 2014",3.54
PNOA-MDT25-ETRS89-HU29-0552-LID.TIF,0552,MDT25,29,"2010, 2014",3.61
PNOA-MDT25-ETRS89-HU29-0572-LID.TIF,0572,MDT25,29,"2010, 2014",1.91
PNOA-MDT25-ETRS89-HU29-0573-LID.TIF,0573,MDT25,29,"2010, 2014",3.51
PNOA-MDT25-ETRS89-HU29-0574-LID.TIF,0574,MDT25,29,2010,3.57
PNOA-MDT25-ETRS89-HU29-0575-LID.TIF,0575,MDT25,29,"2010, 2014",3.4
PNOA-MDT25-ETRS89-HU29-0595-LID.TIF,0595,MDT25,29,2010,1.52
PNOA-MDT25-ETRS89-HU29-0596-LID.TIF,0596,MDT25,29,2010,3.33
PNOA-MDT25-ETRS89-HU29-0597-LID.TIF,0597,MDT25,29,2010,3.37
PNOA-MDT25-ETRS89-HU29-0598-LID.TIF,0598,MDT25,29,2010,3.56
PNOA-MDT25-ETRS89-HU29-0620-LID.TIF,0620,MDT25,29,2010,1.33
PNOA-MDT25-ETRS89-HU29-0621-LID.TIF,0621,MDT25,29,2010,3.35
PNOA-MDT25-ETRS89-HU29-0622-LID.TIF,0622,MDT25,29,2010,3.37
PNOA-MDT25-ETRS89-HU29-0623-LID.TIF,0623,MDT25,29,2010,3.47
PNOA-MDT25-ETRS89-HU29-0648-LID.TIF,0648,MDT25,29,2010,2.07
PNOA-MDT25-ETRS89-HU29-0649-LID.TIF,0649,MDT25,29,2010,3.23
PNOA-MDT25-ETRS89-HU29-0650-LID.TIF,0650,MDT25,29,2010,3.34
PNOA-MDT25-ETRS89-HU29-0651-LID.TIF,0651,MDT25,29,2010,3.42
PNOA-MDT25-ETRS89-HU29-0674-LID.TIF,0674,MDT25,29,2010,0.88
PNOA-MDT25-ETRS89-HU29-0675-LID.TIF,0675,MDT25,29,2010,3.33
PNOA-MDT25-ETRS89-HU29-0676-LID.TIF,0676,MDT25,29,2010,3.36
PNOA-MDT25-ETRS89-HU29-0677-LID.TIF,0677,MDT25,29,2010,3.33
PNOA-MDT25-ETRS89-HU29-0678-LID.TIF,0678,MDT25,29,2010,3.38
PNOA-MDT25-ETRS89-HU29-0679-LID.TIF,0679,MDT25,29,2010,3.43
PNOA-MDT25-ETRS89-HU29-0701-LID.TIF,0701,MDT25,29,2010,2.57
PNOA-MDT25-ETRS89-HU29-0702-LID.TIF,0702,MDT25,29,2010,3.4
PNOA-MDT25-ETRS89-HU29-0703-LID.TIF,0703,MDT25,29,2010,3.39
PNOA-MDT25-ETRS89-HU29-0704-LID.TIF,0704,MDT25,29,2010,3.35
PNOA-MDT25-ETRS89-HU29-0705-LID.TIF,0705,MDT25,29,2010,3.43
PNOA-MDT25-ETRS89-HU29-0726-LID.TIF,0726,MDT25,29,2010,1.78
PNOA-MDT25-ETRS89-HU29-0727-LID.TIF,0727,MDT25,29,2010,3.34
PNOA-MDT25-ETRS89-HU29-0728-LID.TIF,0728,MDT25,29,2010,3.38
PNOA-MDT25-ETRS89-HU29-0729-LID.TIF,0729,MDT25,29,2010,3.41
PNOA-MDT25-ETRS89-HU29-0730-LID.TIF,0730,MDT25,29,2010,3.52
PNOA-MDT25-ETRS89-HU29-0750-LID.TIF,0750,MDT25,29,2010,2.52
PNOA-MDT25-ETRS89-HU29-0751-LID.TIF,0751,MDT25,29,2010,3.28
PNOA-MDT25-ETRS89-HU29-0752-LID.TIF,0752,MDT25,29,2010,3.38
PNOA-MDT25-ETRS89-HU29-0753-LID.TIF,0753,MDT25,29,2010,3.25
PNOA-MDT25-ETRS89-HU29-0775-LID.TIF,0775,MDT25,29,2010,2.41
PNOA-MDT25-ETRS89-HU29-0776-LID.TIF,0776,MDT25,29,2010,3.06
PNOA-MDT25-ETRS89-HU29-0777-LID.TIF,0777,MDT25,29,2010,3.33
PNOA-MDT25-ETRS89-HU29-0778-LID.TIF,0778,MDT25,29,2010,3.27
PNOA-MDT25-ETRS89-HU29-0800-LID.TIF,0800,MDT25,29,2010,0.95
PNOA-MDT25-ETRS89-HU29-0801-LID.TIF,0801,MDT25,29,2010,3.25
PNOA-MDT25-ETRS89-HU29-0802-LID.TIF,0802,MDT25,29,2010,3.28
PNOA-MDT25-ETRS89-HU29-0803-LID.TIF,0803,MDT25,29,2010,3.21
PNOA-MDT25-ETRS89-HU29-0804-LID.TIF,0804,MDT25,29,2010,3.57
PNOA-MDT25-ETRS89-HU29-0826-LID.TIF,0826,MDT25,29,2010,1.47
PNOA-MDT25-ETRS89-HU29-0827-LID.TIF,0827,MDT25,29,2010,3.45
PNOA-MDT25-ETRS89-HU29-0828-LID.TIF,0828,MDT25,29,2010,3.45
PNOA-MDT25-ETRS89-HU29-0829-LID.TIF,0829,MDT25,29,2010,3.39
PNOA-MDT25-ETRS89-HU29-0830-LID.TIF,0830,MDT25,29,2010,3.61
PNOA-MDT25-ETRS89-HU29-0851-LID.TIF,0851,MDT25,29,2010,1.49
PNOA-MDT25-ETRS89-HU29-0852-LID.TIF,0852,MDT25,29,2010,3.46
PNOA-MDT25-ETRS89-HU29-0853-LID.TIF,0853,MDT25,29,2010,3.63
PNOA-MDT25-ETRS89-HU29-0854-LID.TIF,0854,MDT25,29,2010,3.45
PNOA-MDT25-ETRS89-HU29-0855-LID.TIF,0855,MDT25,29,2010,3.55
PNOA-MDT25-ETRS89-HU29-0873-LID.TIF,0873,MDT25,29,2010,0.41
PNOA-MDT25-ETRS89-HU29-0874-LID.TIF,0874,MDT25,29,"2010, 2014",3.42
PNOA-MDT25-ETRS89-HU29-0875-LID.TIF,0875,MDT25,29,"2010, 2014",3.57
PNOA-MDT25-ETRS89-HU29-0876-LID.TIF,0876,MDT25,29,2010,3.54
PNOA-MDT25-ETRS89-HU29-0877-LID.TIF,0877,MDT25,29,2010,3.44
PNOA-MDT25-ETRS89-HU29-0895B-LID.TIF,0895,MDT25,29,"2010, 2014, 2015",0.11
PNOA-MDT25-ETRS89-HU29-0895-LID.TIF,0895,MDT25,29,"2010, 2014",2.61
PNOA-MDT25-ETRS89-HU29-0896-LID.TIF,0896,MDT25,29,"2010, 2014",3.62
PNOA-MDT25-ETRS89-HU29-0897-LID.TIF,0897,MDT25,29,"2010, 2014",3.59
PNOA-MDT25-ETRS89-HU29-0898-LID.TIF,0898,MDT25,29,"2010, 2014",3.69
PNOA-MDT25-ETRS89-HU29-0915-LID.TIF,0915,MDT25,29,2014,1.45
PNOA-MDT25-ETRS89-HU29-0916-LID.TIF,0916,MDT25,29,"2014, 2015",3.58
PNOA-MDT25-ETRS89-HU29-0917-LID.TIF,0917,MDT25,29,"2010, 2014, 2015",3.68
PNOA-MDT25-ETRS89-HU29-0918-LID.TIF,0918,MDT25,29,"2010, 2014, 2015",3.61
PNOA-MDT25-ETRS89-HU29-0919-LID.TIF,0919,MDT25,29,"2010, 2014",3.69
PNOA-MDT25-ETRS89-HU29-0936-LID.TIF,0936,MDT25,29,2014,2.99
PNOA-MDT25-ETRS89-HU29-0937-LID.TIF,0937,MDT25,29,"2014, 2015",3.46
PNOA-MDT25-ETRS89-HU29-0938-LID.TIF,0938,MDT25,29,"2014, 2015",3.59
PNOA-MDT25-ETRS89-HU29-0939-LID.TIF,0939,MDT25,29,"2014, 2015",3.59
PNOA-MDT25-ETRS89-HU29-0940-LID.TIF,0940,MDT25,29,2014,3.54
PNOA-MDT25-ETRS89-HU29-0958-LID.TIF,0958,MDT25,29,"2014, 2015",3.25
PNOA-MDT25-ETRS89-HU29-0959-LID.TIF,0959,MDT25,29,"2014, 2015",3.51
PNOA-MDT25-ETRS89-HU29-0960-LID.TIF,0960,MDT25,29,2015,3.58
PNOA-MDT25-ETRS89-HU29-0961-LID.TIF,0961,MDT25,29,"2014, 2015",3.58
PNOA-MDT25-ETRS89-HU29-0962-LID.TIF,0962,MDT25,29,2014,3.45
PNOA-MDT25-ETRS89-HU29-0980-LID.TIF,0980,MDT25,29,"2014, 2015",3.39
PNOA-MDT25-ETRS89-HU29-0981-LID.TIF,0981,MDT25,29,2015,3.39
PNOA-MDT25-ETRS89-HU29-0982-LID.TIF,0982,MDT25,29,"2014, 2015",3.37
PNOA-MDT25-ETRS89-HU29-0983-LID.TIF,0983,MDT25,29,"2014, 2015",3.45
PNOA-MDT25-ETRS89-HU29-0984-LID.TIF,0984,MDT25,29,2014,3.33
PNOA-MDT25-ETRS89-HU29-0998-LID.TIF,0998,MDT25,29,"2014, 2015",2.29
PNOA-MDT25-ETRS89-HU29-0999-LID.TIF,0999,MDT25,29,2015,2.65
PNOA-MDT25-ETRS89-HU29-1000-LID.TIF,1000,MDT25,29,"2014, 2015",3.23
PNOA-MDT25-ETRS89-HU29-1001-LID.TIF,1001,MDT25,29,2014,3.21
PNOA-MDT25-ETRS89-HU29-1002-LID.TIF,1002,MDT25,29,2014,3.09
PNOA-MDT25-ETRS89-HU29-1016-LID.TIF,1016,MDT25,29,2015,0.11
PNOA-MDT25-ETRS89-HU29-1017-LID.TIF,1017,MDT25,29,"2014, 2015",1.92
PNOA-MDT25-ETRS89-HU29-1018-LID.TIF,1018,MDT25,29,2014,2.54
PNOA-MDT25-ETRS89-HU29-1019-LID.TIF,1019,MDT25,29,2014,2.49
PNOA-MDT25-ETRS89-HU29-1032B-LID.TIF,1032,MDT25,29,2014,0.06
PNOA-MDT25-ETRS89-HU29-1033-LID.TIF,1033,MDT25,29,2014,2.12
PNOA-MDT25-ETRS89-HU29-1034-LID.TIF,1034,MDT25,29,"2014, 2015",3.23
PNOA-MDT25-ETRS89-HU29-1047-LID.TIF,1047,MDT25,29,"2014, 2015",2.2
PNOA-MDT25-ETRS89-HU29-1048-LID.TIF,1048,MDT25,29,"2014, 2015",3.45
PNOA-MDT25-ETRS89-HU29-1061-LID.TIF,1061,MDT25,29,2015,1.08
PNOA-MDT25-ETRS89-HU29-1062-LID.TIF,1062,MDT25,29,2015,3.36
PNOA-MDT25-ETRS89-HU29-1068-LID.TIF,1068,MDT25,29,2015,0.31
PNOA-MDT25-ETRS89-HU29-1069-LID.TIF,1069,MDT25,29,2015,3.46
PNOA-MDT25-ETRS89-HU29-1073-LID.TIF,1073,MDT25,29,2015,2.36
PNOA-MDT25-ETRS89-HU29-1076-LID.TIF,1076,MDT25,29,2015,0.06
PNOA-MDT25-ETRS89-HU30-0001-LID.TIF,0001,MDT25,30,2010,0.9
PNOA-MDT25-ETRS89-HU30-0002-LID.TIF,0002,MDT25,30,"2009, 2010",1.46
PNOA-MDT25-ETRS89-HU30-0003-LID.TIF,0003,MDT25,30,2009,0.45
PNOA-MDT25-ETRS89-HU30-0006-LID.TIF,0006,MDT25,30,2010,0.67
PNOA-MDT25-ETRS89-HU30-0007-LID.TIF,0007,MDT25,30,2010,3.29
PNOA-MDT25-ETRS89-HU30-0008-LID.TIF,0008,MDT25,30,"2009, 2010",3.63
PNOA-MDT25-ETRS89-HU30-0009-LID.TIF,0009,MDT25,30,2009,2.77
PNOA-MDT25-ETRS89-HU30-0010-LID.TIF,0010,MDT25,30,"2009, 2012",1.28
PNOA-MDT25-ETRS89-HU30-0011-LID.TIF,0011,MDT25,30,2012,1.31
PNOA-MDT25-ETRS89-HU30-0012-LID.TIF,0012,MDT25,30,2012,1.42
PNOA-MDT25-ETRS89-HU30-0013-LID.TIF,0013,MDT25,30,2012,1.76
PNOA-MDT25-ETRS89-HU30-0014-LID.TIF,0014,MDT25,30,2012,1.6
PNOA-MDT25-ETRS89-HU30-0015-LID.TIF,0015,MDT25,30,2012,0.69
PNOA-MDT25-ETRS89-HU30-0018-LID.TIF,0018,MDT25,30,2012,0.06
PNOA-MDT25-ETRS89-HU30-0020-LID.TIF,0020,MDT25,30,2010,0.08
PNOA-MDT25-ETRS89-HU30-0021-LID.TIF,0021,MDT25,30,2010,1.54
PNOA-MDT25-ETRS89-HU30-0022-LID.TIF,0022,MDT25,30,"2009, 2010",3.55
PNOA-MDT25-ETRS89-HU30-0023-LID.TIF,0023,MDT25,30,"2009, 2010",3.56
PNOA-MDT25-ETRS89-HU30-0024-LID.TIF,0024,MDT25,30,"2009, 2012",3.63
PNOA-MDT25-ETRS89-HU30-0025-LID.TIF,0025,MDT25,30,"2009, 2012",3.62
PNOA-MDT25-ETRS89-HU30-0026-LID.TIF,0026,MDT25,30,2012,3.62
PNOA-MDT25-ETRS89-HU30-0027-LID.TIF,0027,MDT25,30,2012,3.59
PNOA-MDT25-ETRS89-HU30-0028-LID.TIF,0028,MDT25,30,2012,3.47
PNOA-MDT25-ETRS89-HU30-0029-LID.TIF,0029,MDT25,30,2012,3.34
PNOA-MDT25-ETRS89-HU30-0030-LID.TIF,0030,MDT25,30,2012,3.32
PNOA-MDT25-ETRS89-HU30-0031-LID.TIF,0031,MDT25,30,"2010, 2012",2.66
PNOA-MDT25-ETRS89-HU30-0032-LID.TIF,0032,MDT25,30,"2010, 2012",1.65
PNOA-MDT25-ETRS89-HU30-0033-LID.TIF,0033,MDT25,30,2012,1.26
PNOA-MDT25-ETRS89-HU30-0034-LID.TIF,0034,MDT25,30,2012,2.11
PNOA-MDT25-ETRS89-HU30-0035-LID.TIF,0035,MDT25,30,2012,2.8
PNOA-MDT25-ETRS89-HU30-0036-LID.TIF,0036,MDT25,30,2012,1.68
PNOA-MDT25-ETRS89-HU30-0037-LID.TIF,0037,MDT25,30,2012,1.06
PNOA-MDT25-ETRS89-HU30-0038-LID.TIF,0038,MDT25,30,2012,1.6
PNOA-MDT25-ETRS89-HU30-0039-LID.TIF,0039,MDT25,30,2012,0.14
PNOA-MDT25-ETRS89-HU30-0040-LID.TIF,0040,MDT25,30,2012,0.13
PNOA-MDT25-ETRS89-HU30-0041-LID.TIF,0041,MDT25,30,2012,0.53
PNOA-MDT25-ETRS89-HU30-0043-LID.TIF,0043,MDT25,30,2010,1.59
PNOA-MDT25-ETRS89-HU30-0044-LID.TIF,0044,MDT25,30,2010,3.02
PNOA-MDT25-ETRS89-HU30-0045-LID.TIF,0045,MDT25,30,2010,3.54
