id,filename,name,datum,utm_zone,date,size
10323940,MDT02-ETRS89-HU29-0072-3-COB2.asc,0072-3,ETRS89,29,"2016, 2015",248.38000000000002
10323902,MDT02-ETRS89-HU29-0072-4-COB2.asc,0072-4,ETRS89,29,2016,248.93
10323785,MDT02-ETRS89-HU29-0073-1-COB2.asc,0073-1,ETRS89,29,2016,250.1
10323832,MDT02-ETRS89-HU29-0073-2-COB2.asc,0073-2,ETRS89,29,2016,251.29
10323922,MDT02-ETRS89-HU29-0073-3-COB2.asc,0073-3,ETRS89,29,2016,250.32000000000002
10323750,MDT02-ETRS89-HU29-0073-4-COB2.asc,0073-4,ETRS89,29,2016,251.59
10323791,MDT02-ETRS89-HU29-0074-1-COB2.asc,0074-1,ETRS89,29,2016,253.16
10323805,MDT02-ETRS89-HU29-0074-2-COB2.asc,0074-2,ETRS89,29,2020,250.17
10323853,MDT02-ETRS89-HU29-0074-3-COB2.asc,0074-3,ETRS89,29,2016,252.59
10323794,MDT02-ETRS89-HU29-0074-4-COB2.asc,0074-4,ETRS89,29,2020,249.43
10323877,MDT02-ETRS89-HU29-0075-1-COB2.asc,0075-1,ETRS89,29,2020,260.66
11274739,MDT02-ETRS89-HU29-0075-2-COB2.asc,0075-2,ETRS89,29,2020,256.42999999999995
11274740,MDT02-ETRS89-HU29-0075-3-COB2.asc,0075-3,ETRS89,29,2020,264.03
11274741,MDT02-ETRS89-HU29-0075-4-COB2.asc,0075-4,ETRS89,29,2020,266.48999999999995
11274742,MDT02-ETRS89-HU29-0076-1-COB2.asc,0076-1,ETRS89,29,2020,270.47999999999996
11274743,MDT02-ETRS89-HU29-0076-2-COB2.asc,0076-2,ETRS89,29,2020,271.48999999999995
11274744,MDT02-ETRS89-HU29-0076-3-COB2.asc,0076-3,ETRS89,29,2020,277.64000000000004
11274745,MDT02-ETRS89-HU29-0076-4-COB2.asc,0076-4,ETRS89,29,2020,283.68
11274746,MDT02-ETRS89-HU29-0077-1-COB2.asc,0077-1,ETRS89,29,2020,273.19
11274747,MDT02-ETRS89-HU29-0077-2-COB2.asc,0077-2,ETRS89,29,2020,266.3
11274748,MDT02-ETRS89-HU29-0077-3-COB2.asc,0077-3,ETRS89,29,2020,279.52
11274749,MDT02-ETRS89-HU29-0077-4-COB2.asc,0077-4,ETRS89,29,2020,267.47999999999996
10323888,MDT02-ETRS89-HU29-0092-2-COB2.asc,0092-2,ETRS89,29,2015,219.87
10323845,MDT02-ETRS89-HU29-0092-4-COB2.asc,0092-4,ETRS89,29,2015,234.67
10323718,MDT02-ETRS89-HU29-0093-1-COB2.asc,0093-1,ETRS89,29,2015,237.8
10323831,MDT02-ETRS89-HU29-0093-2-COB2.asc,0093-2,ETRS89,29,2015,241.33
10323713,MDT02-ETRS89-HU29-0093-3-COB2.asc,0093-3,ETRS89,29,2015,223.06
10323896,MDT02-ETRS89-HU29-0093-4-COB2.asc,0093-4,ETRS89,29,2015,238.19
10323797,MDT02-ETRS89-HU29-0094-1-COB2.asc,0094-1,ETRS89,29,2015,242.56
10323876,MDT02-ETRS89-HU29-0094-2-COB2.asc,0094-2,ETRS89,29,2015,243.54
10323801,MDT02-ETRS89-HU29-0094-3-COB2.asc,0094-3,ETRS89,29,2015,242.4
10323754,MDT02-ETRS89-HU29-0094-4-COB2.asc,0094-4,ETRS89,29,2015,237.63
10323796,MDT02-ETRS89-HU29-0095-1-COB2.asc,0095-1,ETRS89,29,2015,244.53
10323804,MDT02-ETRS89-HU29-0095-2-COB2.asc,0095-2,ETRS89,29,2015,245.55
10323890,MDT02-ETRS89-HU29-0095-3-COB2.asc,0095-3,ETRS89,29,2015,244.82000000000002
10323879,MDT02-ETRS89-HU29-0095-4-COB2.asc,0095-4,ETRS89,29,2015,245.6
10323824,MDT02-ETRS89-HU29-0096-1-COB2.asc,0096-1,ETRS89,29,2015,246.63
10323941,MDT02-ETRS89-HU29-0096-2-COB2.asc,0096-2,ETRS89,29,"2016, 2015",247.73999999999998
10323795,MDT02-ETRS89-HU29-0096-3-COB2.asc,0096-3,ETRS89,29,2015,246.91
10323980,MDT02-ETRS89-HU29-0096-4-COB2.asc,0096-4,ETRS89,29,"2016, 2015",247.97
10323951,MDT02-ETRS89-HU29-0097-1-COB2.asc,0097-1,ETRS89,29,"2016, 2015",248.73999999999998
10323762,MDT02-ETRS89-HU29-0097-2-COB2.asc,0097-2,ETRS89,29,2016,249.33
10323972,MDT02-ETRS89-HU29-0097-3-COB2.asc,0097-3,ETRS89,29,"2016, 2015",249.02
10323880,MDT02-ETRS89-HU29-0097-4-COB2.asc,0097-4,ETRS89,29,2016,248.98000000000002
10323729,MDT02-ETRS89-HU29-0098-1-COB2.asc,0098-1,ETRS89,29,2016,250.5
10323722,MDT02-ETRS89-HU29-0098-2-COB2.asc,0098-2,ETRS89,29,2016,251.87
10323898,MDT02-ETRS89-HU29-0098-3-COB2.asc,0098-3,ETRS89,29,2016,250.81
10323923,MDT02-ETRS89-HU29-0098-4-COB2.asc,0098-4,ETRS89,29,2016,252.91
10323693,MDT02-ETRS89-HU29-0099-1-COB2.asc,0099-1,ETRS89,29,2016,252.78
10323757,MDT02-ETRS89-HU29-0099-2-COB2.asc,0099-2,ETRS89,29,2020,254.79
10323844,MDT02-ETRS89-HU29-0099-3-COB2.asc,0099-3,ETRS89,29,2016,253.68
10323884,MDT02-ETRS89-HU29-0099-4-COB2.asc,0099-4,ETRS89,29,2016,268.85
10323858,MDT02-ETRS89-HU29-0100-1-COB2.asc,0100-1,ETRS89,29,2020,265.46
11274750,MDT02-ETRS89-HU29-0100-2-COB2.asc,0100-2,ETRS89,29,2020,274.52
10323702,MDT02-ETRS89-HU29-0100-3-COB2.asc,0100-3,ETRS89,29,2020,269.61
11274751,MDT02-ETRS89-HU29-0100-4-COB2.asc,0100-4,ETRS89,29,2020,265.82
11274752,MDT02-ETRS89-HU29-0101-1-COB2.asc,0101-1,ETRS89,29,2020,276.57
11274753,MDT02-ETRS89-HU29-0101-3-COB2.asc,0101-3,ETRS89,29,2020,263.72999999999996
11274754,MDT02-ETRS89-HU29-0102-2-COB2.asc,0102-2,ETRS89,29,2020,271.19
10323767,MDT02-ETRS89-HU29-0119-1-COB2.asc,0119-1,ETRS89,29,2015,223.7
10323756,MDT02-ETRS89-HU29-0119-2-COB2.asc,0119-2,ETRS89,29,2015,213.3
10323873,MDT02-ETRS89-HU29-0119-3-COB2.asc,0119-3,ETRS89,29,2015,236.26
10323842,MDT02-ETRS89-HU29-0119-4-COB2.asc,0119-4,ETRS89,29,2015,232.92000000000002
10323887,MDT02-ETRS89-HU29-0120-1-COB2.asc,0120-1,ETRS89,29,2015,240.73
10323715,MDT02-ETRS89-HU29-0120-2-COB2.asc,0120-2,ETRS89,29,2015,231.78
10323758,MDT02-ETRS89-HU29-0120-3-COB2.asc,0120-3,ETRS89,29,2015,228.04
10323841,MDT02-ETRS89-HU29-0120-4-COB2.asc,0120-4,ETRS89,29,2015,231.23999999999998
10323737,MDT02-ETRS89-HU29-0121-1-COB2.asc,0121-1,ETRS89,29,2015,240.63
10323825,MDT02-ETRS89-HU29-0121-2-COB2.asc,0121-2,ETRS89,29,2015,244.49
10323914,MDT02-ETRS89-HU29-0121-3-COB2.asc,0121-3,ETRS89,29,2015,243.78
10323894,MDT02-ETRS89-HU29-0121-4-COB2.asc,0121-4,ETRS89,29,2015,246.55
10323833,MDT02-ETRS89-HU29-0122-1-COB2.asc,0122-1,ETRS89,29,2015,247.29
10323938,MDT02-ETRS89-HU29-0122-2-COB2.asc,0122-2,ETRS89,29,"2016, 2015",248.37
10323712,MDT02-ETRS89-HU29-0122-3-COB2.asc,0122-3,ETRS89,29,2015,247.53
10323935,MDT02-ETRS89-HU29-0122-4-COB2.asc,0122-4,ETRS89,29,"2016, 2015",248.57
10323954,MDT02-ETRS89-HU29-0123-1-COB2.asc,0123-1,ETRS89,29,"2016, 2015",249.31
10323775,MDT02-ETRS89-HU29-0123-2-COB2.asc,0123-2,ETRS89,29,2016,246.87
10323960,MDT02-ETRS89-HU29-0123-3-COB2.asc,0123-3,ETRS89,29,"2016, 2015",246.60999999999999
10323846,MDT02-ETRS89-HU29-0123-4-COB2.asc,0123-4,ETRS89,29,2016,247.5
10323699,MDT02-ETRS89-HU29-0124-1-COB2.asc,0124-1,ETRS89,29,2016,251.5
10323847,MDT02-ETRS89-HU29-0124-2-COB2.asc,0124-2,ETRS89,29,2016,254.51
10323823,MDT02-ETRS89-HU29-0124-3-COB2.asc,0124-3,ETRS89,29,2016,251.52
10323763,MDT02-ETRS89-HU29-0124-4-COB2.asc,0124-4,ETRS89,29,2016,262.15000000000003
10323755,MDT02-ETRS89-HU29-0125-1-COB2.asc,0125-1,ETRS89,29,2016,259.3
10323717,MDT02-ETRS89-HU29-0125-2-COB2.asc,0125-2,ETRS89,29,2016,272.74
10323840,MDT02-ETRS89-HU29-0125-3-COB2.asc,0125-3,ETRS89,29,2016,280.27
10323764,MDT02-ETRS89-HU29-0125-4-COB2.asc,0125-4,ETRS89,29,2016,262.95
10323697,MDT02-ETRS89-HU29-0151-1-COB2.asc,0151-1,ETRS89,29,2015,233.75
10323852,MDT02-ETRS89-HU29-0151-2-COB2.asc,0151-2,ETRS89,29,2015,219.23999999999998
10323901,MDT02-ETRS89-HU29-0151-3-COB2.asc,0151-3,ETRS89,29,2015,227
10323773,MDT02-ETRS89-HU29-0151-4-COB2.asc,0151-4,ETRS89,29,2015,205.49
10323732,MDT02-ETRS89-HU29-0152-1-COB2.asc,0152-1,ETRS89,29,2015,218.10999999999999
10323742,MDT02-ETRS89-HU29-0152-2-COB2.asc,0152-2,ETRS89,29,2015,240.38000000000002
10323834,MDT02-ETRS89-HU29-0152-3-COB2.asc,0152-3,ETRS89,29,2015,213.79
10323782,MDT02-ETRS89-HU29-0152-4-COB2.asc,0152-4,ETRS89,29,2015,237.93
10323768,MDT02-ETRS89-HU29-0153-1-COB2.asc,0153-1,ETRS89,29,2015,245.84
10323698,MDT02-ETRS89-HU29-0153-2-COB2.asc,0153-2,ETRS89,29,2015,246.87
10323769,MDT02-ETRS89-HU29-0153-3-COB2.asc,0153-3,ETRS89,29,2015,246.2
10323955,MDT02-ETRS89-HU29-0153-4-COB2.asc,0153-4,ETRS89,29,"2016, 2015",247.3
10323813,MDT02-ETRS89-HU29-0154-1-COB2.asc,0154-1,ETRS89,29,2015,248
10323975,MDT02-ETRS89-HU29-0154-2-COB2.asc,0154-2,ETRS89,29,"2016, 2015",250.56
10323942,MDT02-ETRS89-HU29-0154-3-COB2.asc,0154-3,ETRS89,29,"2016, 2015",248.20999999999998
10323962,MDT02-ETRS89-HU29-0154-4-COB2.asc,0154-4,ETRS89,29,"2016, 2015",249.57
10323939,MDT02-ETRS89-HU29-0155-1-COB2.asc,0155-1,ETRS89,29,"2016, 2015",247.07
10323810,MDT02-ETRS89-HU29-0155-2-COB2.asc,0155-2,ETRS89,29,2016,251.05
10323937,MDT02-ETRS89-HU29-0155-3-COB2.asc,0155-3,ETRS89,29,"2016, 2015",247.33
10323786,MDT02-ETRS89-HU29-0155-4-COB2.asc,0155-4,ETRS89,29,2016,250.94
10323886,MDT02-ETRS89-HU29-0156-1-COB2.asc,0156-1,ETRS89,29,2016,251.76
10323870,MDT02-ETRS89-HU29-0156-2-COB2.asc,0156-2,ETRS89,29,2016,261.38
10323929,MDT02-ETRS89-HU29-0156-3-COB2.asc,0156-3,ETRS89,29,2016,252.26
10323728,MDT02-ETRS89-HU29-0156-4-COB2.asc,0156-4,ETRS89,29,2016,254.83
10323725,MDT02-ETRS89-HU29-0157-1-COB2.asc,0157-1,ETRS89,29,2016,272.31
10323765,MDT02-ETRS89-HU29-0157-3-COB2.asc,0157-3,ETRS89,29,2016,271.12
10323799,MDT02-ETRS89-HU29-0157-4-COB2.asc,0157-4,ETRS89,29,2016,259.90999999999997
10323772,MDT02-ETRS89-HU29-0184-2-COB2.asc,0184-2,ETRS89,29,2015,215.53
10323759,MDT02-ETRS89-HU29-0184-4-COB2.asc,0184-4,ETRS89,29,2015,224.38000000000002
10323856,MDT02-ETRS89-HU29-0185-1-COB2.asc,0185-1,ETRS89,29,2015,224.23999999999998
10323928,MDT02-ETRS89-HU29-0185-2-COB2.asc,0185-2,ETRS89,29,2015,232.29
10323871,MDT02-ETRS89-HU29-0185-3-COB2.asc,0185-3,ETRS89,29,2015,209.25
10323872,MDT02-ETRS89-HU29-0185-4-COB2.asc,0185-4,ETRS89,29,2015,234.22
10323706,MDT02-ETRS89-HU29-0186-1-COB2.asc,0186-1,ETRS89,29,2015,246.57
10323976,MDT02-ETRS89-HU29-0186-2-COB2.asc,0186-2,ETRS89,29,"2016, 2015",247.58
10323744,MDT02-ETRS89-HU29-0186-3-COB2.asc,0186-3,ETRS89,29,2015,246.73999999999998
10323931,MDT02-ETRS89-HU29-0186-4-COB2.asc,0186-4,ETRS89,29,"2016, 2015",248
10323978,MDT02-ETRS89-HU29-0187-1-COB2.asc,0187-1,ETRS89,29,"2016, 2015",248.49
10323906,MDT02-ETRS89-HU29-0187-2-COB2.asc,0187-2,ETRS89,29,2016,249.58
10323965,MDT02-ETRS89-HU29-0187-3-COB2.asc,0187-3,ETRS89,29,"2016, 2015",247.93
10323771,MDT02-ETRS89-HU29-0187-4-COB2.asc,0187-4,ETRS89,29,2016,246.57
10323806,MDT02-ETRS89-HU29-0188-1-COB2.asc,0188-1,ETRS89,29,2016,248.46
10323734,MDT02-ETRS89-HU29-0188-2-COB2.asc,0188-2,ETRS89,29,2016,251.44
10323889,MDT02-ETRS89-HU29-0188-3-COB2.asc,0188-3,ETRS89,29,2016,248.98000000000002
10323816,MDT02-ETRS89-HU29-0188-4-COB2.asc,0188-4,ETRS89,29,2016,252.15
10323895,MDT02-ETRS89-HU29-0189-1-COB2.asc,0189-1,ETRS89,29,2016,251.56
10323822,MDT02-ETRS89-HU29-0189-2-COB2.asc,0189-2,ETRS89,29,2016,253.1
10323925,MDT02-ETRS89-HU29-0189-3-COB2.asc,0189-3,ETRS89,29,2016,252.91
10323776,MDT02-ETRS89-HU29-0189-4-COB2.asc,0189-4,ETRS89,29,2016,254.98000000000002
10323911,MDT02-ETRS89-HU29-0190-1-COB2.asc,0190-1,ETRS89,29,2016,264.04
10323863,MDT02-ETRS89-HU29-0190-2-COB2.asc,0190-2,ETRS89,29,2016,259.76
10323781,MDT02-ETRS89-HU29-0190-3-COB2.asc,0190-3,ETRS89,29,2016,256.42999999999995
10323735,MDT02-ETRS89-HU29-0190-4-COB2.asc,0190-4,ETRS89,29,2016,268.48999999999995
10323924,MDT02-ETRS89-HU29-0191-1-COB2.asc,0191-1,ETRS89,29,2016,258.56
