series,filename,id,date,size,page
MDT05,PNOA_MDT05_ETRS89_HU29_0076_LID.asc,9071175,"2010,2012",175.54,1
MDT05,PNOA_MDT05_ETRS89_HU29_0077_LID.asc,9071176,"2010,2012",178.03,1
MDT05,PNOA_MDT05_ETRS89_HU29_0092_LID.asc,9071177,"2010",32.95,1
MDT05,PNOA_MDT05_ETRS89_HU29_0093_LID.asc,9071178,"2010",141.24,1
MDT05,PNOA_MDT05_ETRS89_HU29_0094_LID.asc,9071179,"2010",153.28,1
MDT05,PNOA_MDT05_ETRS89_HU29_0095_LID.asc,9071180,"2010",155.61,1
MDT05,PNOA_MDT05_ETRS89_HU29_0096_LID.asc,9071181,"2010,2009",156.97,1
MDT05,PNOA_MDT05_ETRS89_HU29_0097_LID.asc,9071182,"2009",158.26,1
MDT05,PNOA_MDT05_ETRS89_HU29_0098_LID.asc,9071183,"2009",159.72,1
MDT05,PNOA_MDT05_ETRS89_HU29_0099_LID.asc,9071184,"2010,2009,2012",163.54,1
MDT05,PNOA_MDT05_ETRS89_HU29_0100_LID.asc,9071185,"2010,2009,2012",175.76,1
MDT05,PNOA_MDT05_ETRS89_HU29_0101_LID.asc,9071186,"2010,2012",182.67,2
MDT05,PNOA_MDT05_ETRS89_HU29_0102_LID.asc,9071187,"2010,2012",185.83,2
MDT05,PNOA_MDT05_ETRS89_HU29_0119_LID.asc,9071188,"2010",97.17,2
MDT05,PNOA_MDT05_ETRS89_HU29_0120_LID.asc,9071189,"2010",147.31,2
MDT05,PNOA_MDT05_ETRS89_HU29_0121_LID.asc,9071190,"2010",154.74,2
MDT05,PNOA_MDT05_ETRS89_HU29_0122_LID.asc,9071191,"2010,2009",157.29,2
MDT05,PNOA_MDT05_ETRS89_HU29_0123_LID.asc,9071192,"2009",158.63,2
MDT05,PNOA_MDT05_ETRS89_HU29_0124_LID.asc,9071193,"2009",161.77,2
MDT05,PNOA_MDT05_ETRS89_HU29_0125_LID.asc,9071194,"2010,2009",172.41,2
MDT05,PNOA_MDT05_ETRS89_HU29_0126_LID.asc,9071195,"2010,2009,2012",169.81,2
MDT05,PNOA_MDT05_ETRS89_HU29_0127_LID.asc,9071196,"2010,2012",178.82,2
MDT05,PNOA_MDT05_ETRS89_HU29_0128_LID.asc,9071197,"2010",185.80,2
MDT05,PNOA_MDT05_ETRS89_HU29_0151_LID.asc,9071198,"2010",71.49,2
MDT05,PNOA_MDT05_ETRS89_HU29_0152_LID.asc,9071199,"2010",130.72,2
MDT05,PNOA_MDT05_ETRS89_HU29_0153_LID.asc,9071200,"2010,2009",156.38,2
MDT05,PNOA_MDT05_ETRS89_HU29_0154_LID.asc,9071201,"2010,2009",157.97,2
MDT05,PNOA_MDT05_ETRS89_HU29_0155_LID.asc,9071202,"2009",159.06,2
MDT05,PNOA_MDT05_ETRS89_HU29_0156_LID.asc,9071203,"2009",161.94,2
MDT05,PNOA_MDT05_ETRS89_HU29_0157_LID.asc,9071204,"2010,2009",170.91,2
MDT05,PNOA_MDT05_ETRS89_HU29_0158_LID.asc,9071205,"2010,2009",163.06,2
MDT05,PNOA_MDT05_ETRS89_HU29_0159_LID.asc,9071206,"2010",174.71,2
MDT05,PNOA_MDT05_ETRS89_HU29_0160_LID.asc,9071207,"2010",173.87,2
MDT05,PNOA_MDT05_ETRS89_HU29_0184_LID.asc,9071208,"2010",74.76,2
MDT05,PNOA_MDT05_ETRS89_HU29_0185_LID.asc,9071209,"2010,2009",127.03,2
MDT05,PNOA_MDT05_ETRS89_HU29_0186_LID.asc,9071210,"2010,2009",156.91,2
MDT05,PNOA_MDT05_ETRS89_HU29_0187_LID.asc,9071211,"2009",157.74,2
MDT05,PNOA_MDT05_ETRS89_HU29_0188_LID.asc,9071212,"2009",160.08,2
MDT05,PNOA_MDT05_ETRS89_HU29_0189_LID.asc,9071213,"2009",161.56,2
MDT05,PNOA_MDT05_ETRS89_HU29_0190_LID.asc,9071214,"2010,2009",167.14,2
MDT05,PNOA_MDT05_ETRS89_HU29_0191_LID.asc,9071215,"2010,2009",173.24,2
MDT05,PNOA_MDT05_ETRS89_HU29_0192_LID.asc,9071216,"2010",184.11,2
MDT05,PNOA_MDT05_ETRS89_HU29_0193_LID.asc,9071217,"2010",167.23,2
MDT05,PNOA_MDT05_ETRS89_HU29_0222_LID.asc,9071218,"2010",70.43,2
MDT05,PNOA_MDT05_ETRS89_HU29_0223_LID.asc,9071219,"2010,2009",124.19,2
MDT05,PNOA_MDT05_ETRS89_HU29_0224_LID.asc,9071220,"2009",156.22,2
MDT05,PNOA_MDT05_ETRS89_HU29_0225_LID.asc,9071221,"2009",157.40,2
MDT05,PNOA_MDT05_ETRS89_HU29_0226_LID.asc,9071222,"2009",160.61,2
MDT05,PNOA_MDT05_ETRS89_HU29_0227_LID.asc,9071223,"2009",175.45,2
MDT05,PNOA_MDT05_ETRS89_HU29_0228_LID.asc,9071224,"2010,2009",173.86,2
MDT05,PNOA_MDT05_ETRS89_HU29_0229_LID.asc,9071225,"2010,2009",183.47,2
MDT05,PNOA_MDT05_ETRS89_HU29_0230_LID.asc,9071226,"2010",183.75,2
MDT05,PNOA_MDT05_ETRS89_HU29_0231_LID.asc,9071227,"2010",167.16,2
MDT05,PNOA_MDT05_ETRS89_HU29_0260_LID.asc,9071228,"2010,2009",77.19,2
MDT05,PNOA_MDT05_ETRS89_HU29_0261_LID.asc,9071229,"2010,2009",141.97,2
MDT05,PNOA_MDT05_ETRS89_HU29_0262_LID.asc,9071230,"2009",129.30,2
MDT05,PNOA_MDT05_ETRS89_HU29_0263_LID.asc,9071231,"2009",159.10,2
MDT05,PNOA_MDT05_ETRS89_HU29_0264_LID.asc,9071232,"2009",160.24,2
MDT05,PNOA_MDT05_ETRS89_HU29_0265_LID.asc,9071233,"2009",169.55,2
MDT05,PNOA_MDT05_ETRS89_HU29_0266_LID.asc,9071234,"2010,2009",177.44,2
MDT05,PNOA_MDT05_ETRS89_HU29_0267_LID.asc,9071235,"2010",179.80,2
MDT05,PNOA_MDT05_ETRS89_HU29_0268_LID.asc,9071236,"2010",171.18,3
MDT05,PNOA_MDT05_ETRS89_HU29_0269_LID.asc,9071237,"2010",167.00,3
MDT05,PNOA_MDT05_ETRS89_HU29_0298_LID.asc,9071238,"2009",77.04,3
MDT05,PNOA_MDT05_ETRS89_HU29_0299_LID.asc,9071239,"2009",110.99,3
MDT05,PNOA_MDT05_ETRS89_HU29_0300B_LID.asc,9071241,"2009",100.70,3
MDT05,PNOA_MDT05_ETRS89_HU29_0300_LID.asc,9071240,"2009",107.85,3
MDT05,PNOA_MDT05_ETRS89_HU29_0301_LID.asc,9071242,"2009",163.60,3
MDT05,PNOA_MDT05_ETRS89_HU29_0302B_LID.asc,9071244,"2009",107.49,3
MDT05,PNOA_MDT05_ETRS89_HU29_0302_LID.asc,9071243,"2009",163.12,3
MDT05,PNOA_MDT05_ETRS89_HU29_0303B_LID.asc,9071246,"2009",110.43,3
MDT05,PNOA_MDT05_ETRS89_HU29_0303_LID.asc,9071245,"2009",160.91,3
MDT05,PNOA_MDT05_ETRS89_HU29_0304_LID.asc,9071247,"2010,2009",134.79,3
MDT05,PNOA_MDT05_ETRS89_HU29_0305_LID.asc,9071248,"2010",148.54,3
MDT05,PNOA_MDT05_ETRS89_HU29_0306_LID.asc,9071249,"2010",168.44,3
MDT05,PNOA_MDT05_ETRS89_HU29_0307_LID.asc,9071250,"2010",168.06,3
MDT05,PNOA_MDT05_ETRS89_HU29_0336_LID.asc,9071251,"2009",110.60,3
MDT05,PNOA_MDT05_ETRS89_HU29_0337_LID.asc,9071252,"2014,2010",117.79,3
MDT05,PNOA_MDT05_ETRS89_HU29_0338_LID.asc,9071253,"2014,2010",166.22,3
MDT05,PNOA_MDT05_ETRS89_HU29_0339_LID.asc,9071254,"2014,2010",167.02,3
MDT05,PNOA_MDT05_ETRS89_HU29_0367_LID.asc,9071255,"2014",121.07,3
MDT05,PNOA_MDT05_ETRS89_HU29_0368_LID.asc,9071256,"2014,2010",163.95,3
MDT05,PNOA_MDT05_ETRS89_HU29_0395_LID.asc,9071257,"2014",137.42,3
MDT05,PNOA_MDT05_ETRS89_HU29_0396_LID.asc,9071258,"2014",168.11,3
MDT05,PNOA_MDT05_ETRS89_HU29_0422_LID.asc,9071259,"2014",124.33,3
MDT05,PNOA_MDT05_ETRS89_HU29_0423_LID.asc,9071260,"2014",155.25,3
MDT05,PNOA_MDT05_ETRS89_HU29_0424_LID.asc,9071261,"2014",166.53,3
MDT05,PNOA_MDT05_ETRS89_HU29_0448B_LID.asc,9071262,"2014",109.43,3
MDT05,PNOA_MDT05_ETRS89_HU29_0449_LID.asc,9071263,"2014",155.98,3
MDT05,PNOA_MDT05_ETRS89_HU29_0450_LID.asc,9071264,"2014",168.04,3
MDT05,PNOA_MDT05_ETRS89_HU29_0451_LID.asc,9071265,"2014",168.68,3
MDT05,PNOA_MDT05_ETRS89_HU29_0474_LID.asc,9071266,"2014",109.51,3
MDT05,PNOA_MDT05_ETRS89_HU29_0475_LID.asc,9071267,"2014",165.64,3
MDT05,PNOA_MDT05_ETRS89_HU29_0476_LID.asc,9071268,"2014",168.37,3
MDT05,PNOA_MDT05_ETRS89_HU29_0477_LID.asc,9071269,"2014",169.79,3
MDT05,PNOA_MDT05_ETRS89_HU29_0500_LID.asc,9071270,"2014",163.22,3
MDT05,PNOA_MDT05_ETRS89_HU29_0501_LID.asc,9071271,"2014",168.74,3
MDT05,PNOA_MDT05_ETRS89_HU29_0502_LID.asc,9071272,"2014",171.00,3
MDT05,PNOA_MDT05_ETRS89_HU29_0525_LID.asc,9071273,"2014",163.06,3
MDT05,PNOA_MDT05_ETRS89_HU29_0526_LID.asc,9071274,"2014,2010",172.94,3
MDT05,PNOA_MDT05_ETRS89_HU29_0527_LID.asc,9071275,"2014,2010",177.17,3
MDT05,PNOA_MDT05_ETRS89_HU29_0550_LID.asc,9071276,"2014,2010",167.13,3
MDT05,PNOA_MDT05_ETRS89_HU29_0551_LID.asc,9071277,"2014,2010",174.86,3
MDT05,PNOA_MDT05_ETRS89_HU29_0552_LID.asc,9071278,"2014,2010",172.54,3
MDT05,PNOA_MDT05_ETRS89_HU29_0572_LID.asc,9071279,"2014,2010",140.70,3
MDT05,PNOA_MDT05_ETRS89_HU29_0573_LID.asc,9071280,"2014,2010",171.50,3
MDT05,PNOA_MDT05_ETRS89_HU29_0574_LID.asc,9071281,"2010",170.49,3
MDT05,PNOA_MDT05_ETRS89_HU29_0575_LID.asc,9071282,"2014,2010",174.19,3
MDT05,PNOA_MDT05_ETRS89_HU29_0595_LID.asc,9071283,"2010",132.74,3
MDT05,PNOA_MDT05_ETRS89_HU29_0596_LID.asc,9071284,"2010",169.05,3
MDT05,PNOA_MDT05_ETRS89_HU29_0597_LID.asc,9071285,"2010",170.34,3
MDT05,PNOA_MDT05_ETRS89_HU29_0598_LID.asc,9071286,"2010",172.99,4
MDT05,PNOA_MDT05_ETRS89_HU29_0620_LID.asc,9071287,"2010",129.49,4
MDT05,PNOA_MDT05_ETRS89_HU29_0621_LID.asc,9071288,"2010",169.39,4
MDT05,PNOA_MDT05_ETRS89_HU29_0622_LID.asc,9071289,"2010",170.68,4
MDT05,PNOA_MDT05_ETRS89_HU29_0623_LID.asc,9071290,"2010",172.06,4
MDT05,PNOA_MDT05_ETRS89_HU29_0648_LID.asc,9071291,"2010",144.28,4
MDT05,PNOA_MDT05_ETRS89_HU29_0649_LID.asc,9071292,"2010",169.65,4
MDT05,PNOA_MDT05_ETRS89_HU29_0650_LID.asc,9071293,"2010",171.16,4
MDT05,PNOA_MDT05_ETRS89_HU29_0651_LID.asc,9071294,"2010",172.47,4
MDT05,PNOA_MDT05_ETRS89_HU29_0674_LID.asc,9071295,"2010",120.00,4
MDT05,PNOA_MDT05_ETRS89_HU29_0675_LID.asc,9071296,"2010",166.71,4
MDT05,PNOA_MDT05_ETRS89_HU29_0676_LID.asc,9071297,"2010",168.82,4
MDT05,PNOA_MDT05_ETRS89_HU29_0677_LID.asc,9071298,"2010",170.02,4
MDT05,PNOA_MDT05_ETRS89_HU29_0678_LID.asc,9071299,"2010",171.30,4
MDT05,PNOA_MDT05_ETRS89_HU29_0679_LID.asc,9071300,"2010",172.89,4
MDT05,PNOA_MDT05_ETRS89_HU29_0701_LID.asc,9071301,"2010",152.53,4
MDT05,PNOA_MDT05_ETRS89_HU29_0702_LID.asc,9071302,"2010",169.18,4
MDT05,PNOA_MDT05_ETRS89_HU29_0703_LID.asc,9071303,"2010",170.47,4
MDT05,PNOA_MDT05_ETRS89_HU29_0704_LID.asc,9071304,"2010",171.92,4
MDT05,PNOA_MDT05_ETRS89_HU29_0705_LID.asc,9071305,"2010",173.24,4
MDT05,PNOA_MDT05_ETRS89_HU29_0726_LID.asc,9071306,"2010",137.27,4
MDT05,PNOA_MDT05_ETRS89_HU29_0727_LID.asc,9071307,"2010",169.15,4
MDT05,PNOA_MDT05_ETRS89_HU29_0728_LID.asc,9071308,"2010",170.56,4
MDT05,PNOA_MDT05_ETRS89_HU29_0729_LID.asc,9071309,"2010",172.18,4
MDT05,PNOA_MDT05_ETRS89_HU29_0730_LID.asc,9071310,"2010",173.56,4
MDT05,PNOA_MDT05_ETRS89_HU29_0750_LID.asc,9071311,"2010",154.95,4
MDT05,PNOA_MDT05_ETRS89_HU29_0751_LID.asc,9071312,"2010",171.23,4
MDT05,PNOA_MDT05_ETRS89_HU29_0752_LID.asc,9071313,"2010",172.51,4
MDT05,PNOA_MDT05_ETRS89_HU29_0753_LID.asc,9071314,"2010",173.98,4
MDT05,PNOA_MDT05_ETRS89_HU29_0775_LID.asc,9071315,"2010",154.28,4
MDT05,PNOA_MDT05_ETRS89_HU29_0776_LID.asc,9071316,"2010",171.73,4
MDT05,PNOA_MDT05_ETRS89_HU29_0777_LID.asc,9071317,"2010",172.98,4
MDT05,PNOA_MDT05_ETRS89_HU29_0778_LID.asc,9071318,"2010",174.32,4
MDT05,PNOA_MDT05_ETRS89_HU29_0800_LID.asc,9071319,"2010",124.47,4
MDT05,PNOA_MDT05_ETRS89_HU29_0801_LID.asc,9071320,"2010",170.39,4
MDT05,PNOA_MDT05_ETRS89_HU29_0802_LID.asc,9071321,"2010",172.05,4
MDT05,PNOA_MDT05_ETRS89_HU29_0803_LID.asc,9071322,"2010",173.32,4
MDT05,PNOA_MDT05_ETRS89_HU29_0804_LID.asc,9071323,"2010",174.68,4
MDT05,PNOA_MDT05_ETRS89_HU29_0826_LID.asc,9071324,"2010",135.17,4
MDT05,PNOA_MDT05_ETRS89_HU29_0827_LID.asc,9071325,"2010",171.07,4
MDT05,PNOA_MDT05_ETRS89_HU29_0828_LID.asc,9071326,"2010",172.40,4
MDT05,PNOA_MDT05_ETRS89_HU29_0829_LID.asc,9071327,"2010",173.79,4
MDT05,PNOA_MDT05_ETRS89_HU29_0830_LID.asc,9071328,"2010",175.09,4
MDT05,PNOA_MDT05_ETRS89_HU29_0851_LID.asc,9071329,"2010",137.06,4
MDT05,PNOA_MDT05_ETRS89_HU29_0852_LID.asc,9071330,"2010",171.42,4
MDT05,PNOA_MDT05_ETRS89_HU29_0853_LID.asc,9071331,"2010",172.81,4
MDT05,PNOA_MDT05_ETRS89_HU29_0854_LID.asc,9071332,"2010",174.20,4
MDT05,PNOA_MDT05_ETRS89_HU29_0855_LID.asc,9071333,"2010",175.51,4
MDT05,PNOA_MDT05_ETRS89_HU29_0873_LID.asc,9071334,"2010",115.03,4
MDT05,PNOA_MDT05_ETRS89_HU29_0874_LID.asc,9071335,"2014,2010",171.10,4
MDT05,PNOA_MDT05_ETRS89_HU29_0875_LID.asc,9071336,"2014,2010",173.07,5
MDT05,PNOA_MDT05_ETRS89_HU29_0876_LID.asc,9071337,"2010",174.46,5
MDT05,PNOA_MDT05_ETRS89_HU29_0877_LID.asc,9071338,"2010",175.86,5
MDT05,PNOA_MDT05_ETRS89_HU29_0895B_LID.asc,9071340,"2010,2014,2015",109.78,5
MDT05,PNOA_MDT05_ETRS89_HU29_0895_LID.asc,9071339,"2014,2010",154.86,5
MDT05,PNOA_MDT05_ETRS89_HU29_0896_LID.asc,9071341,"2014,2010",173.55,5
MDT05,PNOA_MDT05_ETRS89_HU29_0897_LID.asc,9071342,"2014,2010",174.96,5
MDT05,PNOA_MDT05_ETRS89_HU29_0898_LID.asc,9071343,"2014,2010",175.33,5
MDT05,PNOA_MDT05_ETRS89_HU29_0915_LID.asc,9071344,"2014",134.18,5
MDT05,PNOA_MDT05_ETRS89_HU29_0916_LID.asc,9071345,"2015,2014",171.52,5
MDT05,PNOA_MDT05_ETRS89_HU29_0917_LID.asc,9071346,"2015,2014,2010",171.89,5
MDT05,PNOA_MDT05_ETRS89_HU29_0918_LID.asc,9071347,"2015,2014,2010",173.11,5
MDT05,PNOA_MDT05_ETRS89_HU29_0919_LID.asc,9071348,"2014,2010",175.64,5
MDT05,PNOA_MDT05_ETRS89_HU29_0936_LID.asc,9071349,"2014",162.69,5
MDT05,PNOA_MDT05_ETRS89_HU29_0937_LID.asc,9071350,"2015,2014",170.15,5
MDT05,PNOA_MDT05_ETRS89_HU29_0938_LID.asc,9071351,"2015,2014",170.40,5
MDT05,PNOA_MDT05_ETRS89_HU29_0939_LID.asc,9071352,"2015,2014",173.00,5
MDT05,PNOA_MDT05_ETRS89_HU29_0940_LID.asc,9071353,"2014",174.26,5
MDT05,PNOA_MDT05_ETRS89_HU29_0958_LID.asc,9071354,"2015,2014",163.76,5
MDT05,PNOA_MDT05_ETRS89_HU29_0959_LID.asc,9071355,"2015,2014",167.10,5
MDT05,PNOA_MDT05_ETRS89_HU29_0960_LID.asc,9071356,"2015",170.35,5
MDT05,PNOA_MDT05_ETRS89_HU29_0961_LID.asc,9071357,"2015,2014",172.72,5
MDT05,PNOA_MDT05_ETRS89_HU29_0962_LID.asc,9071358,"2014",165.03,5
MDT05,PNOA_MDT05_ETRS89_HU29_0980_LID.asc,9071359,"2015,2014",160.97,5
MDT05,PNOA_MDT05_ETRS89_HU29_0981_LID.asc,9071360,"2015",156.94,5
MDT05,PNOA_MDT05_ETRS89_HU29_0982_LID.asc,9071361,"2015,2014",159.95,5
MDT05,PNOA_MDT05_ETRS89_HU29_0983_LID.asc,9071362,"2015,2014",163.03,5
MDT05,PNOA_MDT05_ETRS89_HU29_0984_LID.asc,9071363,"2014",154.99,5
MDT05,PNOA_MDT05_ETRS89_HU29_0998_LID.asc,9071364,"2015,2014",127.32,5
MDT05,PNOA_MDT05_ETRS89_HU29_0999_LID.asc,9071365,"2015",123.56,5
MDT05,PNOA_MDT05_ETRS89_HU29_1000_LID.asc,9071366,"2015,2014",153.33,5
MDT05,PNOA_MDT05_ETRS89_HU29_1001_LID.asc,9071367,"2014",153.36,5
MDT05,PNOA_MDT05_ETRS89_HU29_1002_LID.asc,9071368,"2014",146.00,5
MDT05,PNOA_MDT05_ETRS89_HU29_1016_LID.asc,9071369,"2015",94.54,5
MDT05,PNOA_MDT05_ETRS89_HU29_1017_LID.asc,9071370,"2015,2014",108.69,5
MDT05,PNOA_MDT05_ETRS89_HU29_1018_LID.asc,9071371,"2014",135.66,5
MDT05,PNOA_MDT05_ETRS89_HU29_1019_LID.asc,9071372,"2014",134.41,5
MDT05,PNOA_MDT05_ETRS89_HU29_1032B_LID.asc,9071373,"2014",93.70,5
MDT05,PNOA_MDT05_ETRS89_HU29_1033_LID.asc,9071374,"2014",117.45,5
MDT05,PNOA_MDT05_ETRS89_HU29_1034_LID.asc,9071375,"2015,2014",149.84,5
MDT05,PNOA_MDT05_ETRS89_HU29_1047_LID.asc,9071376,"2015,2014",113.61,5
MDT05,PNOA_MDT05_ETRS89_HU29_1048_LID.asc,9071377,"2015,2014",158.06,5
MDT05,PNOA_MDT05_ETRS89_HU29_1061_LID.asc,9071378,"2015",92.56,5
MDT05,PNOA_MDT05_ETRS89_HU29_1062_LID.asc,9071379,"2015",154.10,5
MDT05,PNOA_MDT05_ETRS89_HU29_1068_LID.asc,9071380,"2015",87.25,5
MDT05,PNOA_MDT05_ETRS89_HU29_1069_LID.asc,9071381,"2015",156.33,5
MDT05,PNOA_MDT05_ETRS89_HU29_1073_LID.asc,9071382,"2015",118.41,5
MDT05,PNOA_MDT05_ETRS89_HU29_1076_LID.asc,9071383,"2015",90.91,5
MDT05,PNOA_MDT05_ETRS89_HU30_0001_LID.asc,9071384,"2010",82.46,5
MDT05,PNOA_MDT05_ETRS89_HU30_0002_LID.asc,9071385,"2010,2009",89.12,5
MDT05,PNOA_MDT05_ETRS89_HU30_0003_LID.asc,9071386,"2009",100.01,6
MDT05,PNOA_MDT05_ETRS89_HU30_0006_LID.asc,9071387,"2010",96.84,6
MDT05,PNOA_MDT05_ETRS89_HU30_0007_LID.asc,9071388,"2010",154.17,6
MDT05,PNOA_MDT05_ETRS89_HU30_0008_LID.asc,9071389,"2010,2009",168.48,6
MDT05,PNOA_MDT05_ETRS89_HU30_0009_LID.asc,9071390,"2009",135.77,6
MDT05,PNOA_MDT05_ETRS89_HU30_0010_LID.asc,9071391,"2009,2012",112.80,6
MDT05,PNOA_MDT05_ETRS89_HU30_0011_LID.asc,9071392,"2012",114.80,6
MDT05,PNOA_MDT05_ETRS89_HU30_0012_LID.asc,9071393,"2012",103.83,6
MDT05,PNOA_MDT05_ETRS89_HU30_0013_LID.asc,9071394,"2012",97.68,6
MDT05,PNOA_MDT05_ETRS89_HU30_0014_LID.asc,9071395,"2012",91.76,6
MDT05,PNOA_MDT05_ETRS89_HU30_0015_LID.asc,9071396,"2012",92.32,6
MDT05,PNOA_MDT05_ETRS89_HU30_0018_LID.asc,9071397,"2012",83.45,6
MDT05,PNOA_MDT05_ETRS89_HU30_0020_LID.asc,9071398,"2010",77.49,6
MDT05,PNOA_MDT05_ETRS89_HU30_0021_LID.asc,9071399,"2010",103.99,6
MDT05,PNOA_MDT05_ETRS89_HU30_0022_LID.asc,9071400,"2010,2009",168.11,6
MDT05,PNOA_MDT05_ETRS89_HU30_0023_LID.asc,9071401,"2010,2009",170.65,6
MDT05,PNOA_MDT05_ETRS89_HU30_0024_LID.asc,9071402,"2009,2012",168.18,6
MDT05,PNOA_MDT05_ETRS89_HU30_0025_LID.asc,9071403,"2009,2012",165.77,6
MDT05,PNOA_MDT05_ETRS89_HU30_0026_LID.asc,9071404,"2012",166.17,6
MDT05,PNOA_MDT05_ETRS89_HU30_0027_LID.asc,9071405,"2012",165.00,6
MDT05,PNOA_MDT05_ETRS89_HU30_0028_LID.asc,9071406,"2012",161.42,6
MDT05,PNOA_MDT05_ETRS89_HU30_0029_LID.asc,9071407,"2012",161.16,6
MDT05,PNOA_MDT05_ETRS89_HU30_0030_LID.asc,9071408,"2012",154.77,6
MDT05,PNOA_MDT05_ETRS89_HU30_0031_LID.asc,9071409,"2010,2012",129.33,6
MDT05,PNOA_MDT05_ETRS89_HU30_0032_LID.asc,9071410,"2010,2012",109.24,6
MDT05,PNOA_MDT05_ETRS89_HU30_0033_LID.asc,9071411,"2012",108.46,6
MDT05,PNOA_MDT05_ETRS89_HU30_0034_LID.asc,9071412,"2012",105.86,6
MDT05,PNOA_MDT05_ETRS89_HU30_0035_LID.asc,9071413,"2012",128.25,6
MDT05,PNOA_MDT05_ETRS89_HU30_0036_LID.asc,9071414,"2012",90.23,6
MDT05,PNOA_MDT05_ETRS89_HU30_0037_LID.asc,9071415,"2012",84.60,6
MDT05,PNOA_MDT05_ETRS89_HU30_0038_LID.asc,9071416,"2012",90.20,6
MDT05,PNOA_MDT05_ETRS89_HU30_0039_LID.asc,9071417,"2012",85.71,6
MDT05,PNOA_MDT05_ETRS89_HU30_0040_LID.asc,9071418,"2012",86.44,6
MDT05,PNOA_MDT05_ETRS89_HU30_0041_LID.asc,9071419,"2012",99.20,6
MDT05,PNOA_MDT05_ETRS89_HU30_0043_LID.asc,9071420,"2010",111.42,6
